MRA_term,Modified_term,SearcherReturned_term,State,Rank
Von Willebrand's factor antigen decreased,Von Willebrand's factor antigen decreased,Von Willebrand's factor antigen increased,Unmatched,1st
Von Willebrand's factor activity normal,Von Willebrand's factor activity normal,Von Willebrand's factor activity abnormal,Unmatched,1st
Von Willebrand's factor activity increased,Von Willebrand's factor activity increased,Von Willebrand's factor activity decreased,Unmatched,1st
Von Willebrand's factor antigen abnormal,Von Willebrand's factor antigen abnormal,Von Willebrand's factor antigen normal,Unmatched,1st
Peritoneal fluid protein decreased,Peritoneal fluid protein decreased,Peritoneal fluid protein increased,Unmatched,1st
Pelvic laparoscopy abnormal,Pelvic laparoscopy abnormal,Pelvic laparoscopy normal,Unmatched,1st
Haemoglobin C,Haemoglobin C,Haemoglobin S,Unmatched,1st
Septic encephalopathy,Septic encephalopathy,Hepatic encephalopathy,Unmatched,1st
Aldolase abnormal,Aldolase abnormal,Aldolase normal,Unmatched,1st
Ischaemic nephropathy,Ischaemic nephropathy,Ischaemic neuropathy,Unmatched,1st
Incision site hypoaesthesia,Incision site hypoaesthesia,Infusion site hypoaesthesia,Unmatched,1st
Succinylacetone decreased,Succinylacetone decreased,Succinylacetone increased,Unmatched,1st
Vaccination site scar,Vaccination site scar,Vaccination site eschar,Unmatched,1st
Atopic cataract,Atopic cataract,Toxic cataract,Unmatched,1st
Coma scale,Coma scale,Stoma care,Unmatched,1st
Coma scale abnormal,Coma scale abnormal,Coma scale normal,Unmatched,1st
Stent malfunction,Stent malfunction,Shunt malfunction,Unmatched,1st
Hyper HDL cholesterolaemia,Hyper HDL cholesterolaemia,Hypo HDL cholesterolaemia,Unmatched,1st
Urethral stent removal,Urethral stent removal,Ureteral stent removal,Unmatched,1st
Glutathione s-transferase decreased,Glutathione s-transferase decreased,Glutathione s-transferase increased,Unmatched,1st
Moraxella test positive,Moraxella test positive,Morganella test positive,Unmatched,1st
Influenza C virus test positive,Influenza C virus test positive,Influenza B virus test positive,Unmatched,1st
Influenza A virus test positive,Influenza A virus test positive,Influenza B virus test positive,Unmatched,1st
Hepatitis B virus test positive,Hepatitis B virus test positive,Hepatitis A virus test positive,Unmatched,1st
Hepatitis C virus test positive,Hepatitis C virus test positive,Hepatitis A virus test positive,Unmatched,1st
Hepatitis E virus test positive,Hepatitis E virus test positive,Hepatitis A virus test positive,Unmatched,1st
Penile torsion,Penile torsion,Penile erosion,Unmatched,1st
Viral titre increased,Viral titre increased,Viral titre decreased,Unmatched,1st
Physical thyroid examination abnormal,Physical thyroid examination abnormal,Physical thyroid examination normal,Unmatched,1st
Manifest refraction abnormal,Manifest refraction abnormal,Manifest refraction normal,Unmatched,1st
JC polyomavirus test positive,JC polyomavirus test positive,BK polyomavirus test positive,Unmatched,1st
Orbivirus test positive,Orbivirus test positive,Rubivirus test positive,Unmatched,1st
Arenavirus test positive,Arenavirus test positive,Adenovirus test positive,Unmatched,1st
Norovirus test positive,Norovirus test positive,Nairovirus test positive,Unmatched,1st
Peritoneal permeability increased,Peritoneal permeability increased,Peritoneal permeability decreased,Unmatched,1st
Radical cystectomy,Radical cystectomy,Radical mastectomy,Unmatched,1st
Urobilinogen urine decreased,Urobilinogen urine decreased,Urobilinogen urine increased,Unmatched,1st
Saliva testosterone decreased,Saliva testosterone decreased,Saliva testosterone increased,Unmatched,1st
Type 2 lepra reaction,Type 2 lepra reaction,Type 1 lepra reaction,Unmatched,1st
Hepatitis D virus test positive,Hepatitis D virus test positive,Hepatitis A virus test positive,Unmatched,1st
Alpha 1 microglobulin,Alpha 1 microglobulin,Alpha-2 macroglobulin,Unmatched,1st
Alpha 1 microglobulin increased,Alpha 1 microglobulin increased,Alpha-2 macroglobulin increased,Unmatched,1st
Alpha 1 microglobulin decreased,Alpha 1 microglobulin decreased,Alpha-2 macroglobulin increased,Unmatched,1st
Ultrasound penis,Ultrasound penis,Ultrasound pelvis,Unmatched,1st
Ultrasound penis abnormal,Ultrasound penis abnormal,Ultrasound pelvis abnormal,Unmatched,1st
Cortical dysplasia,Cortical dysplasia,Cervical dysplasia,Unmatched,1st
Stress echocardiogram abnormal,Stress echocardiogram abnormal,Stress echocardiogram normal,Unmatched,1st
Laryngeal haematoma,Laryngeal haematoma,Pharyngeal haematoma,Unmatched,1st
Laryngeal cancer metastatic,Laryngeal cancer metastatic,Pharyngeal cancer metastatic,Unmatched,1st
Vaginal hyperplasia,Vaginal hyperplasia,Vaginal hypoplasia,Unmatched,1st
Ovarian cancer stage III,Ovarian cancer stage III,Ovarian cancer stage II,Unmatched,1st
Ovarian cancer stage IV,Ovarian cancer stage IV,Ovarian cancer stage II,Unmatched,1st
Metastases to pelvis,Metastases to pelvis,Metastases to penis,Unmatched,1st
Bone deformity,Bone deformity,Nose deformity,Unmatched,1st
Sperm concentration increased,Sperm concentration increased,Sperm concentration decreased,Unmatched,1st
Sperm concentration normal,Sperm concentration normal,Sperm concentration abnormal,Unmatched,1st
Male genital examination normal,Male genital examination normal,Male genital examination abnormal,Unmatched,1st
Pulmonary physical examination normal,Pulmonary physical examination normal,Pulmonary physical examination abnormal,Unmatched,1st
Anal examination abnormal,Anal examination abnormal,Anal examination normal,Unmatched,1st
Substance use,Substance use,Substance abuse,Unmatched,1st
Colposcopy normal,Colposcopy normal,Colonoscopy abnormal,Unmatched,1st
Creatinine urine normal,Creatinine urine normal,Creatine urine abnormal,Unmatched,1st
Creatinine urine abnormal,Creatinine urine abnormal,Creatine urine abnormal,Unmatched,1st
Thyroid cancer stage I,Thyroid cancer stage I,Thyroid cancer stage 0,Unmatched,1st
Thyroid cancer stage III,Thyroid cancer stage III,Thyroid cancer stage II,Unmatched,1st
Thyroid cancer stage IV,Thyroid cancer stage IV,Thyroid cancer stage II,Unmatched,1st
Walking distance test abnormal,Walking distance test abnormal,Walking distance test normal,Unmatched,1st
VIth nerve paresis,VIth nerve paresis,IVth nerve paresis,Unmatched,1st
Hepatitis D immunisation,Hepatitis D immunisation,Hepatitis B immunisation,Unmatched,1st
Angiogenesis biomarker decreased,Angiogenesis biomarker decreased,Angiogenesis biomarker increased,Unmatched,1st
Allergic hepatitis,Allergic hepatitis,Allergic keratitis,Unmatched,1st
Diabetic hepatopathy,Diabetic hepatopathy,Diabetic keratopathy,Unmatched,1st
Hyperglycaemic unconsciousness,Hyperglycaemic unconsciousness,Hypoglycaemic unconsciousness,Unmatched,1st
Body surface area decreased,Body surface area decreased,Body surface area increased,Unmatched,1st
Smear vaginal normal,Smear vaginal normal,Smear vaginal abnormal,Unmatched,1st
Human chorionic gonadotropin increased,Human chorionic gonadotropin increased,Human chorionic gonadotropin decreased,Unmatched,1st
Human chorionic gonadotropin normal,Human chorionic gonadotropin normal,Human chorionic gonadotropin abnormal,Unmatched,1st
Urine magnesium decreased,Urine magnesium decreased,Urine magnesium increased,Unmatched,1st
Expanded disability status scale score decreased,Expanded disability status scale score decreased,Expanded disability status scale score increased,Unmatched,1st
Urinary hexose tetrasaccharide decreased,Urinary hexose tetrasaccharide decreased,Urinary hexose tetrasaccharide increased,Unmatched,1st
Hyperglycaemic seizure,Hyperglycaemic seizure,Hypoglycaemic seizure,Unmatched,1st
Systolic dysfunction,Systolic dysfunction,Symbolic dysfunction,Unmatched,1st
Anti-IA2 antibody,Anti-IA2 antibody,Anti-GAD antibody,Unmatched,1st
Anti-VGKC antibody,Anti-VGKC antibody,Anti-VGCC antibody,Unmatched,1st
Foetal monitoring abnormal,Foetal monitoring abnormal,Foetal monitoring normal,Unmatched,1st
Foetal non-stress test normal,Foetal non-stress test normal,Foetal non-stress test abnormal,Unmatched,1st
Head and neck cancer stage II,Head and neck cancer stage II,Head and neck cancer stage IV,Unmatched,1st
Head and neck cancer stage I,Head and neck cancer stage I,Head and neck cancer stage IV,Unmatched,1st
CD8 lymphocytes abnormal,CD8 lymphocytes abnormal,CD4 lymphocytes abnormal,Unmatched,1st
Influenza B virus test,Influenza B virus test,Influenza A virus test,Unmatched,1st
Trisomy 9,Trisomy 9,Trisomy 11,Unmatched,1st
Drug metabolising enzyme test abnormal,Drug metabolising enzyme test abnormal,Drug metabolising enzyme test normal,Unmatched,1st
Drug metabolising enzyme decreased,Drug metabolising enzyme decreased,Drug metabolising enzyme increased,Unmatched,1st
Faecal elastase concentration abnormal,Faecal elastase concentration abnormal,Faecal elastase concentration normal,Unmatched,1st
Stool chymotrypsin abnormal,Stool chymotrypsin abnormal,Stool chymotrypsin normal,Unmatched,1st
N-terminal prohormone brain natriuretic peptide abnormal,N-terminal prohormone brain natriuretic peptide abnormal,N-terminal prohormone brain natriuretic peptide normal,Unmatched,1st
N-terminal prohormone brain natriuretic peptide increased,N-terminal prohormone brain natriuretic peptide increased,N-terminal prohormone brain natriuretic peptide decreased,Unmatched,1st
Male genital tract fistula,Male genital tract fistula,Female genital tract fistula,Unmatched,1st
Trisomy 14,Trisomy 14,Trisomy 11,Unmatched,1st
Viral myelitis,Viral myelitis,Viral myositis,Unmatched,1st
Neurone-specific enolase increased,Neurone-specific enolase increased,Neurone-specific enolase decreased,Unmatched,1st
N-ras status assay,N-ras status assay,K-ras status assay,Unmatched,1st
H-ras status assay,H-ras status assay,K-ras status assay,Unmatched,1st
BRCA2 gene mutation assay,BRCA2 gene mutation assay,BRCA1 gene mutation assay,Unmatched,1st
H-ras gene mutation,H-ras gene mutation,K-ras gene mutation,Unmatched,1st
N-ras gene mutation,N-ras gene mutation,K-ras gene mutation,Unmatched,1st
BRCA2 gene mutation,BRCA2 gene mutation,BRCA1 gene mutation,Unmatched,1st
Hyper IgD syndrome,Hyper IgD syndrome,Hyper IgE syndrome,Unmatched,1st
Enzyme activity increased,Enzyme activity increased,Enzyme activity decreased,Unmatched,1st
Enzyme activity abnormal,Enzyme activity abnormal,Enzyme activity normal,Unmatched,1st
Oesophagogastroduodenoscopy normal,Oesophagogastroduodenoscopy normal,Oesophagogastroduodenoscopy abnormal,Unmatched,1st
Oesophagogastroscopy abnormal,Oesophagogastroscopy abnormal,Oesophagogastroscopy normal,Unmatched,1st
Computerised tomogram head abnormal,Computerised tomogram head abnormal,Computerised tomogram head normal,Unmatched,1st
Computerised tomogram kidney abnormal,Computerised tomogram kidney abnormal,Computerised tomogram kidney normal,Unmatched,1st
Renal vascular thrombosis,Renal vascular thrombosis,Retinal vascular thrombosis,Unmatched,1st
Enzyme level decreased,Enzyme level decreased,Enzyme level increased,Unmatched,1st
Anti factor X antibody negative,Anti factor X antibody negative,Anti factor IX antibody negative,Unmatched,1st
Coproporphyrinogen decreased,Coproporphyrinogen decreased,Coproporphyrinogen increased,Unmatched,1st
Airway peak pressure decreased,Airway peak pressure decreased,Airway peak pressure increased,Unmatched,1st
Amylase normal,Amylase normal,Amylase abnormal,Unmatched,1st
Sialogram abnormal,Sialogram abnormal,Sialogram normal,Unmatched,1st
Asymmetric di-methylarginine decreased,Asymmetric di-methylarginine decreased,Asymmetric di-methylarginine increased,Unmatched,1st
Asymmetric di-methylarginine normal,Asymmetric di-methylarginine normal,Asymmetric di-methylarginine abnormal,Unmatched,1st
Red blood cell analysis normal,Red blood cell analysis normal,Red blood cell analysis abnormal,Unmatched,1st
Cell marker decreased,Cell marker decreased,Cell marker increased,Unmatched,1st
Antipsychotic drug level decreased,Antipsychotic drug level decreased,Antipsychotic drug level increased,Unmatched,1st
Glucosylceramide decreased,Glucosylceramide decreased,Glucosylceramide increased,Unmatched,1st
Glucosylceramide abnormal,Glucosylceramide abnormal,Glucosylceramide normal,Unmatched,1st
Vasoactive intestinal polypeptide test abnormal,Vasoactive intestinal polypeptide test abnormal,Vasoactive intestinal polypeptide test normal,Unmatched,1st
Maximum heart rate decreased,Maximum heart rate decreased,Maximum heart rate increased,Unmatched,1st
Gestational age test abnormal,Gestational age test abnormal,Gestational age test normal,Unmatched,1st
Faecal calprotectin abnormal,Faecal calprotectin abnormal,Faecal calprotectin normal,Unmatched,1st
Faecal calprotectin decreased,Faecal calprotectin decreased,Faecal calprotectin increased,Unmatched,1st
Hydrogen breath test abnormal,Hydrogen breath test abnormal,Hydrogen breath test normal,Unmatched,1st
Nasogastric output abnormal,Nasogastric output abnormal,Nasogastric output normal,Unmatched,1st
Peritoneal effluent normal,Peritoneal effluent normal,Peritoneal effluent abnormal,Unmatched,1st
Peritoneal equilibration test abnormal,Peritoneal equilibration test abnormal,Peritoneal equilibration test normal,Unmatched,1st
Prekallikrein test abnormal,Prekallikrein test abnormal,Prekallikrein test normal,Unmatched,1st
Prekallikrein decreased,Prekallikrein decreased,Prekallikrein increased,Unmatched,1st
Vasoactive intestinal polypeptide increased,Vasoactive intestinal polypeptide increased,Vasoactive intestinal polypeptide decreased,Unmatched,1st
Anti-IA2 antibody negative,Anti-IA2 antibody negative,Anti-GAD antibody negative,Unmatched,1st
Anti-IA2 antibody positive,Anti-IA2 antibody positive,Anti-GAD antibody positive,Unmatched,1st
Anti-VGKC antibody negative,Anti-VGKC antibody negative,Anti-VGCC antibody negative,Unmatched,1st
Anti-VGKC antibody positive,Anti-VGKC antibody positive,Anti-VGCC antibody positive,Unmatched,1st
Carotid artery restenosis,Carotid artery restenosis,Carotid artery stenosis,Unmatched,1st
Peripheral artery stenosis,Peripheral artery stenosis,Peripheral artery restenosis,Unmatched,1st
Rectal injury,Rectal injury,Renal injury,Unmatched,1st
Orthopaedic examination normal,Orthopaedic examination normal,Orthopaedic examination abnormal,Unmatched,1st
Type 3 diabetes mellitus,Type 3 diabetes mellitus,Type 1 diabetes mellitus,Unmatched,1st
Pharyngeal fistula repair,Pharyngeal fistula repair,Laryngeal fistula repair,Unmatched,1st
Modified Rankin score decreased,Modified Rankin score decreased,Modified Rankin score increased,Unmatched,1st
Mucolipidosis type III,Mucolipidosis type III,Mucolipidosis type II,Unmatched,1st
Mucolipidosis type IV,Mucolipidosis type IV,Mucolipidosis type II,Unmatched,1st
Corticosteroid binding globulin abnormal,Corticosteroid binding globulin abnormal,Corticosteroid binding globulin normal,Unmatched,1st
Corticosteroid binding globulin decreased,Corticosteroid binding globulin decreased,Corticosteroid binding globulin increased,Unmatched,1st
Multiple endocrine neoplasia Type 2,Multiple endocrine neoplasia Type 2,Multiple endocrine neoplasia Type 2A,Unmatched,1st
Multiple endocrine neoplasia Type 1,Multiple endocrine neoplasia Type 1,Multiple endocrine neoplasia Type 2,Unmatched,1st
Multiple endocrine neoplasia Type 2B,Multiple endocrine neoplasia Type 2B,Multiple endocrine neoplasia Type 2A,Unmatched,1st
Incision site dermatitis,Incision site dermatitis,Infusion site dermatitis,Unmatched,1st
Fat tissue decreased,Fat tissue decreased,Fat tissue increased,Unmatched,1st
Hepatitis A antigen,Hepatitis A antigen,Hepatitis D antigen,Unmatched,1st
Hepatitis A antigen negative,Hepatitis A antigen negative,Hepatitis D antigen negative,Unmatched,1st
Bone prosthesis insertion,Bone prosthesis insertion,Nose prosthesis insertion,Unmatched,1st
Pancreastatin decreased,Pancreastatin decreased,Pancreastatin increased,Unmatched,1st
Pituitary hyperplasia,Pituitary hyperplasia,Pituitary hypoplasia,Unmatched,1st
White blood cell analysis abnormal,White blood cell analysis abnormal,White blood cell analysis normal,Unmatched,1st
Lenticular injury,Lenticular injury,Testicular injury,Unmatched,1st
Bilirubin conjugated decreased,Bilirubin conjugated decreased,Bilirubin conjugated increased,Unmatched,1st
Troponin T normal,Troponin T normal,Troponin I normal,Unmatched,1st
CD4 lymphocytes normal,CD4 lymphocytes normal,CD4 lymphocytes abnormal,Unmatched,1st
Incision site rash,Incision site rash,Infusion site rash,Unmatched,1st
Implant site hyperaesthesia,Implant site hyperaesthesia,Implant site hypoaesthesia,Unmatched,1st
Incision site ulcer,Incision site ulcer,Infusion site ulcer,Unmatched,1st
Incision site hyperaesthesia,Incision site hyperaesthesia,Infusion site hypoaesthesia,Unmatched,1st
Genital paraesthesia,Genital paraesthesia,General anaesthesia,Unmatched,1st
Genital hyperaesthesia,Genital hyperaesthesia,Genital hypoaesthesia,Unmatched,1st
Incision site vesicles,Incision site vesicles,Infusion site vesicles,Unmatched,1st
Influenza C virus test,Influenza C virus test,Influenza A virus test,Unmatched,1st
B-cell prolymphocytic leukaemia,B-cell prolymphocytic leukaemia,T-cell prolymphocytic leukaemia,Unmatched,1st
Hodgkin's disease nodular sclerosis stage II,Hodgkin's disease nodular sclerosis stage II,Hodgkin's disease nodular sclerosis stage III,Unmatched,1st
Hodgkin's disease nodular sclerosis stage I,Hodgkin's disease nodular sclerosis stage I,Hodgkin's disease nodular sclerosis stage IV,Unmatched,1st
Urea renal clearance increased,Urea renal clearance increased,Urea renal clearance decreased,Unmatched,1st
Optical coherence tomography abnormal,Optical coherence tomography abnormal,Optical coherence tomography normal,Unmatched,1st
Oncovirus test positive,Oncovirus test positive,Norovirus test positive,Unmatched,1st
Instillation site anaesthesia,Instillation site anaesthesia,Instillation site paraesthesia,Unmatched,1st
Traumatic arthrosis,Traumatic arthrosis,Traumatic arthritis,Unmatched,1st
Amylase creatinine clearance ratio abnormal,Amylase creatinine clearance ratio abnormal,Amylase creatinine clearance ratio normal,Unmatched,1st
Adenosine deaminase abnormal,Adenosine deaminase abnormal,Adenosine deaminase normal,Unmatched,1st
Adenosine deaminase decreased,Adenosine deaminase decreased,Adenosine deaminase increased,Unmatched,1st
Incorrect dosage administered,Incorrect dosage administered,Incorrect dose administered,Unmatched,1st
CYP2B6 gene status assay,CYP2B6 gene status assay,CYP2D6 gene status assay,Unmatched,1st
CYP2B6 polymorphism,CYP2B6 polymorphism,CYP2D6 polymorphism,Unmatched,1st
Catheter site mass,Catheter site mass,Catheter site rash,Unmatched,1st
Catheter site papule,Catheter site papule,Catheter site macule,Unmatched,1st
Catheter site scar,Catheter site scar,Catheter site scab,Unmatched,1st
Gastrointestinal stoma output decreased,Gastrointestinal stoma output decreased,Gastrointestinal stoma output increased,Unmatched,1st
Anti B antibody positive,Anti B antibody positive,Anti A antibody positive,Unmatched,1st
Anti A antibody,Anti A antibody,Anti B antibody,Unmatched,1st
Hysteroscopy normal,Hysteroscopy normal,Hysteroscopy abnormal,Unmatched,1st
Liver iron concentration increased,Liver iron concentration increased,Liver iron concentration decreased,Unmatched,1st
Cardiopulmonary exercise test abnormal,Cardiopulmonary exercise test abnormal,Cardiopulmonary exercise test normal,Unmatched,1st
Ultrasound uterus normal,Ultrasound uterus normal,Ultrasound uterus abnormal,Unmatched,1st
Exercise tolerance increased,Exercise tolerance increased,Exercise tolerance decreased,Unmatched,1st
ADAMTS13 activity decreased,ADAMTS13 activity decreased,ADAMTS13 activity increased,Unmatched,1st
ADAMTS13 activity abnormal,ADAMTS13 activity abnormal,ADAMTS13 activity normal,Unmatched,1st
Body mass index abnormal,Body mass index abnormal,Body mass index normal,Unmatched,1st
Skin hyperplasia,Skin hyperplasia,Skin hypoplasia,Unmatched,1st
Anticoagulation drug level decreased,Anticoagulation drug level decreased,Anticoagulation drug level increased,Unmatched,1st
Anticoagulation drug level abnormal,Anticoagulation drug level abnormal,Anticoagulation drug level normal,Unmatched,1st
Computerised tomogram breast abnormal,Computerised tomogram breast abnormal,Computerised tomogram breast normal,Unmatched,1st
Limb fracture,Limb fracture,Rib fracture,Unmatched,1st
Application site hypoaesthesia,Application site hypoaesthesia,Application site hyperaesthesia,Unmatched,1st
Injection site hypoaesthesia,Injection site hypoaesthesia,Injection site hyperaesthesia,Unmatched,1st
Instillation site hypoaesthesia,Instillation site hypoaesthesia,Instillation site hyperaesthesia,Unmatched,1st
Hepatic fibrosis marker normal,Hepatic fibrosis marker normal,Hepatic fibrosis marker abnormal,Unmatched,1st
Intestinal transit time decreased,Intestinal transit time decreased,Intestinal transit time increased,Unmatched,1st
Nail necrosis,Nail necrosis,Nasal necrosis,Unmatched,1st
Foetal heart rate acceleration abnormality,Foetal heart rate acceleration abnormality,Foetal heart rate deceleration abnormality,Unmatched,1st
Forced vital capacity abnormal,Forced vital capacity abnormal,Forced vital capacity normal,Unmatched,1st
Forced vital capacity decreased,Forced vital capacity decreased,Forced vital capacity increased,Unmatched,1st
Intestinal transit time abnormal,Intestinal transit time abnormal,Intestinal transit time normal,Unmatched,1st
Blood viscosity decreased,Blood viscosity decreased,Blood viscosity increased,Unmatched,1st
Incision site swelling,Incision site swelling,Infusion site swelling,Unmatched,1st
HLA-B*5801 assay,HLA-B*5801 assay,HLA-B*5701 assay,Unmatched,1st
Carcinoembryonic antigen decreased,Carcinoembryonic antigen decreased,Carcinoembryonic antigen increased,Unmatched,1st
Faeces soft,Faeces soft,Face lift,Unmatched,1st
Hypoosmolar state,Hypoosmolar state,Hyperosmolar state,Unmatched,1st
Hair injury,Hair injury,Ear injury,Unmatched,1st
Irlen syndrome,Irlen syndrome,IRVAN syndrome,Unmatched,1st
Morvan syndrome,Morvan syndrome,IRVAN syndrome,Unmatched,1st
Hepatitis E virus test,Hepatitis E virus test,Hepatitis B virus test,Unmatched,1st
CD49d expression decreased,CD49d expression decreased,CD49d expression increased,Unmatched,1st
Anti-Muellerian hormone level decreased,Anti-Muellerian hormone level decreased,Anti-Muellerian hormone level increased,Unmatched,1st
Perinatal HBV infection,Perinatal HBV infection,Perinatal HIV infection,Unmatched,1st
Factor VII inhibition,Factor VII inhibition,Factor VIII inhibition,Unmatched,1st
Factor X inhibition,Factor X inhibition,Factor IX inhibition,Unmatched,1st
Factor II inhibition,Factor II inhibition,Factor IX inhibition,Unmatched,1st
Atrio-oesophageal fistula,Atrio-oesophageal fistula,Aorto-oesophageal fistula,Unmatched,1st
Body temperature abnormal,Body temperature abnormal,Body temperature normal,Unmatched,1st
Activated partial thromboplastin time ratio increased,Activated partial thromboplastin time ratio increased,Activated partial thromboplastin time ratio decreased,Unmatched,1st
Activated partial thromboplastin time ratio normal,Activated partial thromboplastin time ratio normal,Activated partial thromboplastin time ratio abnormal,Unmatched,1st
Blood creatine phosphokinase MM decreased,Blood creatine phosphokinase MM decreased,Blood creatine phosphokinase MB increased,Unmatched,1st
Blood bilirubin unconjugated decreased,Blood bilirubin unconjugated decreased,Blood bilirubin unconjugated increased,Unmatched,1st
Electrocardiogram J wave abnormal,Electrocardiogram J wave abnormal,Electrocardiogram Q waves normal,Unmatched,1st
Electrocardiogram J wave,Electrocardiogram J wave,Electrocardiogram Q waves,Unmatched,1st
Coating in mouth,Coating in mouth,Foaming at mouth,Unmatched,1st
Disability assessment scale score increased,Disability assessment scale score increased,Disability assessment scale score decreased,Unmatched,1st
Cerebral artery restenosis,Cerebral artery restenosis,Vertebral artery stenosis,Unmatched,1st
Laron syndrome,Laron syndrome,Larsen syndrome,Unmatched,1st
HLA-B*5701 assay positive,HLA-B*5701 assay positive,HLA-B*5801 assay positive,Unmatched,1st
HLA-A*3101 assay positive,HLA-A*3101 assay positive,HLA-B*5801 assay positive,Unmatched,1st
CYP2C9 polymorphism,CYP2C9 polymorphism,CYP2D6 polymorphism,Unmatched,1st
BRAF gene mutation,BRAF gene mutation,BRCA1 gene mutation,Unmatched,1st
CD20 antigen positive,CD20 antigen positive,CD25 antigen positive,Unmatched,1st
Incision site erosion,Incision site erosion,Infusion site erosion,Unmatched,1st
Gaucher's disease type III,Gaucher's disease type III,Gaucher's disease type II,Unmatched,1st
Widal test,Widal test,Viral test,Unmatched,1st
HIV infection CDC category B,HIV infection CDC category B,HIV infection CDC category A,Unmatched,1st
HIV infection CDC category C,HIV infection CDC category C,HIV infection CDC category A,Unmatched,1st
Vertebral artery perforation,Vertebral artery perforation,Cerebral artery perforation,Unmatched,1st
NAT1 polymorphism,NAT1 polymorphism,NAT2 polymorphism,Unmatched,1st
Thyroid hormones decreased,Thyroid hormones decreased,Thyroid hormones increased,Unmatched,1st
Amniotic fluid index increased,Amniotic fluid index increased,Amniotic fluid index decreased,Unmatched,1st
Primary hyperthyroidism,Primary hyperthyroidism,Primary hypothyroidism,Unmatched,1st
Administration site anaesthesia,Administration site anaesthesia,Administration site paraesthesia,Unmatched,1st
Administration site hypoaesthesia,Administration site hypoaesthesia,Administration site hyperaesthesia,Unmatched,1st
Administration site mass,Administration site mass,Administration site rash,Unmatched,1st
Administration site papule,Administration site papule,Administration site macule,Unmatched,1st
Administration site scar,Administration site scar,Administration site scab,Unmatched,1st
Dental cyst,Dental cyst,Dermal cyst,Unmatched,1st
Infusion site hyperaesthesia,Infusion site hyperaesthesia,Infusion site hypoaesthesia,Unmatched,1st
Infusion site papule,Infusion site papule,Infusion site macule,Unmatched,1st
Medical device site anaesthesia,Medical device site anaesthesia,Medical device site paraesthesia,Unmatched,1st
Medical device site hypoaesthesia,Medical device site hypoaesthesia,Medical device site hyperaesthesia,Unmatched,1st
Medical device site mass,Medical device site mass,Medical device site rash,Unmatched,1st
Medical device site papule,Medical device site papule,Medical device site macule,Unmatched,1st
Medical device site scar,Medical device site scar,Medical device site scab,Unmatched,1st
Vaccination site hypoaesthesia,Vaccination site hypoaesthesia,Vaccination site hyperaesthesia,Unmatched,1st
Vaccination site macule,Vaccination site macule,Vaccination site papule,Unmatched,1st
Vaccination site mass,Vaccination site mass,Vaccination site rash,Unmatched,1st
Vaccination site anaesthesia,Vaccination site anaesthesia,Vaccination site paraesthesia,Unmatched,1st
Pancreatic polypeptide level decreased,Pancreatic polypeptide level decreased,Pancreatic polypeptide level increased,Unmatched,1st
Anti factor V antibody,Anti factor V antibody,Anti factor X antibody,Unmatched,1st
Home care,Home care,Coma scale,Unmatched,1st
Tumour marker decreased,Tumour marker decreased,Tumour marker increased,Unmatched,1st
Oral hyperaesthesia,Oral hyperaesthesia,Anal hypoaesthesia,Unmatched,1st
Nasal pruritus,Nasal pruritus,Anal pruritus,Unmatched,1st
Resorption bone decreased,Resorption bone decreased,Resorption bone increased,Unmatched,1st
Perineal necrosis,Perineal necrosis,Peritoneal necrosis,Unmatched,1st
Breath sounds normal,Breath sounds normal,Breath sounds abnormal,Unmatched,1st
Splenic hamartoma,Splenic hamartoma,Splenic haematoma,Unmatched,1st
Aortic restenosis,Aortic restenosis,Aortic stenosis,Unmatched,1st
Ankle brachial index increased,Ankle brachial index increased,Ankle brachial index decreased,Unmatched,1st
Lung hypoinflation,Lung hypoinflation,Lung hyperinflation,Unmatched,1st
XXX syndrome,XXX syndrome,XXXY syndrome,Unmatched,1st
Blood HCV RNA below assay limit,Blood HCV RNA below assay limit,Blood HIV RNA below assay limit,Unmatched,1st
JC polyomavirus test negative,JC polyomavirus test negative,BK polyomavirus test negative,Unmatched,1st
Breast capsulectomy,Breast capsulectomy,Breast capsulotomy,Unmatched,1st
Child-Pugh-Turcotte score decreased,Child-Pugh-Turcotte score decreased,Child-Pugh-Turcotte score increased,Unmatched,1st
Galectin-3 decreased,Galectin-3 decreased,Galectin-3 increased,Unmatched,1st
Galectin-3 abnormal,Galectin-3 abnormal,Galectin-3 normal,Unmatched,1st
Hepatitis C core antibody positive,Hepatitis C core antibody positive,Hepatitis B core antibody positive,Unmatched,1st
Hepatitis C core antibody,Hepatitis C core antibody,Hepatitis B core antibody,Unmatched,1st
Hepatitis C core antibody negative,Hepatitis C core antibody negative,Hepatitis B core antibody negative,Unmatched,1st
IgM nephropathy,IgM nephropathy,IgA nephropathy,Unmatched,1st
Mite allergy,Mite allergy,Milk allergy,Unmatched,1st
Dopamine transporter scintigraphy normal,Dopamine transporter scintigraphy normal,Dopamine transporter scintigraphy abnormal,Unmatched,1st
Vascular graft restenosis,Vascular graft restenosis,Vascular graft stenosis,Unmatched,1st
Ankle brachial index abnormal,Ankle brachial index abnormal,Ankle brachial index normal,Unmatched,1st
Hepatobiliary scan normal,Hepatobiliary scan normal,Hepatobiliary scan abnormal,Unmatched,1st
Human epidermal growth factor receptor increased,Human epidermal growth factor receptor increased,Human epidermal growth factor receptor decreased,Unmatched,1st
