MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Bone operation,pearl operation,pearl operation,Heart valve operation,Unmatched,4th
Brain operation,head operation,head operation,Hand repair operation,Unmatched,4th
Brain operation,mental operation,mental operation,Genital labial operation,Unmatched,4th
Chemotherapy,chemotherapeutic,chemotherapeutic,Chemotherapeutic drug level decreased,Unmatched,4th
Chemotherapy,chemotherapeutical,chemotherapeutical,Chemotherapeutic drug level decreased,Unmatched,4th
Coagulation factor IX level abnormal,coagulation factor 9 level abnormal,coagulation factor 9 level abnormal,Coagulation factor X level normal,Unmatched,4th
Coagulation factor VII level abnormal,coagulation factor 7 level abnormal,coagulation factor 7 level abnormal,Coagulation factor X level normal,Unmatched,4th
Coagulation factor VIII level abnormal,coagulation factor 8 level abnormal,coagulation factor 8 level abnormal,Coagulation factor X level normal,Unmatched,4th
Coagulation factor X level abnormal,coagulation factor X level abnormal,coagulation factor x level abnormal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level abnormal,coagulation factor x leveler abnormal,coagulation factor x leveler abnormal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level abnormal,coagulation factor x even abnormal,coagulation factor x even abnormal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor XII level abnormal,coagulation factor XII level abnormal,coagulation factor xii level abnormal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level abnormal,coagulation factor xii leveler abnormal,coagulation factor xii leveler abnormal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level abnormal,coagulation factor xii even abnormal,coagulation factor xii even abnormal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XIII level abnormal,coagulation factor XIII level abnormal,coagulation factor xiii level abnormal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level abnormal,coagulation factor xiii leveler abnormal,coagulation factor xiii leveler abnormal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level abnormal,coagulation factor xiii even abnormal,coagulation factor xiii even abnormal,Coagulation factor VIII level abnormal,Unmatched,4th
Cyst rupture,cyst bust,cyst bust,JC virus CSF test positive,Unmatched,4th
Cyst rupture,cyst sever,cyst sever,Chronic graft versus host disease in liver,Unmatched,4th
Cyst rupture,cyst tear,cyst tear,JC virus CSF test positive,Unmatched,4th
Cytomegalovirus test,CMV test,cmv test,HIV test positive,Unmatched,4th
Dental operation,dental procedure,dental procedure,Dental cosmetic procedure,Unmatched,4th
Dental operation,dental function,dental function,Central nervous system function test,Unmatched,4th
Dental operation,dental procedural,dental procedural,Dental cosmetic procedure,Unmatched,4th
Drug level,dose level,dose level,Chronic graft versus host disease in liver,Unmatched,4th
Drug level,drug floor,drug floor,Drug effective for unapproved indication,Unmatched,4th
Drug level,drug rase,drug rase,Incorrect drug administration rate,Unmatched,4th
Epinephrine abnormal,Adrenalin abnormal,adrenalin abnormal,Scan adrenal gland normal,Unmatched,4th
Eye exercises,eye use,eye use,"Ear, nose and throat examination",Unmatched,4th
Eye exercises,eye usage,eye usage,Hodgkin's disease lymphocyte depletion type stage III,Unmatched,4th
Eye exercises,eye do,eye do,Multiple endocrine neoplasia Type 2A,Unmatched,4th
Eye exercises,eye work,eye work,"Electron radiation therapy to ear, nose, or throat",Unmatched,4th
Eye operation,heart operation,heart operation,Heart valve operation,Unmatched,4th
Nose deformity,nose deformed,nose deformed,Therapeutic drug monitoring analysis not performed,Unmatched,4th
Obstruction,block,block,Sinoatrial block,Unmatched,4th
Obstruction,blockage,blockage,Recurrence of neuromuscular blockade,Unmatched,4th
Purulence,ichor,ichor,Cor biloculare,Unmatched,4th
Purulence,sanies,sanies,Erythroid series abnormal,Unmatched,4th
Purulence,purulent,purulent,Purulent synovitis,Unmatched,4th
Purulence,pus,pus,PUVA,Unmatched,4th
Bladder scan,bladder scanner,bladder scanner,Bladder cancer stage III,Unmatched,4th
Genital pain,genital infliction,genital infliction,Genital infection female,Unmatched,4th
Investigation,probe,probe,Educational problem,Unmatched,4th
Lip neoplasm,brim neoplasm,brim neoplasm,Brain neoplasm malignant,Unmatched,4th
Liver operation,liver function,liver function,Liver function test decreased,Unmatched,4th
Malignant nipple neoplasm,malignant teat neoplasm,malignant teat neoplasm,Malignant genitourinary tract neoplasm,Unmatched,4th
Manipulation,handle,handle,Ankle arthroplasty,Unmatched,4th
Manipulation,handling,handling,Chromosome banding abnormal,Unmatched,4th
Manipulation,use,use,Off label use,Unmatched,4th
Hyperlipidaemia,lipemia,lipemia,Lipoma excision,Unmatched,4th
Hyperlipidaemia,lipaemia,lipaemia,Cytomegalovirus viraemia,Unmatched,4th
Radiotherapy to bone,irradiation to bone,irradiation to bone,"Radiation therapy to ear, nose, or throat",Unmatched,4th
Radiotherapy to bone,radiation to bone,radiation to bone,"Radiation therapy to ear, nose, or throat",Unmatched,4th
Radiotherapy to ear,irradiation to ear,irradiation to ear,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Radiotherapy to ear,radiation to ear,radiation to ear,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Radiotherapy to nose,irradiation to nose,irradiation to nose,"Radiation therapy to ear, nose, or throat",Unmatched,4th
Radiotherapy to nose,radiation to nose,radiation to nose,"Radiation therapy to ear, nose, or throat",Unmatched,4th
Renal mass,renal spate,renal spate,Anal cancer stage 0,Unmatched,4th
Renal mass,renal wad,renal wad,Anal pap smear abnormal,Unmatched,4th
Renal mass,renal heap,renal heap,Retinal pigment epithelial tear,Unmatched,4th
Renal mass,renal deal,renal deal,Renal cell carcinoma recurrent,Unmatched,4th
Renal mass,renal raft,renal raft,Adrenal rest tumour of the testis,Unmatched,4th
Renal mass,renal stack,renal stack,Anal cancer stage III,Unmatched,4th
Retinal operation,retinal function,retinal function,Renal function test abnormal,Unmatched,4th
Sterilisation,sterilise,sterilise,Injection site abscess sterile,Unmatched,4th
Sterilisation,sterilize,sterilize,Injection site abscess sterile,Unmatched,4th
Syphilis,lues,lues,Gallstone ileus,Unmatched,4th
Syphilis,syph,syph,Dementia Alzheimer's type,Unmatched,4th
Syphilis,pox,pox,PO2 increased,Unmatched,4th
Syphilis,syphilitic,syphilitic,Endocarditis syphilitic,Unmatched,4th
Tongue neoplasm,spit neoplasm,spit neoplasm,Benign soft tissue neoplasm,Unmatched,4th
Tongue operation,clap operation,clap operation,Soft tissue flap operation,Unmatched,4th
Vitamin D increased,vitamin D increased,vitamin d increased,Vitamin E decreased,Unmatched,4th
Stomach scan,stand scan,stand scan,Thyroid gland scan normal,Unmatched,4th
Stomach scan,tum scan,tum scan,Electron radiation therapy to skin,Unmatched,4th
Stomach scan abnormal,stand scan abnormal,stand scan abnormal,Thyroid gland scan normal,Unmatched,4th
Stomach scan normal,stand scan normal,stand scan normal,Thyroid gland scan normal,Unmatched,4th
Scan with contrast abnormal,rake with contrast abnormal,rake with contrast abnormal,X-ray with contrast upper gastrointestinal tract abnormal,Unmatched,4th
Scan with contrast abnormal,read with contrast abnormal,read with contrast abnormal,X-ray with contrast upper gastrointestinal tract abnormal,Unmatched,4th
Scan with contrast normal,rake with contrast normal,rake with contrast normal,X-ray with contrast upper gastrointestinal tract abnormal,Unmatched,4th
Scan with contrast normal,read with contrast normal,read with contrast normal,X-ray with contrast upper gastrointestinal tract abnormal,Unmatched,4th
Viral load,viral ship,viral ship,Acral peeling skin syndrome,Unmatched,4th
Vitamin A decreased,vitamin A decreased,vitamin a decreased,Vitamin E decreased,Unmatched,4th
Vitamin A increased,vitamin A increased,vitamin a increased,Vitamin E decreased,Unmatched,4th
Vitamin A increased,vitamin a increase,vitamin a increase,Vitamin D increased,Unmatched,4th
Vitamin D abnormal,vitamin D abnormal,vitamin d abnormal,Vitamin A normal,Unmatched,4th
Vitamin D decreased,vitamin D decreased,vitamin d decreased,Vitamin E decreased,Unmatched,4th
Vitamin D decreased,vitamin d decrease,vitamin d decrease,Vitamin A decreased,Unmatched,4th
Metastasis,metastatic,metastatic,Fibrosarcoma metastatic,Unmatched,4th
Nail operation,cop operation,cop operation,Vocal cord operation,Unmatched,4th
Nasal disorder,rhinal disorder,rhinal disorder,Congenital renal disorder,Unmatched,4th
Nasal operation,rhinal operation,rhinal operation,Spinal ligament operation,Unmatched,4th
Urinary tract pain,urinary tract infliction,urinary tract infliction,Urinary tract infection fungal,Unmatched,4th
Skin graft,pare graft,pare graft,Male genital tract fistula,Unmatched,4th
Skin graft,hide graft,hide graft,T-cell unclassifiable lymphoma high grade,Unmatched,4th
Skin graft,pelt graft,pelt graft,B-cell unclassifiable lymphoma low grade,Unmatched,4th
Skin graft,peel graft,peel graft,T-cell unclassifiable lymphoma high grade,Unmatched,4th
Skin graft,skin bribe,skin bribe,5-hydroxyindolacetic acid in urine increased,Unmatched,4th
Skin implant,skin engraft,skin engraft,Skin graft rejection,Unmatched,4th
Skin operation,bark operation,bark operation,Middle ear operation,Unmatched,4th
Blast cell count increased,blowy cell count increased,blowy cell count increased,White blood cell count increased,Unmatched,4th
Blast cell count increased,blow cell count increased,blow cell count increased,White blood cell count increased,Unmatched,4th
Blast cell count increased,boom cell count increased,boom cell count increased,White blood cell count increased,Unmatched,4th
Blast cell count decreased,blowy cell count decreased,blowy cell count decreased,White blood cell count increased,Unmatched,4th
Blast cell count decreased,blow cell count decreased,blow cell count decreased,White blood cell count increased,Unmatched,4th
Blast cell count decreased,boom cell count decreased,boom cell count decreased,White blood cell count increased,Unmatched,4th
Grip strength,grip forte,grip forte,Tri-iodothyronine free normal,Unmatched,4th
Grip strength,grip force,grip force,Tri-iodothyronine free normal,Unmatched,4th
Uterine mass,uterine wad,uterine wad,Pyogenic sterile arthritis pyoderma gangrenosum and acne syndrome,Unmatched,4th
Transaminases abnormal,aminotransferase abnormal,aminotransferase abnormal,Aspartate aminotransferase normal,Unmatched,4th
Biliary abscess,bile abscess,bile abscess,Puncture site abscess,Unmatched,4th
Haemoglobin A2,Hb a2,hb a2,Apolipoprotein B/Apolipoprotein A-1 ratio,Unmatched,4th
Trisomy 15,trisomy XV,trisomy xv,Trisomy 22,Unmatched,4th
Trisomy 15,trisomy xv,trisomy xv,Trisomy 22,Unmatched,4th
Nasal cavity mass,nasal cavity spate,nasal cavity spate,Paranasal sinus and nasal cavity malignant neoplasm stage III,Unmatched,4th
Nasal cavity mass,nasal cavity stack,nasal cavity stack,Paranasal sinus and nasal cavity malignant neoplasm stage III,Unmatched,4th
Pedal pulse abnormal,pedal beat abnormal,pedal beat abnormal,Renal function test normal,Unmatched,4th
Abdominal wall mass,ab wall mass,ab wall mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,4th
Effusion,effuse,effuse,Diffuse cutaneous mastocytosis,Unmatched,4th
Effusion,gush,gush,Rash erythematous,Unmatched,4th
Hepatitis B surface antibody,hepatitis b coat antibody,hepatitis b coat antibody,Hepatitis B core antibody negative,Unmatched,4th
Dental gangrene,dental necrose,dental necrose,Renal cortical necrosis,Unmatched,4th
Dental gangrene,dental necrotic,dental necrotic,Renal cortical necrosis,Unmatched,4th
Dental gangrene,dental necrosis,dental necrosis,Renal cortical necrosis,Unmatched,4th
Coagulation factor X level normal,coagulation factor X level normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x leveler normal,coagulation factor x leveler normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x even normal,coagulation factor x even normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor XI level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi leveler normal,coagulation factor xi leveler normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi even normal,coagulation factor xi even normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor XII level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii leveler normal,coagulation factor xii leveler normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii even normal,coagulation factor xii even normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor XIII level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii leveler normal,coagulation factor xiii leveler normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii even normal,coagulation factor xiii even normal,Coagulation factor VIII level abnormal,Unmatched,4th
Amphetamines,speed,speed,Sleep paralysis,Unmatched,4th
Amphetamines,upper,upper,Upper airway necrosis,Unmatched,4th
Blood immunoglobulin D decreased,bloody immunoglobulin d decreased,bloody immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immune_globulin d decreased,blood immune_globulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin D decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin d decrease,blood immunoglobulin d decrease,Blood immunoglobulin M decreased,Unmatched,4th
Blood immunoglobulin D increased,bloody immunoglobulin d increased,bloody immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immune_globulin d increased,blood immune_globulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immunoglobulin D increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immunoglobulin d increase,blood immunoglobulin d increase,Blood immunoglobulin M increased,Unmatched,4th
Drug therapy,dose therapy,dose therapy,Autologous bone marrow transplantation therapy,Unmatched,4th
Drug therapy,drug therapeutic,drug therapeutic,Antipsychotic drug level therapeutic,Unmatched,4th
Drug therapy,drug therapeutical,drug therapeutical,Antipsychotic drug level therapeutic,Unmatched,4th
Dural tear,dural snag,dural snag,Acral lentiginous melanoma stage II,Unmatched,4th
Dural tear,dural bust,dural bust,Hepatitis viral test,Unmatched,4th
Dural tear,dural rent,dural rent,Viral test negative,Unmatched,4th
Coagulation test,clot test,clot test,Rathke's cleft cyst,Unmatched,4th
Coagulation test abnormal,clot test abnormal,clot test abnormal,Slit-lamp tests normal,Unmatched,4th
Coagulation test normal,clot test normal,clot test normal,Slit-lamp tests normal,Unmatched,4th
Radiotherapy to eye,irradiation to eye,irradiation to eye,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Radiotherapy to eye,radiation to eye,radiation to eye,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Aversion,distaste,distaste,Coeliac disease,Unmatched,4th
Aversion,avert,avert,Adverse event,Unmatched,4th
Eyelid cyst,lid cyst,lid cyst,HIV test positive,Unmatched,4th
Steal syndrome,slip syndrome,slip syndrome,Behavioural induced insufficient sleep syndrome,Unmatched,4th
Steal syndrome,buy syndrome,buy syndrome,Kabuki make-up syndrome,Unmatched,4th
Prostatic mass,prostatic spate,prostatic spate,Prostate cancer stage III,Unmatched,4th
Prostatic mass,prostatic stack,prostatic stack,Prostate cancer stage III,Unmatched,4th
Nipple inflammation,teat inflammation,teat inflammation,Portal tract inflammation,Unmatched,4th
Nipple inflammation,tit inflammation,tit inflammation,Infusion site inflammation,Unmatched,4th
Nipple inflammation,pap inflammation,pap inflammation,Inner ear inflammation,Unmatched,4th
CHARGE syndrome,point syndrome,point syndrome,Patellofemoral pain syndrome,Unmatched,4th
CHARGE syndrome,burst syndrome,burst syndrome,Birt-Hogg-Dube syndrome,Unmatched,4th
CHARGE syndrome,rush syndrome,rush syndrome,PASH syndrome,Unmatched,4th
CHARGE syndrome,file syndrome,file syndrome,Hyper IgE syndrome,Unmatched,4th
CHARGE syndrome,buck syndrome,buck syndrome,Vanishing bile duct syndrome,Unmatched,4th
CHARGE syndrome,lodge syndrome,lodge syndrome,Long QT syndrome congenital,Unmatched,4th
CHARGE syndrome,accuse syndrome,accuse syndrome,Acute aortic syndrome,Unmatched,4th
CHARGE syndrome,boot syndrome,boot syndrome,Afferent loop syndrome,Unmatched,4th
CHARGE syndrome,bill syndrome,bill syndrome,Sick cell syndrome,Unmatched,4th
CHARGE syndrome,filer syndrome,filer syndrome,Small-for-size liver syndrome,Unmatched,4th
CHARGE syndrome,load syndrome,load syndrome,Central cord syndrome,Unmatched,4th
CHARGE syndrome,bang syndrome,bang syndrome,Amniotic band syndrome,Unmatched,4th
CHARGE syndrome,send syndrome,send syndrome,Crowned dens syndrome,Unmatched,4th
CHARGE syndrome,blame syndrome,blame syndrome,Late onset hypogonadism syndrome,Unmatched,4th
CHARGE syndrome,kick syndrome,kick syndrome,Zhu-Tokita-Takenouchi-Kim syndrome,Unmatched,4th
CHARGE syndrome,tear syndrome,tear syndrome,Gulf war syndrome,Unmatched,4th
CHARGE syndrome,shoot syndrome,shoot syndrome,Visual midline shift syndrome,Unmatched,4th
CHARGE syndrome,level syndrome,level syndrome,Haemorrhagic fever with renal syndrome,Unmatched,4th
CHARGE syndrome,saddle syndrome,saddle syndrome,Middle East respiratory syndrome,Unmatched,4th
Blood count,rip count,rip count,Red blood cell count increased,Unmatched,4th
Blood count,roue count,roue count,Bone marrow polymorphonuclear leukocyte count increased,Unmatched,4th
Blood count,line count,line count,Injection site joint pain,Unmatched,4th
Blood count,blood bet,blood bet,Blood beta-D-glucan decreased,Unmatched,4th
Bone fissure,swot fissure,swot fissure,Soft tissue haemorrhage,Unmatched,4th
Bone fissure,drum fissure,drum fissure,Labelled drug-food interaction issue,Unmatched,4th
Bone fissure,os fissure,os fissure,Foreign body in skin or subcutaneous tissue,Unmatched,4th
Bone fissure,bone crack,bone crack,Foreign body in reproductive tract,Unmatched,4th
Uvulopalatopharyngoplasty,UPPP,uppp,Upper limb fracture,Unmatched,4th
Uvulopalatopharyngoplasty,PPP,ppp,Anion gap,Unmatched,4th
Skin haemorrhage,hide haemorrhage,hide haemorrhage,Puncture site haemorrhage,Unmatched,4th
Skin haemorrhage,pelt haemorrhage,pelt haemorrhage,Post-traumatic punctate intraepidermal haemorrhage,Unmatched,4th
Blood gold increased,blood Au increased,blood au increased,Blood 25-hydroxycholecalciferol decreased,Unmatched,4th
Muscle swelling,sinew swelling,sinew swelling,Implant site swelling,Unmatched,4th
Lip exfoliation,lip scale,lip scale,NIH stroke scale abnormal,Unmatched,4th
Penile exfoliation,penile scale,penile scale,Penis carcinoma stage IV,Unmatched,4th
Tongue exfoliation,spit exfoliation,spit exfoliation,Implant site exfoliation,Unmatched,4th
Tongue exfoliation,tongue scale,tongue scale,Tongue carcinoma stage III,Unmatched,4th
HTLV test positive,htlv essay positive,htlv essay positive,HLA-A*3101 assay positive,Unmatched,4th
HTLV-1 test positive,htlv 1 essay positive,htlv 1 essay positive,HLA-A*3101 assay positive,Unmatched,4th
HTLV-2 test positive,htlv 2 essay positive,htlv 2 essay positive,HLA-A*3101 assay positive,Unmatched,4th
Breakthrough pain,find pain,find pain,Acute graft versus host disease in skin,Unmatched,4th
Gene mutation,factor mutation,factor mutation,Platelet-derived growth factor receptor gene mutation,Unmatched,4th
Gene mutation,gene sport,gene sport,Model for end stage liver disease score increased,Unmatched,4th
Faecal vomiting,faecal cast,faecal cast,Foetal non-stress test normal,Unmatched,4th
Vaginal reflux,vaginal ebb,vaginal ebb,Nodal marginal zone B-cell lymphoma refractory,Unmatched,4th
Breast haematoma,tit haematoma,tit haematoma,Incision site haematoma,Unmatched,4th
Drug rehabilitation,drug renewal,drug renewal,"Sleep disorder due to general medical condition, mixed type",Unmatched,4th
Skin abrasion,skin grind,skin grind,5-hydroxyindolacetic acid in urine increased,Unmatched,4th
Coital bleeding,coital run,coital run,Total lung capacity normal,Unmatched,4th
Non-dipping,non sink,non sink,Rickettsioses not tick borne,Unmatched,4th
Non-dipping,non plunge,non plunge,Non-small cell lung cancer metastatic,Unmatched,4th
Non-dipping,non dip,non dip,Anion gap increased,Unmatched,4th
Non-dipping,non dunk,non dunk,Non-small cell lung cancer metastatic,Unmatched,4th
Non-dipping,non dim,non dim,Bone anchored hearing aid implantation,Unmatched,4th
Dental fistula,dental sinus,dental sinus,Genital cancer male in situ,Unmatched,4th
Macular rupture,macular bust,macular bust,Vascular test normal,Unmatched,4th
Macular rupture,macular rift,macular rift,Vascular graft thrombosis,Unmatched,4th
Macular rupture,macular tear,macular tear,Vascular test normal,Unmatched,4th
Infusion site mass,infusion site mint,infusion site mint,Infusion site joint inflammation,Unmatched,4th
NIH stroke scale,nih shot scale,nih shot scale,HIV infection WHO clinical stage IV,Unmatched,4th
Nephritic syndrome,renal syndrome,renal syndrome,Haemorrhagic fever with renal syndrome,Unmatched,4th
Bone loss,ivory loss,ivory loss,Very low density lipoprotein increased,Unmatched,4th
Bone loss,drum loss,drum loss,Removal of foreign body from nose,Unmatched,4th
Bone loss,pearl loss,pearl loss,"Ear, nose and throat examination normal",Unmatched,4th
Bone loss,os loss,os loss,Infection in an immunocompromised host,Unmatched,4th
Bone loss,bone go,bone go,Drug dose omission by device,Unmatched,4th
Bone loss,bone red,bone red,"Ear, nose and throat examination abnormal",Unmatched,4th
Stubbornness,self-will,self will,Anaplastic large cell lymphoma T- and null-cell types recurrent,Unmatched,4th
Drug diversion,drug deviate,drug deviate,Drug administered in wrong device,Unmatched,4th
Urachal abnormality,urachal abnormal,urachal abnormal,Brachial pulse abnormal,Unmatched,4th
Substance abuse,nub abuse,nub abuse,Mature B-cell type acute leukaemia,Unmatched,4th
Tendon pain,sinew pain,sinew pain,Instillation site pain,Unmatched,4th
Therapy interrupted,therapy break,therapy break,X-ray therapy to breast,Unmatched,4th
Nail picking,nail cull,nail cull,Anaplastic large cell lymphoma T- and null-cell types refractory,Unmatched,4th
Nail picking,nail foot,nail foot,Peak nasal inspiratory flow decreased,Unmatched,4th
Nail picking,nail beak,nail beak,Nail bed inflammation,Unmatched,4th
Stomach mass,belly mass,belly mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Stomach mass,brook mass,brook mass,Blood loss anaemia,Unmatched,4th
Stomach mass,abide mass,abide mass,Acid fast bacilli infection,Unmatched,4th
Stomach mass,stomach spate,stomach spate,Stoma site reaction,Unmatched,4th
Stomach mass,stomach pile,stomach pile,Stoma site reaction,Unmatched,4th
Plica syndrome,fold syndrome,fold syndrome,Lowry-Wood syndrome,Unmatched,4th
Taciturnity,reserve,reserve,Expiratory reserve volume decreased,Unmatched,4th
Bowel preparation,bowel plan,bowel plan,Bone scan normal,Unmatched,4th
Bowel preparation,bowel formulation,bowel formulation,Bone formation test abnormal,Unmatched,4th
Bowel preparation,bowel train,bowel train,Lower urinary tract symptoms,Unmatched,4th
Tongue abscess,spit abscess,spit abscess,Application site abscess,Unmatched,4th
Fistula discharge,fistula fire,fistula fire,Arteriovenous fistula site haematoma,Unmatched,4th
Regurgitation,vomit,vomit,Vogt-Koyanagi-Harada disease,Unmatched,4th
Regurgitation,vomiting,vomiting,Acetonaemic vomiting,Unmatched,4th
Regurgitation,puking,puking,Transcutaneous pacing,Unmatched,4th
Regurgitation,puke,puke,Pure white cell aplasia,Unmatched,4th
Tongue necrosis,spit necrosis,spit necrosis,Catheter site necrosis,Unmatched,4th
Sleep sex,nap sex,nap sex,Nail bed infection,Unmatched,4th
Sleep sex,rest sex,rest sex,Breast prosthesis user,Unmatched,4th
Sleep sex,kip sex,kip sex,HIV infection CDC Group IV subgroup E,Unmatched,4th
Blood immunoglobulin D,bloody immunoglobulin d,bloody immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood immune_globulin d,blood immune_globulin d,Blood immunoglobulin M,Unmatched,4th
Blood immunoglobulin D,blood immunoglobulin D,blood immunoglobulin d,Blood immunoglobulin M,Unmatched,4th
Childhood,child,child,Child maltreatment syndrome,Unmatched,4th
Childhood,puerile,puerile,Penile cancer,Unmatched,4th
Oral disorder,oral cark,oral cark,Vocal cord thickening,Unmatched,4th
Oral disorder,oral upset,oral upset,X-ray with contrast upper gastrointestinal tract abnormal,Unmatched,4th
Delivery,speech,speech,Slow speech,Unmatched,4th
Delivery,saving,saving,Living alone,Unmatched,4th
Delivery,pitch,pitch,Eye patch application,Unmatched,4th
Delivery,bringing,bringing,Nail ridging,Unmatched,4th
Delivery,livery,livery,Liver scan,Unmatched,4th
Gastrointestinal sounds abnormal,gastrointestinal strait abnormal,gastrointestinal strait abnormal,X-ray gastrointestinal tract normal,Unmatched,4th
Skin plaque,hide plaque,hide plaque,Infusion site plaque,Unmatched,4th
Skin mass,hide mass,hide mass,Catheter site rash,Unmatched,4th
Skin mass,pelt mass,pelt mass,Extranodal marginal zone B-cell lymphoma (MALT type),Unmatched,4th
Skin mass,peel mass,peel mass,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,4th
Skin mass,skin wad,skin wad,Anal skin tag excision,Unmatched,4th
Skin mass,skin heap,skin heap,Hyperintensity in brain deep nuclei,Unmatched,4th
Skin mass,skin deal,skin deal,Hyperintensity in brain deep nuclei,Unmatched,4th
Skin mass,skin raft,skin raft,Skin graft rejection,Unmatched,4th
Skin mass,skin lot,skin lot,Infection in an immunocompromised host,Unmatched,4th
Salt craving,salt lust,salt lust,Tandem gait test,Unmatched,4th
Salt craving,salt starve,salt starve,Small intestine carcinoma stage 0,Unmatched,4th
Brain injury,wit injury,wit injury,Administration site injury,Unmatched,4th
Brain injury,head injury,head injury,Ear canal injury,Unmatched,4th
Brain injury,mental injury,mental injury,Traumatic renal injury,Unmatched,4th
Butterfly rash,flirtation rash,flirtation rash,Glomerular filtration rate increased,Unmatched,4th
Iodine deficiency,I deficiency,i deficiency,Factor XI deficiency,Unmatched,4th
Sweat test,stew test,stew test,Administration site cyst,Unmatched,4th
Engraft failure,engraft loser,engraft loser,Chronic graft versus host disease in liver,Unmatched,4th
Engraft failure,engraft lose,engraft lose,Chronic graft versus host disease,Unmatched,4th
Foreign body reaction,foreign body react,foreign body react,Foreign body in reproductive tract,Unmatched,4th
Ubiquinone,coenzyme_Q,coenzyme_q,Medium-chain acyl-coenzyme A dehydrogenase deficiency,Unmatched,4th
Heat illness,heat ill,heat ill,Biopsy chest wall,Unmatched,4th
Heat illness,heat sick,heat sick,Head and neck procedural complication,Unmatched,4th
Fasting,fast,fast,AST/ALT ratio,Unmatched,4th
Rabbit syndrome,cony syndrome,cony syndrome,Hungry bone syndrome,Unmatched,4th
Rabbit syndrome,hare syndrome,hare syndrome,Hyperkinetic heart syndrome,Unmatched,4th
Rabbit syndrome,coney syndrome,coney syndrome,Conus medullaris syndrome,Unmatched,4th
Rabbit syndrome,lapin syndrome,lapin syndrome,Central pain syndrome,Unmatched,4th
Semen analysis,come analysis,come analysis,Thoracic spinal cord paralysis,Unmatched,4th
Microwave therapy,zap therapy,zap therapy,X-ray therapy to brain,Unmatched,4th
Radiation overdose,radiation o.d.,radiation o.d,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Nail injury,cop injury,cop injury,Spinal cord injury lumbar,Unmatched,4th
Nail injury,ace injury,ace injury,Penetrating eye injury repair,Unmatched,4th
Nail injury,boom injury,boom injury,Nerve root injury lumbar,Unmatched,4th
Splenic embolism,lien embolism,lien embolism,Portal vein embolism,Unmatched,4th
Respiratory fatigue,respiratory jade,respiratory jade,Peak expiratory flow rate,Unmatched,4th
Sebaceous carcinoma,greasy carcinoma,greasy carcinoma,Tubular breast carcinoma,Unmatched,4th
Overlap syndrome,lap syndrome,lap syndrome,Red man syndrome,Unmatched,4th
Bone density abnormal,bone tight abnormal,bone tight abnormal,Body height below normal,Unmatched,4th
