MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Barium double contrast normal,baric double contrast normal,baric double contrast normal,Barium double contrast abnormal,Unmatched,1st
Barium double contrast normal,barium duple contrast normal,barium duple contrast normal,Barium double contrast abnormal,Unmatched,1st
Barium double contrast normal,barium doubled contrast normal,barium doubled contrast normal,Barium double contrast abnormal,Unmatched,1st
Barium double contrast normal,barium doubly contrast normal,barium doubly contrast normal,Barium double contrast abnormal,Unmatched,1st
Barium double contrast normal,barium double contrasty normal,barium double contrasty normal,Barium double contrast abnormal,Unmatched,1st
Basophil morphology normal,basophile morphology normal,basophile morphology normal,Basophil morphology abnormal,Unmatched,1st
Basophil morphology normal,basophil morphologic normal,basophil morphologic normal,Basophil morphology abnormal,Unmatched,1st
Benign muscle neoplasm,benign muscular neoplasm,benign muscular neoplasm,Benign vascular neoplasm,Unmatched,1st
Beta 2 microglobulin abnormal,Beta 2 microglobulin abnormal,beta 2 microglobulin abnormal,Beta 2 microglobulin normal,Unmatched,1st
Beta 2 microglobulin urine abnormal,Beta 2 microglobulin urine abnormal,beta 2 microglobulin urine abnormal,Beta 2 microglobulin urine normal,Unmatched,1st
Beta 2 microglobulin urine abnormal,beta 2 microglobulin urinate abnormal,beta 2 microglobulin urinate abnormal,Beta 2 microglobulin urine normal,Unmatched,1st
Biliary tract operation,bile tract operation,bile tract operation,Male genital tract operation,Unmatched,1st
Biliary tract operation,biliary tract procedure,biliary tract procedure,Biliary tract dilation procedure,Unmatched,1st
Biliary tract operation,biliary tract procedural,biliary tract procedural,Biliary tract dilation procedure,Unmatched,1st
Bladder injury,vesical injury,vesical injury,Medical device site injury,Unmatched,1st
Bladder operation,vesical operation,vesical operation,Seminal vesicle operation,Unmatched,1st
Bladder operation,vesica operation,vesica operation,Seminal vesicle operation,Unmatched,1st
Bladder operation,bladder procedure,bladder procedure,Bladder instillation procedure,Unmatched,1st
Bladder operation,bladder procedural,bladder procedural,Bladder instillation procedure,Unmatched,1st
Bladder operation,bladder surgery,bladder surgery,Bladder neoplasm surgery,Unmatched,1st
Blast cells,blowy cells,blowy cells,Red blood cell count,Unmatched,1st
Blast cells,shell cells,shell cells,Small cell carcinoma,Unmatched,1st
Blast cells,smash cells,smash cells,Small cell carcinoma,Unmatched,1st
Blast cells,shoot cells,shoot cells,Smooth muscle cell neoplasm,Unmatched,1st
Blast cells,clap cells,clap cells,Clear cell endometrial carcinoma,Unmatched,1st
Blast cells,fire cells,fire cells,Aplasia pure red cell,Unmatched,1st
Blast cells,gust cells,gust cells,Malignant mast cell neoplasm,Unmatched,1st
Blast cells,blow cells,blow cells,Red blood cell count,Unmatched,1st
Blast cells,nail cells,nail cells,Anal squamous cell carcinoma,Unmatched,1st
Blast cells,bang cells,bang cells,Bone callus excessive,Unmatched,1st
Blast cells,boom cells,boom cells,Bone callus excessive,Unmatched,1st
Blood alcohol decreased,bloody alcohol decreased,bloody alcohol decreased,Blood alcohol increased,Unmatched,1st
Blood alcohol decreased,blood alcoholic decreased,blood alcoholic decreased,Blood alcohol increased,Unmatched,1st
Blood cannabinoids increased,bloody cannabinoids increased,bloody cannabinoids increased,Blood cannabinoids decreased,Unmatched,1st
Blood electrolytes increased,bloody electrolytes increased,bloody electrolytes increased,Blood electrolytes decreased,Unmatched,1st
Blood electrolytes increased,blood electrolytic increased,blood electrolytic increased,Blood electrolytes decreased,Unmatched,1st
Blood electrolytes increased,blood electrolyte increased,blood electrolyte increased,Blood electrolytes decreased,Unmatched,1st
Blood heavy metal increased,bloody heavy metal increased,bloody heavy metal increased,Blood heavy metal decreased,Unmatched,1st
Blood heavy metal increased,blood heavily metal increased,blood heavily metal increased,Blood heavy metal decreased,Unmatched,1st
Blood pH,rip ph,rip ph,Cri du Chat syndrome,Unmatched,1st
Blood pH,roue ph,roue ph,Blood group AB,Unmatched,1st
Blood pH,rake ph,rake ph,Cafe au lait spots,Unmatched,1st
Blood pH,stock ph,stock ph,Struck by lightning,Unmatched,1st
Blood proinsulin abnormal,bloody proinsulin abnormal,bloody proinsulin abnormal,Blood proinsulin normal,Unmatched,1st
Blood test,rip test,rip test,HIV test,Unmatched,1st
Blood test,roue test,roue test,Bone cyst,Unmatched,1st
Blood test,parent test,parent test,Prion agent test positive,Unmatched,1st
Blood test,lineal test,lineal test,Pineal gland cyst,Unmatched,1st
Blood test,line test,line test,Bone cyst,Unmatched,1st
Blood test,rake test,rake test,Gestational age test,Unmatched,1st
Blood test,stock test,stock test,Parasite stool test,Unmatched,1st
Blood test,blood try,blood try,Mood disorder due to a general medical condition,Unmatched,1st
Blood test,blood run,blood run,Blood iron,Unmatched,1st
Blood test,blood essay,blood essay,Blood HIV RNA below assay limit,Unmatched,1st
Blood uric acid abnormal,bloody uric acid abnormal,bloody uric acid abnormal,Blood uric acid normal,Unmatched,1st
Blood uric acid abnormal,blood uric acrid abnormal,blood uric acrid abnormal,Blood uric acid normal,Unmatched,1st
Blood uric acid abnormal,blood uric acidic abnormal,blood uric acidic abnormal,Blood uric acid normal,Unmatched,1st
Bone lesion,pearl lesion,pearl lesion,External ear lesion excision,Unmatched,1st
Bone lesion,os lesion,os lesion,Excision of palatal lesion,Unmatched,1st
Bone lesion,bone wound,bone wound,Band neutrophil count,Unmatched,1st
Bone marrow disorder,bone meat disorder,bone meat disorder,Body fat disorder,Unmatched,1st
Bone marrow transplant,os marrow transplant,os marrow transplant,Complications of bone marrow transplant,Unmatched,1st
Bone marrow transplant,bone marrow transplantation,bone marrow transplantation,Allogenic bone marrow transplantation therapy,Unmatched,1st
Bone operation,swot operation,swot operation,Foot operation,Unmatched,1st
Bone operation,pearl operation,pearl operation,Ear operation,Unmatched,1st
Bone operation,bone operative,bone operative,Toe operation,Unmatched,1st
Brain operation,nous operation,nous operation,Venous operation,Unmatched,1st
Brain operation,wit operation,wit operation,Lip operation,Unmatched,1st
Brain operation,head operation,head operation,Ear operation,Unmatched,1st
Brain operation,genius operation,genius operation,Venous operation,Unmatched,1st
Brain operation,mind operation,mind operation,Hand repair operation,Unmatched,1st
Brain operation,mental operation,mental operation,Dental operation,Unmatched,1st
Breast operation,boob operation,boob operation,Foot operation,Unmatched,1st
Breast operation,chest operation,chest operation,Chest wall operation,Unmatched,1st
Breast operation,front operation,front operation,Foot operation,Unmatched,1st
Breast operation,tit operation,tit operation,Lip operation,Unmatched,1st
Breast operation,breast procedure,breast procedure,Breast procedural complication,Unmatched,1st
Breast operation,breast procedural,breast procedural,Breast procedural complication,Unmatched,1st
Breast operation,breast surgery,breast surgery,Breast conserving surgery,Unmatched,1st
Carotene abnormal,carotin abnormal,carotin abnormal,Carotene normal,Unmatched,1st
Catecholamines urine decreased,catecholamine urine decreased,catecholamine urine decreased,Catecholamines urine increased,Unmatched,1st
Catecholamines urine decreased,catecholamines urinate decreased,catecholamines urinate decreased,Catecholamines urine increased,Unmatched,1st
Catecholamines urine normal,catecholamine urine normal,catecholamine urine normal,Catecholamines urine abnormal,Unmatched,1st
Catecholamines urine normal,catecholamines urinate normal,catecholamines urinate normal,Catecholamines urine abnormal,Unmatched,1st
Cervix operation,neck operation,neck operation,Bladder neck operation,Unmatched,1st
Cervix operation,cervix procedure,cervix procedure,Cervix cerclage procedure,Unmatched,1st
Cervix operation,cervix procedural,cervix procedural,Cervix cerclage procedure,Unmatched,1st
Chemotherapy,chemotherapeutic,chemotherapeutic,Chemotherapeutic drug level,Unmatched,1st
Chemotherapy,chemotherapeutical,chemotherapeutical,Chemotherapeutic drug level,Unmatched,1st
Chorioretinal disorder,chorioretinal cark,chorioretinal cark,Chorioretinal scar,Unmatched,1st
Chromosome mapping normal,chromosomal mapping normal,chromosomal mapping normal,Chromosome mapping abnormal,Unmatched,1st
Coagulation factor IX level abnormal,coagulation factor 9 level abnormal,coagulation factor 9 level abnormal,Coagulation factor V level normal,Unmatched,1st
Coagulation factor IX level abnormal,coagulation factor IX level abnormal,coagulation factor ix level abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor IX level abnormal,coagulation factor ix leveler abnormal,coagulation factor ix leveler abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor IX level abnormal,coagulation factor ix even abnormal,coagulation factor ix even abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor V level abnormal,coagulation factor V level abnormal,coagulation factor v level abnormal,Coagulation factor V level normal,Unmatched,1st
Coagulation factor V level abnormal,coagulation factor 5 level abnormal,coagulation factor 5 level abnormal,Coagulation factor V level normal,Unmatched,1st
Coagulation factor V level abnormal,coagulation factor v leveler abnormal,coagulation factor v leveler abnormal,Coagulation factor V level normal,Unmatched,1st
Coagulation factor V level abnormal,coagulation factor v even abnormal,coagulation factor v even abnormal,Coagulation factor V level normal,Unmatched,1st
Coagulation factor VII level abnormal,coagulation factor VII level abnormal,coagulation factor vii level abnormal,Coagulation factor VII level normal,Unmatched,1st
Coagulation factor VII level abnormal,coagulation factor 7 level abnormal,coagulation factor 7 level abnormal,Coagulation factor V level normal,Unmatched,1st
Coagulation factor VII level abnormal,coagulation factor vii leveler abnormal,coagulation factor vii leveler abnormal,Coagulation factor VII level normal,Unmatched,1st
Coagulation factor VII level abnormal,coagulation factor vii even abnormal,coagulation factor vii even abnormal,Coagulation factor VII level normal,Unmatched,1st
Coagulation factor VIII level abnormal,coagulation factor 8 level abnormal,coagulation factor 8 level abnormal,Coagulation factor V level normal,Unmatched,1st
Coagulation factor VIII level abnormal,coagulation factor VIII level abnormal,coagulation factor viii level abnormal,Coagulation factor VII level normal,Unmatched,1st
Coagulation factor VIII level abnormal,coagulation factor viii leveler abnormal,coagulation factor viii leveler abnormal,Coagulation factor VII level normal,Unmatched,1st
Coagulation factor VIII level abnormal,coagulation factor viii even abnormal,coagulation factor viii even abnormal,Coagulation factor VII level normal,Unmatched,1st
Coagulation factor X level abnormal,coagulation factor ex level abnormal,coagulation factor ex level abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor X level abnormal,coagulation factor X level abnormal,coagulation factor x level abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor X level abnormal,coagulation factor x leveler abnormal,coagulation factor x leveler abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor X level abnormal,coagulation factor x even abnormal,coagulation factor x even abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XI level abnormal,coagulation factor XI level abnormal,coagulation factor xi level abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XI level abnormal,coagulation factor xi leveler abnormal,coagulation factor xi leveler abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XI level abnormal,coagulation factor xi even abnormal,coagulation factor xi even abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XII level abnormal,coagulation factor XII level abnormal,coagulation factor xii level abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XII level abnormal,coagulation factor xii leveler abnormal,coagulation factor xii leveler abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XII level abnormal,coagulation factor xii even abnormal,coagulation factor xii even abnormal,Coagulation factor IX level normal,Unmatched,1st
Coagulation factor XIII level abnormal,coagulation factor XIII level abnormal,coagulation factor xiii level abnormal,Coagulation factor VII level normal,Unmatched,1st
Coagulation factor XIII level abnormal,coagulation factor xiii leveler abnormal,coagulation factor xiii leveler abnormal,Coagulation factor VII level normal,Unmatched,1st
Coagulation factor XIII level abnormal,coagulation factor xiii even abnormal,coagulation factor xiii even abnormal,Coagulation factor VII level normal,Unmatched,1st
Corneal infection,corneal infect,corneal infect,Corneal defect,Unmatched,1st
Cortisol free urine abnormal,cortisol free urinate abnormal,cortisol free urinate abnormal,Cortisol free urine normal,Unmatched,1st
CSF pressure abnormal,csf pressurize abnormal,csf pressurize abnormal,CSF pressure normal,Unmatched,1st
CSF pressure abnormal,csf pressurise abnormal,csf pressurise abnormal,CSF pressure normal,Unmatched,1st
Cyst rupture,cyst bust,cyst bust,CSF test,Unmatched,1st
Cyst rupture,cyst breach,cyst breach,Post breast therapy pain syndrome,Unmatched,1st
Cyst rupture,cyst break,cyst break,Post breast therapy pain syndrome,Unmatched,1st
Cyst rupture,cyst snap,cyst snap,Chest scan,Unmatched,1st
Cyst rupture,cyst sever,cyst sever,Post procedural fever,Unmatched,1st
Cyst rupture,cyst tear,cyst tear,CSF test,Unmatched,1st
Cytomegalovirus test,CMV test,cmv test,HIV test,Unmatched,1st
Cervix carcinoma stage 0,cervix carcinoma stagy 0,cervix carcinoma stagy 0,Cervix carcinoma stage I,Unmatched,1st
Cervix carcinoma stage 0,cervix carcinoma stager 0,cervix carcinoma stager 0,Cervix carcinoma stage I,Unmatched,1st
Cervix carcinoma stage 0,cervix carcinoma stagey 0,cervix carcinoma stagey 0,Cervix carcinoma stage I,Unmatched,1st
Dental operation,alveolar operation,alveolar operation,Alveolar aeration excessive,Unmatched,1st
Dental operation,dental procedure,dental procedure,Bentall procedure,Unmatched,1st
Dental operation,dental function,dental function,Renal function test,Unmatched,1st
Dental operation,dental procedural,dental procedural,Bentall procedure,Unmatched,1st
Dental operation,dental surgery,dental surgery,Renal surgery,Unmatched,1st
Drug implantation,dose implantation,dose implantation,Bone anchored hearing aid implantation,Unmatched,1st
Drug level,dose level,dose level,Post procedural fever,Unmatched,1st
Drug level,drug floor,drug floor,Labelled drug-food interaction issue,Unmatched,1st
Drug level,drug raze,drug raze,Dry age-related macular degeneration,Unmatched,1st
Drug level,drug flat,drug flat,Cri du Chat syndrome,Unmatched,1st
Drug level,drug tier,drug tier,Drug-induced liver injury,Unmatched,1st
Drug level,drug tied,drug tied,Prescription drug used without a prescription,Unmatched,1st
Drug level,drug rase,drug rase,Drug dose titration not performed,Unmatched,1st
Drug level,drug stage,drug stage,Dry age-related macular degeneration,Unmatched,1st
Drug level,drug charge,drug charge,Drug level changed,Unmatched,1st
Drug level,drug even,drug even,Dry eye,Unmatched,1st
Drug level,drug layer,drug layer,Drug-induced liver injury,Unmatched,1st
Drug level,drug grade,drug grade,Incorrect drug administration rate,Unmatched,1st
Ear infection viral,ear infectious viral,ear infectious viral,Eye infection viral,Unmatched,1st
Ear infection viral,ear infection virus,ear infection virus,Eye infection viral,Unmatched,1st
Ear operation,spike operation,spike operation,Retro-peritoneal space operation,Unmatched,1st
Ear operation,ear procedure,ear procedure,Ear procedural complication,Unmatched,1st
Ear operation,ear function,ear function,Gap junction protein beta 2 gene mutation,Unmatched,1st
Ear operation,ear procedural,ear procedural,Ear procedural complication,Unmatched,1st
Ear operation,ear operative,ear operative,Jaw operation,Unmatched,1st
Ear operation,ear surgery,ear surgery,Bioptic eye surgery,Unmatched,1st
Diabetic nephropathy,diabetes nephropathy,diabetes nephropathy,Diabetic neuropathy,Unmatched,1st
Electrophoresis normal,electrophoretic normal,electrophoretic normal,Electrophoresis abnormal,Unmatched,1st
Endoscopy normal,endoscopic normal,endoscopic normal,Endoscopy abnormal,Unmatched,1st
Eosinophil morphology normal,eosinophilic morphology normal,eosinophilic morphology normal,Eosinophil morphology abnormal,Unmatched,1st
Eosinophil morphology normal,eosinophile morphology normal,eosinophile morphology normal,Eosinophil morphology abnormal,Unmatched,1st
Eosinophil morphology normal,eosinophil morphologic normal,eosinophil morphologic normal,Eosinophil morphology abnormal,Unmatched,1st
Epinephrine abnormal,Adrenalin abnormal,adrenalin abnormal,Biopsy adrenal gland abnormal,Unmatched,1st
Epinephrine abnormal,epinephrin abnormal,epinephrin abnormal,Epinephrine normal,Unmatched,1st
Eye exercises,eye recitation,eye recitation,Ventricular pre-excitation,Unmatched,1st
Eye exercises,eye use,eye use,Ear tube insertion,Unmatched,1st
Eye exercises,eye usage,eye usage,End stage AIDS,Unmatched,1st
Eye exercises,eye do,eye do,Oedema due to renal disease,Unmatched,1st
Eye exercises,eye work,eye work,Unintentional use for unapproved indication,Unmatched,1st
Eye operation,optic operation,optic operation,Optic nerve operation,Unmatched,1st
Eye operation,central operation,central operation,Dental operation,Unmatched,1st
Eye operation,heart operation,heart operation,Ear operation,Unmatched,1st
Eye operation,eyelet operation,eyelet operation,Eyelid operation,Unmatched,1st
Eye operation,middle operation,middle operation,Middle ear operation,Unmatched,1st
Eye operation,eye procedure,eye procedure,Ear procedural complication,Unmatched,1st
Eye operation,eye procedural,eye procedural,Ear procedural complication,Unmatched,1st
Eye operation,eye operative,eye operative,Toe operation,Unmatched,1st
Eye operation,eye surgery,eye surgery,Bioptic eye surgery,Unmatched,1st
Eye operation,eye surgical,eye surgical,Pre-surgical treatment of acromegaly,Unmatched,1st
Eyelid operation,lid operation,lid operation,Lip operation,Unmatched,1st
Eyelid operation,eyelid function,eyelid function,Eyelid function disorder,Unmatched,1st
Facial operation,face operation,face operation,Retro-peritoneal space operation,Unmatched,1st
Fascial operation,fascial operative,fascial operative,Facial operation,Unmatched,1st
Fat necrosis,fat gangrene,fat gangrene,Gas gangrene,Unmatched,1st
Fluid replacement,run replacement,run replacement,Drug delivery device placement,Unmatched,1st
Endoscopy gastrointestinal normal,endoscopic gastrointestinal normal,endoscopic gastrointestinal normal,Endoscopy gastrointestinal abnormal,Unmatched,1st
Neoplasm of orbit,neoplasm of arena,neoplasm of arena,Benign neoplasm of adrenal gland,Unmatched,1st
Neoplasm recurrence,tumor recurrence,tumor recurrence,Pituitary tumour recurrent,Unmatched,1st
Neoplasm recurrence,tumour recurrence,tumour recurrence,Pituitary tumour recurrent,Unmatched,1st
Neutrophil function test normal,neutrophile function test normal,neutrophile function test normal,Neutrophil function test abnormal,Unmatched,1st
Neutrophil function test normal,neutrophil function tester normal,neutrophil function tester normal,Neutrophil function test abnormal,Unmatched,1st
Neutrophil function test normal,neutrophil function testee normal,neutrophil function testee normal,Neutrophil function test abnormal,Unmatched,1st
Neutrophil morphology normal,neutrophile morphology normal,neutrophile morphology normal,Neutrophil morphology abnormal,Unmatched,1st
Neutrophil morphology normal,neutrophil morphologic normal,neutrophil morphologic normal,Neutrophil morphology abnormal,Unmatched,1st
Nose deformity,wind deformity,wind deformity,Hand deformity,Unmatched,1st
Nose deformity,nose malformation,nose malformation,Congenital nose malformation,Unmatched,1st
Nose deformity,nose deformed,nose deformed,Drug dose titration not performed,Unmatched,1st
Obstruction,obstructer,obstructer,Obstructed labour,Unmatched,1st
Obstruction,block,block,Atrioventricular block,Unmatched,1st
Obstruction,obstruct,obstruct,Obstructed labour,Unmatched,1st
Obstruction,blockage,blockage,Neuromuscular blockade,Unmatched,1st
Oestriol abnormal,estriol abnormal,estriol abnormal,Oestriol normal,Unmatched,1st
Oestrogens total urine abnormal,oestrogen total urine abnormal,oestrogen total urine abnormal,Oestrogens total urine normal,Unmatched,1st
Oestrogens total urine abnormal,estrogen total urine abnormal,estrogen total urine abnormal,Oestrogens total urine normal,Unmatched,1st
Oestrogens total urine abnormal,oestrogens total urinate abnormal,oestrogens total urinate abnormal,Oestrogens total urine normal,Unmatched,1st
Ossicular operation,ossicle operation,ossicle operation,Seminal vesicle operation,Unmatched,1st
Ovarian germ cell cancer stage II,ovarian germ cell cancer stage 2,ovarian germ cell cancer stage 2,Ovarian germ cell cancer stage I,Unmatched,1st
Ovarian germ cell cancer stage III,ovarian germy cell cancer stage iii,ovarian germy cell cancer stage iii,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage III,ovarian germ cell Cancer stage iii,ovarian germ cell cancer stage iii,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage III,ovarian germ cell cancer stagy iii,ovarian germ cell cancer stagy iii,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage III,ovarian germ cell cancer stager iii,ovarian germ cell cancer stager iii,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage III,ovarian germ cell cancer stagey iii,ovarian germ cell cancer stagey iii,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage III,ovarian germ cell cancer stage 3,ovarian germ cell cancer stage 3,Ovarian germ cell cancer stage I,Unmatched,1st
Ovarian germ cell cancer stage III,ovarian germ cell cancer stage III,ovarian germ cell cancer stage iii,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage IV,ovarian germy cell cancer stage iv,ovarian germy cell cancer stage iv,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage IV,ovarian germ cell Cancer stage iv,ovarian germ cell cancer stage iv,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage IV,ovarian germ cell cancer stagy iv,ovarian germ cell cancer stagy iv,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage IV,ovarian germ cell cancer stager iv,ovarian germ cell cancer stager iv,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage IV,ovarian germ cell cancer stagey iv,ovarian germ cell cancer stagey iv,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage IV,ovarian germ cell cancer stage IV,ovarian germ cell cancer stage iv,Ovarian germ cell cancer stage II,Unmatched,1st
Ovarian germ cell cancer stage IV,ovarian germ cell cancer stage 4,ovarian germ cell cancer stage 4,Ovarian germ cell cancer stage I,Unmatched,1st
Pancreatic enzymes abnormal,pancreatic enzymes abnormality,pancreatic enzymes abnormality,Pancreatic enzyme abnormality,Unmatched,1st
Pancreatic enzymes normal,pancreatic enzyme normal,pancreatic enzyme normal,Pancreatic enzymes abnormal,Unmatched,1st
Pancreatic enzymes normal,pancreatic enzymes normality,pancreatic enzymes normality,Pancreatic enzyme abnormality,Unmatched,1st
Pancreatic neoplasm,pancreatic tumor,pancreatic tumor,Pancreatic neuroendocrine tumour,Unmatched,1st
Pancreatic neoplasm,pancreatic tumour,pancreatic tumour,Pancreatic neuroendocrine tumour,Unmatched,1st
Pancreatic operation,pancreatic function,pancreatic function,Exocrine pancreatic function test,Unmatched,1st
Cranial nerve paralysis,cranial nerve palsy,cranial nerve palsy,Radial nerve palsy,Unmatched,1st
Penile infection,penial infection,penial infection,Genital infection,Unmatched,1st
Penile infection,penile contagion,penile contagion,Penile contusion,Unmatched,1st
Penile neoplasm,penial neoplasm,penial neoplasm,Pineal neoplasm,Unmatched,1st
Prostatic operation,prostatic procedure,prostatic procedure,Prostatic urethral lift procedure,Unmatched,1st
Prostatic operation,prostatic procedural,prostatic procedural,Prostatic urethral lift procedure,Unmatched,1st
Psychotic disorder,psychotic upset,psychotic upset,"Brief psychotic disorder, with postpartum onset",Unmatched,1st
Pulmonary function test decreased,pulmonary function tester decreased,pulmonary function tester decreased,Pulmonary function test increased,Unmatched,1st
Pulmonary function test decreased,pulmonary function testee decreased,pulmonary function testee decreased,Pulmonary function test increased,Unmatched,1st
Pulmonary function test normal,pulmonary function tester normal,pulmonary function tester normal,Pulmonary function test abnormal,Unmatched,1st
Pulmonary function test normal,pulmonary function testee normal,pulmonary function testee normal,Pulmonary function test abnormal,Unmatched,1st
Purulence,ichor,ichor,Meningitis echo viral,Unmatched,1st
Purulence,sanies,sanies,Rabies,Unmatched,1st
Purulence,purulent,purulent,Purulent discharge,Unmatched,1st
Purulence,festering,festering,Conjunctival filtering bleb leak,Unmatched,1st
Purulence,pus,pus,Pus in stool,Unmatched,1st
Purulence,sanious,sanious,Anxious parent,Unmatched,1st
Abdomen scan,belly scan,belly scan,White blood cell scan,Unmatched,1st
Abdomen scan,stomachal scan,stomachal scan,Stomach scan,Unmatched,1st
Abdomen scan,stomach scan,stomach scan,Stomach scan,Unmatched,1st
Abdomen scan normal,stomachal scan normal,stomachal scan normal,Stomach scan abnormal,Unmatched,1st
Abdomen scan normal,stomach scan normal,stomach scan normal,Stomach scan abnormal,Unmatched,1st
Bladder scan,vesical scan,vesical scan,Medical device site scab,Unmatched,1st
Bladder scan,bladder scanner,bladder scanner,Bladder cancer,Unmatched,1st
Bone scan abnormal,cram scan abnormal,cram scan abnormal,Coma scale normal,Unmatched,1st
Bone scan normal,bony scan normal,bony scan normal,Bone scan abnormal,Unmatched,1st
Bone scan normal,debone scan normal,debone scan normal,Bone scan abnormal,Unmatched,1st
Bone scan normal,boney scan normal,boney scan normal,Bone scan abnormal,Unmatched,1st
Bone scan normal,cram scan normal,cram scan normal,Coma scale normal,Unmatched,1st
Brain scan abnormal,nous scan abnormal,nous scan abnormal,Lymph nodes scan abnormal,Unmatched,1st
Brain scan abnormal,wit scan abnormal,wit scan abnormal,NIH stroke scale abnormal,Unmatched,1st
Brain scan abnormal,head scan abnormal,head scan abnormal,Heel-knee-shin test abnormal,Unmatched,1st
Brain scan abnormal,mental scan abnormal,mental scan abnormal,Renal scan abnormal,Unmatched,1st
Brain scan abnormal,brain skim abnormal,brain skim abnormal,Brain stem auditory evoked response normal,Unmatched,1st
Brain scan normal,brainy scan normal,brainy scan normal,Brain scan abnormal,Unmatched,1st
Brain scan normal,nous scan normal,nous scan normal,Lymph nodes scan abnormal,Unmatched,1st
Brain scan normal,wit scan normal,wit scan normal,NIH stroke scale abnormal,Unmatched,1st
Brain scan normal,head scan normal,head scan normal,Heel-knee-shin test abnormal,Unmatched,1st
Brain scan normal,mental scan normal,mental scan normal,Renal scan abnormal,Unmatched,1st
Brain scan normal,brain skim normal,brain skim normal,Brain stem auditory evoked response normal,Unmatched,1st
Gastrointestinal scan,gastrointestinal scanning,gastrointestinal scanning,Gastrointestinal scarring,Unmatched,1st
Gastrointestinal scan,gastrointestinal read,gastrointestinal read,Gastrointestinal anastomotic leak,Unmatched,1st
Gastrointestinal scan,gastrointestinal scanner,gastrointestinal scanner,Gastrointestinal cancer metastatic,Unmatched,1st
Hepatobiliary scan,hepatobiliary scanner,hepatobiliary scanner,Hepatobiliary cancer,Unmatched,1st
Liver scan normal,live scan normal,live scan normal,Liver scan abnormal,Unmatched,1st
Liver scan normal,livery scan normal,livery scan normal,Liver scan abnormal,Unmatched,1st
Lymph nodes scan normal,lymph nod scan normal,lymph nod scan normal,Lymph nodes scan abnormal,Unmatched,1st
Lymph nodes scan normal,lymph node scan normal,lymph node scan normal,Lymph nodes scan abnormal,Unmatched,1st
Salivary gland scan normal,saliva gland scan normal,saliva gland scan normal,Salivary gland scan abnormal,Unmatched,1st
Gastric bypass,gastric shunt,gastric shunt,Gastric stent insertion,Unmatched,1st
Gastric cancer stage IV,gastric Cancer stage iv,gastric cancer stage iv,Gastric cancer stage II,Unmatched,1st
Gastric cancer stage IV,gastric cancer stagy iv,gastric cancer stagy iv,Gastric cancer stage II,Unmatched,1st
Gastric cancer stage IV,gastric cancer stager iv,gastric cancer stager iv,Gastric cancer stage II,Unmatched,1st
Gastric cancer stage IV,gastric cancer stagey iv,gastric cancer stagey iv,Gastric cancer stage II,Unmatched,1st
Gastric cancer stage IV,gastric cancer stage IV,gastric cancer stage iv,Gastric cancer stage II,Unmatched,1st
Gastric cancer stage IV,gastric cancer stage 4,gastric cancer stage 4,Gastric cancer stage 0,Unmatched,1st
Gastric operation,gastric procedure,gastric procedure,Gastric aspiration procedure,Unmatched,1st
Gastric operation,gastric procedural,gastric procedural,Gastric aspiration procedure,Unmatched,1st
Gastric operation,gastric surgery,gastric surgery,Gastric ulcer surgery,Unmatched,1st
Genital pain,genital infliction,genital infliction,Genital infection,Unmatched,1st
Genital pain,genital hurting,genital hurting,Genital burning sensation,Unmatched,1st
Haemorrhage neonatal,bleed neonatal,bleed neonatal,Blood loss anaemia neonatal,Unmatched,1st
Hydroxycorticosteroids urine abnormal,hydroxycorticosteroids urinate abnormal,hydroxycorticosteroids urinate abnormal,Hydroxycorticosteroids urine normal,Unmatched,1st
Immunosuppressant drug level increased,immunosuppressant drug leveler increased,immunosuppressant drug leveler increased,Immunosuppressant drug level decreased,Unmatched,1st
