MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Scan,scanner,scanner,Endometrial cancer,Unmatched,5th
Scan abnormal,rake abnormal,rake abnormal,Chest X-ray abnormal,Unmatched,5th
Scan abnormal,skim abnormal,skim abnormal,Heel-knee-shin test abnormal,Unmatched,5th
Scan abnormal,read abnormal,read abnormal,Blood lead abnormal,Unmatched,5th
Scan brain,read brain,read brain,Fear of weight gain,Unmatched,5th
Scan brain,scan wit,scan wit,Testicular yolk sac tumour stage III,Unmatched,5th
Scan abdomen abnormal,scan belly abnormal,scan belly abnormal,Mean cell haemoglobin concentration abnormal,Unmatched,5th
Scan adrenal gland,scanner adrenal gland,scanner adrenal gland,Transitional cell cancer of the renal pelvis and ureter regional,Unmatched,5th
Scan normal,rake normal,rake normal,Chest X-ray abnormal,Unmatched,5th
Scan normal,skim normal,skim normal,Heel-knee-shin test abnormal,Unmatched,5th
Scan normal,read normal,read normal,Blood lead abnormal,Unmatched,5th
HIV infection CDC group IV,hiv infection cdc group 4,hiv infection cdc group 4,HIV infection CDC Group IV subgroup E,Unmatched,5th
Ovarian neoplasm,ovarian tumor,ovarian tumor,Ovarian theca cell tumour,Unmatched,5th
Ovarian neoplasm,ovarian tumour,ovarian tumour,Ovarian theca cell tumour,Unmatched,5th
Red blood cell abnormality,red blood cell abnormal,red blood cell abnormal,Red blood cell morphology abnormal,Unmatched,5th
Mass excision,deal excision,deal excision,Renal tumour excision,Unmatched,5th
Mass excision,mass excise,mass excise,Base excess negative,Unmatched,5th
Mass excision,mass cut,mass cut,SARS-CoV-1 test,Unmatched,5th
Blood disorder,rip disorder,rip disorder,Iris vascular disorder,Unmatched,5th
Blood disorder,roue disorder,roue disorder,Bone marrow disorder,Unmatched,5th
Blood disorder,line disorder,line disorder,Bone metabolism disorder,Unmatched,5th
Blood disorder,rake disorder,rake disorder,Irregular sleep wake rhythm disorder,Unmatched,5th
Hodgkin's disease stage IV,hodgkin's disease stage 4,hodgkin's disease stage 4,Hodgkin's disease lymphocyte predominance stage I subdiaphragm,Unmatched,5th
Deformity,malformation,malformation,Limb malformation,Unmatched,5th
Deformity,deformed,deformed,Therapeutic drug monitoring analysis not performed,Unmatched,5th
Blast cells,blowy cells,blowy cells,White blood cells stool,Unmatched,5th
Blast cells,shell cells,shell cells,Non-small cell lung cancer,Unmatched,5th
Blast cells,smash cells,smash cells,Mast cell activation syndrome,Unmatched,5th
Blast cells,clap cells,clap cells,Clear cell sarcoma of the kidney,Unmatched,5th
Blast cells,gust cells,gust cells,Bile duct squamous cell carcinoma,Unmatched,5th
Blast cells,blow cells,blow cells,White blood cells stool,Unmatched,5th
Blast cells,nail cells,nail cells,Anaplastic large cell lymphoma T- and null-cell types stage I,Unmatched,5th
Blast cells,bang cells,bang cells,Lung squamous cell carcinoma recurrent,Unmatched,5th
Blast cells,boom cells,boom cells,White blood cells semen,Unmatched,5th
Blood pH,roue ph,roue ph,HIV infection CDC Group IV subgroup C1,Unmatched,5th
Blood test,rip test,rip test,Paratracheal air cyst,Unmatched,5th
Blood test,roue test,roue test,Bone resorption test,Unmatched,5th
Blood test,line test,line test,Bone cyst excision,Unmatched,5th
Blood test,rake test,rake test,Orthostatic heart rate test,Unmatched,5th
Blood test,stock test,stock test,Stool DNA test,Unmatched,5th
Blood test,blood run,blood run,Blood iron normal,Unmatched,5th
Bone lesion,bone wound,bone wound,Bone marrow plasmacyte count increased,Unmatched,5th
Brain operation,head operation,head operation,Heart valve operation,Unmatched,5th
Brain operation,mental operation,mental operation,Male genital tract operation,Unmatched,5th
Chemotherapy,chemotherapeutic,chemotherapeutic,Chemotherapeutic drug level above therapeutic,Unmatched,5th
Chemotherapy,chemotherapeutical,chemotherapeutical,Chemotherapeutic drug level above therapeutic,Unmatched,5th
Coagulation factor XII level abnormal,coagulation factor XII level abnormal,coagulation factor xii level abnormal,Coagulation factor VII level abnormal,Unmatched,5th
Coagulation factor XII level abnormal,coagulation factor xii leveler abnormal,coagulation factor xii leveler abnormal,Coagulation factor VII level abnormal,Unmatched,5th
Coagulation factor XII level abnormal,coagulation factor xii even abnormal,coagulation factor xii even abnormal,Coagulation factor VII level abnormal,Unmatched,5th
Coagulation factor XIII level abnormal,coagulation factor XIII level abnormal,coagulation factor xiii level abnormal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level abnormal,coagulation factor xiii leveler abnormal,coagulation factor xiii leveler abnormal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level abnormal,coagulation factor xiii even abnormal,coagulation factor xiii even abnormal,Coagulation factor XI level abnormal,Unmatched,5th
Cyst rupture,cyst bust,cyst bust,Chest wall cyst,Unmatched,5th
Cyst rupture,cyst tear,cyst tear,Post procedural bile leak,Unmatched,5th
Cytomegalovirus test,CMV test,cmv test,CSF test normal,Unmatched,5th
Dental operation,dental function,dental function,Central nervous system function test abnormal,Unmatched,5th
Epinephrine abnormal,Adrenalin abnormal,adrenalin abnormal,Adrenal glomerular zone abnormal,Unmatched,5th
Eye exercises,eye use,eye use,"Brachytherapy to ear, nose, or throat",Unmatched,5th
Eye exercises,eye usage,eye usage,Hodgkin's disease lymphocyte depletion type stage IV,Unmatched,5th
Eye exercises,eye do,eye do,Multiple endocrine neoplasia Type 2B,Unmatched,5th
Eye exercises,eye work,eye work,"Gamma radiation therapy to ear, nose, or throat",Unmatched,5th
Nose deformity,nose deformed,nose deformed,Manufacturing process control procedure not performed,Unmatched,5th
Obstruction,block,block,Trifascicular block,Unmatched,5th
Purulence,ichor,ichor,Cor pulmonale,Unmatched,5th
Purulence,sanies,sanies,Asymmetric crying facies,Unmatched,5th
Purulence,pus,pus,Biopsy anus,Unmatched,5th
Bladder scan,bladder scanner,bladder scanner,Bladder cancer stage IV,Unmatched,5th
Genital pain,genital infliction,genital infliction,Genital infection male,Unmatched,5th
Investigation,probe,probe,Legal problem,Unmatched,5th
Liver operation,liver function,liver function,Liver function test increased,Unmatched,5th
Manipulation,handle,handle,Ankle deformity,Unmatched,5th
Manipulation,handling,handling,Chromosome banding normal,Unmatched,5th
Manipulation,use,use,Maternal alcohol use,Unmatched,5th
Hyperlipidaemia,lipemia,lipemia,Intracranial lipoma,Unmatched,5th
Hyperlipidaemia,lipaemia,lipaemia,HIV viraemia,Unmatched,5th
Radiotherapy to bone,irradiation to bone,irradiation to bone,"Electron radiation therapy to ear, nose, or throat",Unmatched,5th
Radiotherapy to bone,radiation to bone,radiation to bone,"Electron radiation therapy to ear, nose, or throat",Unmatched,5th
Radiotherapy to nose,irradiation to nose,irradiation to nose,"Electron radiation therapy to ear, nose, or throat",Unmatched,5th
Radiotherapy to nose,radiation to nose,radiation to nose,"Electron radiation therapy to ear, nose, or throat",Unmatched,5th
Renal mass,renal spate,renal spate,Anal cancer stage I,Unmatched,5th
Renal mass,renal wad,renal wad,Barium meal and follow through,Unmatched,5th
Renal mass,renal deal,renal deal,Metastatic renal cell carcinoma,Unmatched,5th
Renal mass,renal stack,renal stack,Anal cancer stage IV,Unmatched,5th
Retinal operation,retinal function,retinal function,Renal function test normal,Unmatched,5th
Sterilisation,sterilise,sterilise,Vaccination site abscess sterile,Unmatched,5th
Sterilisation,sterilize,sterilize,Vaccination site abscess sterile,Unmatched,5th
Syphilis,lues,lues,Ileus paralytic,Unmatched,5th
Syphilis,syph,syph,Lymph node fibrosis,Unmatched,5th
Syphilis,pox,pox,PO2 normal,Unmatched,5th
Syphilis,syphilitic,syphilitic,Hepatitis syphilitic,Unmatched,5th
Vitamin D increased,vitamin D increased,vitamin d increased,Vitamin K increased,Unmatched,5th
Stomach scan,stand scan,stand scan,Hunt and Hess scale,Unmatched,5th
Stomach scan,tum scan,tum scan,Gamma radiation therapy to skin,Unmatched,5th
Vitamin A decreased,vitamin A decreased,vitamin a decreased,Vitamin K increased,Unmatched,5th
Vitamin A increased,vitamin A increased,vitamin a increased,Vitamin K increased,Unmatched,5th
Vitamin D decreased,vitamin D decreased,vitamin d decreased,Vitamin K increased,Unmatched,5th
Metastasis,metastatic,metastatic,Leiomyosarcoma metastatic,Unmatched,5th
Nail operation,cop operation,cop operation,CSF shunt operation,Unmatched,5th
Nasal disorder,rhinal disorder,rhinal disorder,Renal disorder prophylaxis,Unmatched,5th
Urinary tract pain,urinary tract infliction,urinary tract infliction,Cytomegalovirus urinary tract infection,Unmatched,5th
Skin graft,pare graft,pare graft,Male reproductive tract disorder,Unmatched,5th
Skin graft,hide graft,hide graft,High grade B-cell lymphoma Burkitt-like lymphoma,Unmatched,5th
Skin graft,pelt graft,pelt graft,T-cell unclassifiable lymphoma high grade,Unmatched,5th
Skin graft,peel graft,peel graft,T-cell unclassifiable lymphoma low grade,Unmatched,5th
Skin graft,skin bribe,skin bribe,5-hydroxyindolacetic acid in urine decreased,Unmatched,5th
Skin implant,skin engraft,skin engraft,Artificial skin graft,Unmatched,5th
Blast cell count increased,blowy cell count increased,blowy cell count increased,CSF white blood cell count increased,Unmatched,5th
Blast cell count increased,blow cell count increased,blow cell count increased,CSF white blood cell count increased,Unmatched,5th
Blast cell count increased,boom cell count increased,boom cell count increased,CSF white blood cell count increased,Unmatched,5th
Blast cell count decreased,blowy cell count decreased,blowy cell count decreased,CSF white blood cell count increased,Unmatched,5th
Blast cell count decreased,blow cell count decreased,blow cell count decreased,CSF white blood cell count increased,Unmatched,5th
Blast cell count decreased,boom cell count decreased,boom cell count decreased,CSF white blood cell count increased,Unmatched,5th
Grip strength,grip forte,grip forte,Tri-iodothyronine free abnormal,Unmatched,5th
Grip strength,grip force,grip force,Tri-iodothyronine free abnormal,Unmatched,5th
Biliary abscess,bile abscess,bile abscess,Application site abscess,Unmatched,5th
Haemoglobin A2,Hb a2,hb a2,Apolipoprotein B/Apolipoprotein A-1 ratio increased,Unmatched,5th
Trisomy 15,trisomy XV,trisomy xv,Trisomy 18,Unmatched,5th
Trisomy 15,trisomy xv,trisomy xv,Trisomy 18,Unmatched,5th
Nasal cavity mass,nasal cavity spate,nasal cavity spate,Paranasal sinus and nasal cavity malignant neoplasm stage IV,Unmatched,5th
Nasal cavity mass,nasal cavity stack,nasal cavity stack,Paranasal sinus and nasal cavity malignant neoplasm stage IV,Unmatched,5th
Abdominal wall mass,ab wall mass,ab wall mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,5th
Effusion,effuse,effuse,Diffuse mesangial sclerosis,Unmatched,5th
Effusion,gush,gush,Rash follicular,Unmatched,5th
Hepatitis B surface antibody,hepatitis b coat antibody,hepatitis b coat antibody,Hepatitis C core antibody positive,Unmatched,5th
Dental gangrene,dental necrose,dental necrose,Renal papillary necrosis,Unmatched,5th
Dental gangrene,dental necrotic,dental necrotic,Renal papillary necrosis,Unmatched,5th
Dental gangrene,dental necrosis,dental necrosis,Renal papillary necrosis,Unmatched,5th
Coagulation factor X level normal,coagulation factor X level normal,coagulation factor x level normal,Coagulation factor X level abnormal,Unmatched,5th
Coagulation factor X level normal,coagulation factor x leveler normal,coagulation factor x leveler normal,Coagulation factor X level abnormal,Unmatched,5th
Coagulation factor X level normal,coagulation factor x even normal,coagulation factor x even normal,Coagulation factor X level abnormal,Unmatched,5th
Coagulation factor XII level normal,coagulation factor XII level normal,coagulation factor xii level normal,Coagulation factor VII level abnormal,Unmatched,5th
Coagulation factor XII level normal,coagulation factor xii leveler normal,coagulation factor xii leveler normal,Coagulation factor VII level abnormal,Unmatched,5th
Coagulation factor XII level normal,coagulation factor xii even normal,coagulation factor xii even normal,Coagulation factor VII level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor XIII level normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii leveler normal,coagulation factor xiii leveler normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii even normal,coagulation factor xiii even normal,Coagulation factor XI level abnormal,Unmatched,5th
Amphetamines,speed,speed,Sleep talking,Unmatched,5th
Amphetamines,upper,upper,Upper airway obstruction,Unmatched,5th
Blood immunoglobulin D decreased,bloody immunoglobulin d decreased,bloody immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immune_globulin d decreased,blood immune_globulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immunoglobulin D decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,bloody immunoglobulin d increased,bloody immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immune_globulin d increased,blood immune_globulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immunoglobulin D increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Drug therapy,dose therapy,dose therapy,Mismatched donor bone marrow transplantation therapy,Unmatched,5th
Drug therapy,drug therapeutic,drug therapeutic,Anticoagulation drug level therapeutic,Unmatched,5th
Drug therapy,drug therapeutical,drug therapeutical,Anticoagulation drug level therapeutic,Unmatched,5th
Dural tear,dural snag,dural snag,Acral lentiginous melanoma stage III,Unmatched,5th
Dural tear,dural bust,dural bust,Viral test negative,Unmatched,5th
Dural tear,dural rent,dural rent,Hepatitis viral test negative,Unmatched,5th
Coagulation test,clot test,clot test,MERS-CoV test,Unmatched,5th
Aversion,distaste,distaste,Crohn's disease,Unmatched,5th
Aversion,avert,avert,Unevaluable event,Unmatched,5th
Eyelid cyst,lid cyst,lid cyst,Nucleic acid test,Unmatched,5th
Steal syndrome,slip syndrome,slip syndrome,Sleep apnoea syndrome,Unmatched,5th
Steal syndrome,buy syndrome,buy syndrome,Purple urine bag syndrome,Unmatched,5th
Prostatic mass,prostatic spate,prostatic spate,Prostate cancer stage IV,Unmatched,5th
Prostatic mass,prostatic stack,prostatic stack,Prostate cancer stage IV,Unmatched,5th
Nipple inflammation,teat inflammation,teat inflammation,Upper respiratory tract inflammation,Unmatched,5th
Nipple inflammation,tit inflammation,tit inflammation,Implant site inflammation,Unmatched,5th
CHARGE syndrome,point syndrome,point syndrome,Facet joint syndrome,Unmatched,5th
CHARGE syndrome,rush syndrome,rush syndrome,Denys-Drash syndrome,Unmatched,5th
CHARGE syndrome,file syndrome,file syndrome,Toxic oil syndrome,Unmatched,5th
CHARGE syndrome,buck syndrome,buck syndrome,Post-traumatic neck syndrome,Unmatched,5th
CHARGE syndrome,accuse syndrome,accuse syndrome,Severe acute respiratory syndrome,Unmatched,5th
CHARGE syndrome,boot syndrome,boot syndrome,Lowry-Wood syndrome,Unmatched,5th
CHARGE syndrome,bill syndrome,bill syndrome,First bite syndrome,Unmatched,5th
CHARGE syndrome,filer syndrome,filer syndrome,Riley-Day syndrome,Unmatched,5th
CHARGE syndrome,load syndrome,load syndrome,Afferent loop syndrome,Unmatched,5th
CHARGE syndrome,bang syndrome,bang syndrome,HAIR-AN syndrome,Unmatched,5th
CHARGE syndrome,send syndrome,send syndrome,Exploding head syndrome,Unmatched,5th
CHARGE syndrome,kick syndrome,kick syndrome,Milk-alkali syndrome,Unmatched,5th
CHARGE syndrome,tear syndrome,tear syndrome,Hyperkinetic heart syndrome,Unmatched,5th
CHARGE syndrome,shoot syndrome,shoot syndrome,Short-bowel syndrome,Unmatched,5th
CHARGE syndrome,level syndrome,level syndrome,Severe fever with thrombocytopenia syndrome,Unmatched,5th
Blood count,rip count,rip count,Red blood cell count normal,Unmatched,5th
Blood count,roue count,roue count,Bone marrow eosinophilic leukocyte count increased,Unmatched,5th
Blood count,line count,line count,Injection site joint warmth,Unmatched,5th
Blood count,blood bet,blood bet,Blood beta-D-glucan abnormal,Unmatched,5th
Bone fissure,swot fissure,swot fissure,Soft tissue disorder,Unmatched,5th
Bone fissure,drum fissure,drum fissure,Removal of inert matter from skin or subcutaneous tissue,Unmatched,5th
Bone fissure,os fissure,os fissure,Removal of inert matter from skin or subcutaneous tissue,Unmatched,5th
Bone fissure,bone crack,bone crack,Removal of foreign body from gastrointestinal tract,Unmatched,5th
Uvulopalatopharyngoplasty,UPPP,uppp,Upper airway necrosis,Unmatched,5th
Uvulopalatopharyngoplasty,PPP,ppp,Biopsy lip,Unmatched,5th
Skin haemorrhage,hide haemorrhage,hide haemorrhage,Implant site haemorrhage,Unmatched,5th
Blood gold increased,blood Au increased,blood au increased,Blood chromogranin A increased,Unmatched,5th
Muscle swelling,sinew swelling,sinew swelling,Catheter site swelling,Unmatched,5th
Lip exfoliation,lip scale,lip scale,"Follicle centre lymphoma, follicular grade I, II, III stage I",Unmatched,5th
Tongue exfoliation,spit exfoliation,spit exfoliation,Injection site exfoliation,Unmatched,5th
Tongue exfoliation,tongue scale,tongue scale,Tongue carcinoma stage IV,Unmatched,5th
Breakthrough pain,find pain,find pain,Chronic graft versus host disease in skin,Unmatched,5th
Vaginal reflux,vaginal ebb,vaginal ebb,Nodal marginal zone B-cell lymphoma stage I,Unmatched,5th
Breast haematoma,tit haematoma,tit haematoma,Implant site haematoma,Unmatched,5th
Drug rehabilitation,drug renewal,drug renewal,"Sleep disorder due to general medical condition, parasomnia type",Unmatched,5th
Skin abrasion,skin grind,skin grind,5-hydroxyindolacetic acid in urine decreased,Unmatched,5th
Coital bleeding,coital run,coital run,Total lung capacity increased,Unmatched,5th
Non-dipping,non sink,non sink,Uterine carcinoma in situ,Unmatched,5th
Non-dipping,non plunge,non plunge,Non-small cell lung cancer stage 0,Unmatched,5th
Non-dipping,non dip,non dip,Anion gap normal,Unmatched,5th
Non-dipping,non dunk,non dunk,Non-small cell lung cancer stage 0,Unmatched,5th
Non-dipping,non dim,non dim,Marginal zone lymphoma stage II,Unmatched,5th
Macular rupture,macular rift,macular rift,Vascular graft stenosis,Unmatched,5th
Macular rupture,macular tear,macular tear,Vascular access steal syndrome,Unmatched,5th
Infusion site mass,infusion site mint,infusion site mint,Infusion site joint pain,Unmatched,5th
Nephritic syndrome,renal syndrome,renal syndrome,Superior vena cava syndrome,Unmatched,5th
Bone loss,ivory loss,ivory loss,Very low density lipoprotein normal,Unmatched,5th
Bone loss,drum loss,drum loss,Drug effect less than expected,Unmatched,5th
Bone loss,pearl loss,pearl loss,"Ear, nose and throat examination abnormal",Unmatched,5th
Bone loss,os loss,os loss,Suture fixation of intraocular lens,Unmatched,5th
Bone loss,bone go,bone go,Incorrect dose administered by product,Unmatched,5th
Bone loss,bone red,bone red,Body surface area,Unmatched,5th
Stubbornness,self-will,self will,Anaplastic large cell lymphoma T- and null-cell types refractory,Unmatched,5th
Drug diversion,drug deviate,drug deviate,Drug dose omission by device,Unmatched,5th
Urachal abnormality,urachal abnormal,urachal abnormal,Ankle brachial index normal,Unmatched,5th
Substance abuse,nub abuse,nub abuse,Out of specification product use,Unmatched,5th
Tendon pain,sinew pain,sinew pain,Catheter site pain,Unmatched,5th
Nail picking,nail cull,nail cull,Anaplastic large cell lymphoma T- and null-cell types stage I,Unmatched,5th
Nail picking,nail foot,nail foot,Peak nasal inspiratory flow abnormal,Unmatched,5th
Nail picking,nail beak,nail beak,Nail bed disorder,Unmatched,5th
Stomach mass,belly mass,belly mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,brook mass,brook mass,Blood loss anaemia neonatal,Unmatched,5th
Stomach mass,abide mass,abide mass,Acid-base balance disorder mixed,Unmatched,5th
Stomach mass,stomach spate,stomach spate,Stoma site rash,Unmatched,5th
Stomach mass,stomach pile,stomach pile,Stoma site rash,Unmatched,5th
Plica syndrome,fold syndrome,fold syndrome,Tethered cord syndrome,Unmatched,5th
Taciturnity,reserve,reserve,Expiratory reserve volume increased,Unmatched,5th
Bowel preparation,bowel train,bowel train,Lower respiratory tract congestion,Unmatched,5th
Tongue abscess,spit abscess,spit abscess,Infusion site abscess,Unmatched,5th
Fistula discharge,fistula fire,fistula fire,Arteriovenous fistula site pseudoaneurysm,Unmatched,5th
Regurgitation,vomit,vomit,Blood HIV RNA below assay limit,Unmatched,5th
Regurgitation,vomiting,vomiting,Faecal vomiting,Unmatched,5th
Regurgitation,puking,puking,Glycosuria during pregnancy,Unmatched,5th
Regurgitation,puke,puke,Extragonadal primary seminoma (pure),Unmatched,5th
Tongue necrosis,spit necrosis,spit necrosis,Implant site necrosis,Unmatched,5th
Sleep sex,nap sex,nap sex,Nail bed inflammation,Unmatched,5th
Sleep sex,rest sex,rest sex,Colour vision tests abnormal red-green,Unmatched,5th
Childhood,child,child,Clumsy child syndrome,Unmatched,5th
Childhood,puerile,puerile,Penile haemorrhage,Unmatched,5th
Oral disorder,oral cark,oral cark,Vocal cord paresis,Unmatched,5th
Delivery,speech,speech,Disorganised speech,Unmatched,5th
Delivery,saving,saving,Food craving,Unmatched,5th
Delivery,pitch,pitch,Pharyngeal pouch,Unmatched,5th
Delivery,bringing,bringing,Excessive eye blinking,Unmatched,5th
Delivery,livery,livery,Liver tenderness,Unmatched,5th
Gastrointestinal sounds abnormal,gastrointestinal strait abnormal,gastrointestinal strait abnormal,X-ray with contrast lower gastrointestinal tract normal,Unmatched,5th
Skin plaque,hide plaque,hide plaque,Vaccination site plaque,Unmatched,5th
Skin mass,hide mass,hide mass,Application site mass,Unmatched,5th
Skin mass,pelt mass,pelt mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,5th
Skin mass,peel mass,peel mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Skin mass,skin wad,skin wad,Foreign body in ear,Unmatched,5th
Skin mass,skin deal,skin deal,Skin squamous cell carcinoma recurrent,Unmatched,5th
Skin mass,skin raft,skin raft,Artificial skin graft,Unmatched,5th
Salt craving,salt lust,salt lust,Tandem gait test abnormal,Unmatched,5th
Salt craving,salt starve,salt starve,Small intestine carcinoma stage I,Unmatched,5th
Brain injury,wit injury,wit injury,Application site injury,Unmatched,5th
Brain injury,mental injury,mental injury,Renal tubular injury,Unmatched,5th
Butterfly rash,flirtation rash,flirtation rash,Glomerular filtration rate normal,Unmatched,5th
Iodine deficiency,I deficiency,i deficiency,Vitamin A deficiency,Unmatched,5th
Sweat test,stew test,stew test,Application site cyst,Unmatched,5th
Engraft failure,engraft lose,engraft lose,Prophylaxis against graft versus host disease,Unmatched,5th
Foreign body reaction,foreign body react,foreign body react,Removal of foreign body from gastrointestinal tract,Unmatched,5th
Ubiquinone,coenzyme_Q,coenzyme_q,Short-chain acyl-coenzyme A dehydrogenase deficiency,Unmatched,5th
Heat illness,heat ill,heat ill,Chest wall abscess,Unmatched,5th
Heat illness,heat sick,heat sick,Head and neck cancer stage IV,Unmatched,5th
Fasting,fast,fast,HIV test false positive,Unmatched,5th
Rabbit syndrome,cony syndrome,cony syndrome,Tethered cord syndrome,Unmatched,5th
Rabbit syndrome,hare syndrome,hare syndrome,Athletic heart syndrome,Unmatched,5th
Rabbit syndrome,coney syndrome,coney syndrome,Bone marrow oedema syndrome,Unmatched,5th
Rabbit syndrome,lapin syndrome,lapin syndrome,Complex regional pain syndrome,Unmatched,5th
Semen analysis,come analysis,come analysis,Lumbar spinal cord paralysis,Unmatched,5th
Microwave therapy,zap therapy,zap therapy,X-ray therapy to breast,Unmatched,5th
Nail injury,cop injury,cop injury,Spinal cord injury sacral,Unmatched,5th
Nail injury,ace injury,ace injury,Acute kidney injury,Unmatched,5th
Nail injury,boom injury,boom injury,Nerve root injury sacral,Unmatched,5th
Respiratory fatigue,respiratory jade,respiratory jade,Peak expiratory flow rate abnormal,Unmatched,5th
Sebaceous carcinoma,greasy carcinoma,greasy carcinoma,Invasive breast carcinoma,Unmatched,5th
Overlap syndrome,lap syndrome,lap syndrome,Riley-Day syndrome,Unmatched,5th
Haemoglobin C,Hb c,hb c,Carbohydrate antigen 72-4,Unmatched,5th
Gasping syndrome,pant syndrome,pant syndrome,Myofascial pain syndrome,Unmatched,5th
Gasping syndrome,heave syndrome,heave syndrome,Exploding head syndrome,Unmatched,5th
Gasping syndrome,gasp syndrome,gasp syndrome,Mast cell activation syndrome,Unmatched,5th
Product deposit,product fix,product fix,Therapeutic product ineffective for unapproved indication,Unmatched,5th
Product commingling,product fuse,product fuse,Product dose omission issue,Unmatched,5th
Product counterfeit,product forge,product forge,Product used for unknown indication,Unmatched,5th
Pulse volume decreased,beat volume decreased,beat volume decreased,Left atrial volume decreased,Unmatched,5th
Bed sharing,bed deal,bed deal,Conjunctival filtering bleb leak,Unmatched,5th
Bed sharing,bed share,bed share,Model for end stage liver disease score,Unmatched,5th
Urinary straining,urinary puree,urinary puree,Extragonadal primary seminoma (pure) stage IV,Unmatched,5th
Tendon necrosis,sinew necrosis,sinew necrosis,Infusion site necrosis,Unmatched,5th
Acquired gene mutation,get gene mutation,get gene mutation,Gap junction protein beta 2 gene mutation,Unmatched,5th
Testis cancer recurrent,ball cancer recurrent,ball cancer recurrent,Large cell lung cancer recurrent,Unmatched,5th
Device issue,device effect,device effect,Device effect increased,Unmatched,5th
Bacillus test positive,B test positive,b test positive,Human herpes virus 8 test positive,Unmatched,5th
Tongue pruritus,spit pruritus,spit pruritus,Incision site pruritus,Unmatched,5th
Streptococcus test,strep test,strep test,Cardiac stress test normal,Unmatched,5th
CSF immunoglobulin,csf Ig,csf ig,Transmission of an infectious agent via transplant,Unmatched,5th
Lens discolouration,lens stain,lens stain,Model for end stage liver disease score,Unmatched,5th
Device inversion,device upend,device upend,Poor quality device used,Unmatched,5th
Band sensation,band wiz,band wiz,X-ray of pelvis and hip normal,Unmatched,5th
Band sensation,band ace,band ace,Hand-foot-and-mouth disease,Unmatched,5th
Band sensation,band star,band star,Salivary gland scan abnormal,Unmatched,5th
Menstruation normal,flow normal,flow normal,Clot retraction normal,Unmatched,5th
Anal examination normal,anal test normal,anal test normal,Capillary nail refill test abnormal,Unmatched,5th
Anal examination abnormal,anal test abnormal,anal test abnormal,Capillary nail refill test abnormal,Unmatched,5th
Muscle neoplasm,sinew neoplasm,sinew neoplasm,Paranasal sinus and nasal cavity malignant neoplasm recurrent,Unmatched,5th
Substance use,meat use,meat use,"Ear, nose and throat examination",Unmatched,5th
Substance use,heart use,heart use,"Ear, nose and throat examination normal",Unmatched,5th
Substance use,nub use,nub use,Hepatitis B e antigen positive,Unmatched,5th
Substance use,mean use,mean use,"Brachytherapy to ear, nose, or throat",Unmatched,5th
Substance use,gist use,gist use,Graft versus host disease in eye,Unmatched,5th
Breast scan,boob scan,boob scan,White blood cell scan,Unmatched,5th
Breast scan,chest scan,chest scan,Chronic graft versus host disease in skin,Unmatched,5th
Breast scan,tit scan,tit scan,Infusion site scar,Unmatched,5th
Breast scan,breast scanner,breast scanner,Breast cancer male,Unmatched,5th
Binge drinking,binge toast,binge toast,Bone resorption test abnormal,Unmatched,5th
Wound haematoma,spite haematoma,spite haematoma,Infusion site haematoma,Unmatched,5th
Trisomy 9,trisomy ix,trisomy ix,Trisomy 18,Unmatched,5th
Trisomy 9,trisomy IX,trisomy ix,Trisomy 18,Unmatched,5th
Limb amputation,arm amputation,arm amputation,N-ras gene mutation,Unmatched,5th
Muscle oedema,sinew oedema,sinew oedema,Implant site oedema,Unmatched,5th
Neck lift,neck raise,neck raise,Peak expiratory flow rate increased,Unmatched,5th
Neck lift,neck swipe,neck swipe,Lack of vaccination site rotation,Unmatched,5th
Neck lift,neck rise,neck rise,Peak expiratory flow rate increased,Unmatched,5th
Benign nipple neoplasm,benign teat neoplasm,benign teat neoplasm,Benign male reproductive tract neoplasm,Unmatched,5th
Exposure to lead,exposure to go,exposure to go,Accidental exposure to product packaging by child,Unmatched,5th
Fracture pain,break pain,break pain,Lobular breast carcinoma in situ,Unmatched,5th
