MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Inflammation,excitation,excitation,Ventricular pre-excitation,Unmatched,2nd
Inflammation,kindling,kindling,Retinol binding protein,Unmatched,2nd
Inflammation,lighting,lighting,Internal limiting membrane peeling,Unmatched,2nd
Inflammation,firing,firing,Fibrin,Unmatched,2nd
Inflammation,kindle,kindle,Middle insomnia,Unmatched,2nd
Inflammation,fervour,fervour,Nervous system neoplasm,Unmatched,2nd
Inflammation,rubor,rubor,Rubber sensitivity,Unmatched,2nd
Lens disorder,Lens disorder,lens disorder,Penis disorder,Unmatched,2nd
Lens disorder,lens cark,lens cark,Vena cava injury,Unmatched,2nd
Lens disorder,lens disorderly,lens disorderly,Penis disorder,Unmatched,2nd
Limb injury,arm injury,arm injury,Ear canal injury,Unmatched,2nd
Limb operation,arm operation,arm operation,Inner ear operation,Unmatched,2nd
Limb operation,limb procedure,limb procedure,Lip cosmetic procedure,Unmatched,2nd
Limb operation,limb procedural,limb procedural,Lip cosmetic procedure,Unmatched,2nd
Limb operation,limb surgery,limb surgery,Limb reconstructive surgery,Unmatched,2nd
Internal injury,internal harm,internal harm,External ear disorder,Unmatched,2nd
Jaw disorder,chide disorder,chide disorder,Congenital white blood cell disorder,Unmatched,2nd
Jaw disorder,scold disorder,scold disorder,Spinal cord disorder,Unmatched,2nd
Jaw disorder,berate disorder,berate disorder,Baseline foetal heart rate variability disorder,Unmatched,2nd
Jaw disorder,jaw cark,jaw cark,Stress at work,Unmatched,2nd
Jaw disorder,jaw upset,jaw upset,New onset diabetes after transplantation,Unmatched,2nd
Joint lock,roast lock,roast lock,Dorsal root ganglion block,Unmatched,2nd
Learning disorder,read disorder,read disorder,Renal disorder,Unmatched,2nd
Learning disorder,con disorder,con disorder,Spermatic cord disorder,Unmatched,2nd
Learning disorder,see disorder,see disorder,Sleep disorder,Unmatched,2nd
Learning disorder,teach disorder,teach disorder,Biliary tract disorder,Unmatched,2nd
Learning disorder,larn disorder,larn disorder,Middle ear disorder,Unmatched,2nd
Learning disorder,learn disorder,learn disorder,Middle ear disorder,Unmatched,2nd
Learning disorder,take disorder,take disorder,Fallopian tube disorder,Unmatched,2nd
Learning disorder,hear disorder,hear disorder,Hair disorder,Unmatched,2nd
Learning disorder,learning upset,learning upset,Circumstance or information capable of leading to device use error,Unmatched,2nd
Mantle cell lymphoma,pall cell lymphoma,pall cell lymphoma,Follicle centre lymphoma diffuse small cell lymphoma recurrent,Unmatched,2nd
Mantle cell lymphoma,drape cell lymphoma,drape cell lymphoma,High grade B-cell lymphoma Burkitt-like lymphoma,Unmatched,2nd
Mental disorder,mental cark,mental cark,Central cord syndrome,Unmatched,2nd
Nail infection,collar infection,collar infection,Intra-ocular injection complication,Unmatched,2nd
Nail infection,cop infection,cop infection,Lip infection,Unmatched,2nd
Nail infection,peg infection,peg infection,Punctal plug insertion,Unmatched,2nd
Nail infection,ace infection,ace infection,Eye infarction,Unmatched,2nd
Nail infection,complete infection,complete infection,Burkholderia cepacia complex infection,Unmatched,2nd
Nail infection,boom infection,boom infection,Diabetic foot infection,Unmatched,2nd
Ossicle disorder,bone disorder,bone disorder,Ciliary body disorder,Unmatched,2nd
Perineal pain,perineal infliction,perineal infliction,Peritoneal chlamydia infection,Unmatched,2nd
Pleural infection,pleural infect,pleural infect,Prophylaxis of neural tube defect,Unmatched,2nd
Poisoning,intoxication,intoxication,Salt intoxication,Unmatched,2nd
Poisoning,envenom,envenom,Allergy to venom,Unmatched,2nd
Poisoning,poison,poison,Stiff person syndrome,Unmatched,2nd
Skin injury,bark injury,bark injury,Ear injury,Unmatched,2nd
Skin injury,hide injury,hide injury,Catheter site injury,Unmatched,2nd
Skin injury,skin harm,skin harm,Foreign body in ear,Unmatched,2nd
Spinal disorder,spinal cark,spinal cark,Spinal cord compression,Unmatched,2nd
Tendon neoplasm,sinew neoplasm,sinew neoplasm,Paranasal sinus neoplasm,Unmatched,2nd
Testicular neoplasm,testicular tumor,testicular tumor,Testicular yolk sac tumour,Unmatched,2nd
Testicular neoplasm,testicular tumour,testicular tumour,Testicular yolk sac tumour,Unmatched,2nd
Chest injury,breast injury,breast injury,Breast injury,Unmatched,2nd
Tuberculosis gastrointestinal,TB gastrointestinal,tb gastrointestinal,Metastases to gastrointestinal tract,Unmatched,2nd
Tuberculosis gastrointestinal,T.B. gastrointestinal,t.b gastrointestinal,Metastases to gastrointestinal tract,Unmatched,2nd
Tumour excision,tumour cut,tumour cut,Nongerminomatous germ cell tumour of the CNS,Unmatched,2nd
Anal cancer,anal Crab,anal crab,Lip and/or oral cavity cancer,Unmatched,2nd
Culture,polish,polish,Post polio syndrome,Unmatched,2nd
Culture,refinement,refinement,Early retirement,Unmatched,2nd
Culture,refine,refine,Angiogram retina,Unmatched,2nd
Gastrointestinal ulcer,GI ulcer,gi ulcer,Hearing aid user,Unmatched,2nd
Renal function test abnormal,renal function tester abnormal,renal function tester abnormal,Retinal function test normal,Unmatched,2nd
Renal function test abnormal,renal function testee abnormal,renal function testee abnormal,Retinal function test normal,Unmatched,2nd
Renal injury,renal injure,renal injure,Retinal injury,Unmatched,2nd
Renal neoplasm,renal tumor,renal tumor,Retinal tumour excision,Unmatched,2nd
Renal neoplasm,renal tumour,renal tumour,Retinal tumour excision,Unmatched,2nd
Renal function test normal,renal function tester normal,renal function tester normal,Retinal function test normal,Unmatched,2nd
Renal function test normal,renal function testee normal,renal function testee normal,Retinal function test normal,Unmatched,2nd
Scan,rake,rake,Respiratory rate,Unmatched,2nd
Scan,skim,skim,Dry skin,Unmatched,2nd
Scan,scanning,scanning,Alopecia scarring,Unmatched,2nd
Scan,read,read,Urea renal clearance,Unmatched,2nd
Scan,scanner,scanner,Bone cancer,Unmatched,2nd
Scan abnormal,rake abnormal,rake abnormal,Heart rate normal,Unmatched,2nd
Scan abnormal,skim abnormal,skim abnormal,Biopsy skin normal,Unmatched,2nd
Scan abnormal,read abnormal,read abnormal,Arteriogram renal normal,Unmatched,2nd
Scan brain,read brain,read brain,Renal pain,Unmatched,2nd
Scan brain,scan wit,scan wit,Scan with contrast abnormal,Unmatched,2nd
Scan abdomen abnormal,scan belly abnormal,scan belly abnormal,Mean cell volume abnormal,Unmatched,2nd
Scan adrenal gland,scanner adrenal gland,scanner adrenal gland,Transitional cell cancer of the renal pelvis and ureter,Unmatched,2nd
Scan normal,rake normal,rake normal,Heart rate normal,Unmatched,2nd
Scan normal,skim normal,skim normal,Biopsy skin normal,Unmatched,2nd
Scan normal,read normal,read normal,Arteriogram renal normal,Unmatched,2nd
Scan spleen,scan lien,scan lien,Hoover's sign of leg paresis,Unmatched,2nd
HIV infection CDC group IV,hiv infection cdc group 4,hiv infection cdc group 4,HIV infection CDC Group IV subgroup A,Unmatched,2nd
Polyp,polypus,polypus,Nasal polyps,Unmatched,2nd
Ovarian neoplasm,ovarian tumor,ovarian tumor,Borderline ovarian tumour,Unmatched,2nd
Ovarian neoplasm,ovarian tumour,ovarian tumour,Borderline ovarian tumour,Unmatched,2nd
Radiotherapy to brain,irradiation to brain,irradiation to brain,Gamma radiation therapy to brain,Unmatched,2nd
Radiotherapy to brain,radiation to brain,radiation to brain,Gamma radiation therapy to brain,Unmatched,2nd
Radiotherapy to brain,radiotherapy to nous,radiotherapy to nous,Radiotherapy to lymph nodes,Unmatched,2nd
Radiotherapy to brain,radiotherapy to head,radiotherapy to head,Radiotherapy to head and neck,Unmatched,2nd
Radiotherapy to lung,irradiation to lung,irradiation to lung,Gamma radiation therapy to lung,Unmatched,2nd
Radiotherapy to lung,radiation to lung,radiation to lung,Gamma radiation therapy to lung,Unmatched,2nd
Radiotherapy to prostate,irradiation to prostate,irradiation to prostate,Gamma radiation therapy to prostate,Unmatched,2nd
Radiotherapy to prostate,radiation to prostate,radiation to prostate,Gamma radiation therapy to prostate,Unmatched,2nd
Radiotherapy to skin,irradiation to skin,irradiation to skin,Gamma radiation therapy to skin,Unmatched,2nd
Radiotherapy to skin,radiation to skin,radiation to skin,Gamma radiation therapy to skin,Unmatched,2nd
Radiotherapy to uterus,irradiation to uterus,irradiation to uterus,Gamma radiation therapy to uterus,Unmatched,2nd
Radiotherapy to uterus,radiation to uterus,radiation to uterus,Gamma radiation therapy to uterus,Unmatched,2nd
Red blood cell abnormality,red blood cell abnormal,red blood cell abnormal,Red blood cell count normal,Unmatched,2nd
Pharyngeal injury,pharynx injury,pharynx injury,Pharynx radiation injury,Unmatched,2nd
Mass excision,wad excision,wad excision,Jaw lesion excision,Unmatched,2nd
Mass excision,muckle excision,muckle excision,Muscle lesion excision,Unmatched,2nd
Mass excision,heap excision,heap excision,Middle ear lesion excision,Unmatched,2nd
Mass excision,deal excision,deal excision,Anal lesion excision,Unmatched,2nd
Mass excision,lot excision,lot excision,Loop electrosurgical excision procedure,Unmatched,2nd
Mass excision,pile excision,pile excision,Penile warts excision,Unmatched,2nd
Mass excision,mass excise,mass excise,Base excess increased,Unmatched,2nd
Mass excision,mass cut,mass cut,MERS-CoV test,Unmatched,2nd
Urine analysis normal,pee analysis normal,pee analysis normal,Red blood cell analysis normal,Unmatched,2nd
X-ray limb,x ray arm,x ray arm,X-ray of pelvis and hip abnormal,Unmatched,2nd
X-ray limb abnormal,x ray arm abnormal,x ray arm abnormal,X-ray of pelvis and hip normal,Unmatched,2nd
X-ray limb normal,x ray arm normal,x ray arm normal,X-ray of pelvis and hip normal,Unmatched,2nd
Adrenal neoplasm,adrenal tumor,adrenal tumor,Adrenal rest tumour of the testis,Unmatched,2nd
Adrenal neoplasm,adrenal tumour,adrenal tumour,Adrenal rest tumour of the testis,Unmatched,2nd
Blood disorder,rip disorder,rip disorder,Iris disorder,Unmatched,2nd
Blood disorder,roue disorder,roue disorder,Muscle tone disorder,Unmatched,2nd
Blood disorder,lineal disorder,lineal disorder,Chronic kidney disease-mineral and bone disorder,Unmatched,2nd
Blood disorder,line disorder,line disorder,Liver disorder,Unmatched,2nd
Blood disorder,rake disorder,rake disorder,Non-24-hour sleep-wake disorder,Unmatched,2nd
Hodgkin's disease stage IV,hodgkin's disease stage 4,hodgkin's disease stage 4,Hodgkin's disease nodular sclerosis stage I,Unmatched,2nd
Abdominal X-ray,ab x ray,ab x ray,Face and mouth X-ray abnormal,Unmatched,2nd
Deformity,malformation,malformation,Breast malformation,Unmatched,2nd
Deformity,deformed,deformed,Drug monitoring procedure incorrectly performed,Unmatched,2nd
Adjustment disorder,fit disorder,fit disorder,Body fat disorder,Unmatched,2nd
Anal infection,anal infectious,anal infectious,Nail infection,Unmatched,2nd
Anal neoplasm,anal tumor,anal tumor,Cerebellopontine angle tumour,Unmatched,2nd
Anal neoplasm,anal tumour,anal tumour,Cerebellopontine angle tumour,Unmatched,2nd
Apolipoprotein A-II abnormal,apolipoprotein a 2 abnormal,apolipoprotein a 2 abnormal,Apolipoprotein A-I normal,Unmatched,2nd
Arterial stent insertion,artery stent insertion,artery stent insertion,Mesenteric artery stent insertion,Unmatched,2nd
Bladder operation,bladder procedure,bladder procedure,Bladder denervation procedure,Unmatched,2nd
Bladder operation,bladder procedural,bladder procedural,Bladder denervation procedure,Unmatched,2nd
Blast cells,blowy cells,blowy cells,Red blood cells semen,Unmatched,2nd
Blast cells,shell cells,shell cells,Small cell lung cancer,Unmatched,2nd
Blast cells,smash cells,smash cells,Malignant mast cell neoplasm,Unmatched,2nd
Blast cells,shoot cells,shoot cells,Hand and foot syndrome secondary to sickle cell anaemia,Unmatched,2nd
Blast cells,clap cells,clap cells,Ovarian clear cell carcinoma,Unmatched,2nd
Blast cells,fire cells,fire cells,Pure white cell aplasia,Unmatched,2nd
Blast cells,gust cells,gust cells,Mast cell degranulation test,Unmatched,2nd
Blast cells,blow cells,blow cells,Red blood cells semen,Unmatched,2nd
Blast cells,nail cells,nail cells,Anaplastic large cell lymphoma T- and null-cell types,Unmatched,2nd
Blast cells,bang cells,bang cells,Signet-ring cell carcinoma,Unmatched,2nd
Blast cells,boom cells,boom cells,Red blood cell count,Unmatched,2nd
Blood pH,rip ph,rip ph,HIV infection CDC Group IV subgroup C1,Unmatched,2nd
Blood pH,roue ph,roue ph,Incorrect dose administered by device,Unmatched,2nd
Blood pH,stock ph,stock ph,Stool pH increased,Unmatched,2nd
Blood test,rip test,rip test,Iris cyst,Unmatched,2nd
Blood test,roue test,roue test,Aneurysmal bone cyst,Unmatched,2nd
Blood test,parent test,parent test,Therapeutic agent-diagnostic test interaction,Unmatched,2nd
Blood test,line test,line test,Lung cyst,Unmatched,2nd
Blood test,rake test,rake test,Fluid wave test,Unmatched,2nd
Blood test,stock test,stock test,Bundle branch block left,Unmatched,2nd
Blood test,blood run,blood run,Blood iron abnormal,Unmatched,2nd
Blood test,blood essay,blood essay,Blood HCV RNA below assay limit,Unmatched,2nd
Bone lesion,pearl lesion,pearl lesion,Middle ear lesion excision,Unmatched,2nd
Bone lesion,bone wound,bone wound,Bone marrow band neutrophil count increased,Unmatched,2nd
Bone marrow transplant,bone marrow transplantation,bone marrow transplantation,Autologous bone marrow transplantation therapy,Unmatched,2nd
Bone operation,swot operation,swot operation,Soft tissue flap operation,Unmatched,2nd
Bone operation,pearl operation,pearl operation,Inner ear operation,Unmatched,2nd
Brain operation,head operation,head operation,Inner ear operation,Unmatched,2nd
Brain operation,mental operation,mental operation,Nasal septal operation,Unmatched,2nd
Breast operation,boob operation,boob operation,Bone operation,Unmatched,2nd
Breast operation,front operation,front operation,Frontal sinus operation,Unmatched,2nd
Breast operation,tit operation,tit operation,Tongue tie operation,Unmatched,2nd
Cervix operation,cervix procedure,cervix procedure,Uterine cervix dilation procedure,Unmatched,2nd
Cervix operation,cervix procedural,cervix procedural,Uterine cervix dilation procedure,Unmatched,2nd
Chemotherapy,chemotherapeutic,chemotherapeutic,Chemotherapeutic drug level therapeutic,Unmatched,2nd
Chemotherapy,chemotherapeutical,chemotherapeutical,Chemotherapeutic drug level therapeutic,Unmatched,2nd
Coagulation factor IX level abnormal,coagulation factor 9 level abnormal,coagulation factor 9 level abnormal,Coagulation factor V level abnormal,Unmatched,2nd
Coagulation factor VII level abnormal,coagulation factor VII level abnormal,coagulation factor vii level abnormal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor VII level abnormal,coagulation factor 7 level abnormal,coagulation factor 7 level abnormal,Coagulation factor V level abnormal,Unmatched,2nd
Coagulation factor VII level abnormal,coagulation factor vii leveler abnormal,coagulation factor vii leveler abnormal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor VII level abnormal,coagulation factor vii even abnormal,coagulation factor vii even abnormal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor VIII level abnormal,coagulation factor 8 level abnormal,coagulation factor 8 level abnormal,Coagulation factor V level abnormal,Unmatched,2nd
Coagulation factor VIII level abnormal,coagulation factor VIII level abnormal,coagulation factor viii level abnormal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor VIII level abnormal,coagulation factor viii leveler abnormal,coagulation factor viii leveler abnormal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor VIII level abnormal,coagulation factor viii even abnormal,coagulation factor viii even abnormal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor X level abnormal,coagulation factor ex level abnormal,coagulation factor ex level abnormal,Coagulation factor IX level abnormal,Unmatched,2nd
Coagulation factor X level abnormal,coagulation factor X level abnormal,coagulation factor x level abnormal,Coagulation factor V level normal,Unmatched,2nd
Coagulation factor X level abnormal,coagulation factor x leveler abnormal,coagulation factor x leveler abnormal,Coagulation factor V level normal,Unmatched,2nd
Coagulation factor X level abnormal,coagulation factor x even abnormal,coagulation factor x even abnormal,Coagulation factor V level normal,Unmatched,2nd
Coagulation factor XI level abnormal,coagulation factor XI level abnormal,coagulation factor xi level abnormal,Coagulation factor IX level abnormal,Unmatched,2nd
Coagulation factor XI level abnormal,coagulation factor xi leveler abnormal,coagulation factor xi leveler abnormal,Coagulation factor IX level abnormal,Unmatched,2nd
Coagulation factor XI level abnormal,coagulation factor xi even abnormal,coagulation factor xi even abnormal,Coagulation factor IX level abnormal,Unmatched,2nd
Coagulation factor XII level abnormal,coagulation factor XII level abnormal,coagulation factor xii level abnormal,Coagulation factor VII level normal,Unmatched,2nd
Coagulation factor XII level abnormal,coagulation factor xii leveler abnormal,coagulation factor xii leveler abnormal,Coagulation factor VII level normal,Unmatched,2nd
Coagulation factor XII level abnormal,coagulation factor xii even abnormal,coagulation factor xii even abnormal,Coagulation factor VII level normal,Unmatched,2nd
Coagulation factor XIII level abnormal,coagulation factor XIII level abnormal,coagulation factor xiii level abnormal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor XIII level abnormal,coagulation factor xiii leveler abnormal,coagulation factor xiii leveler abnormal,Coagulation factor VIII level normal,Unmatched,2nd
Coagulation factor XIII level abnormal,coagulation factor xiii even abnormal,coagulation factor xiii even abnormal,Coagulation factor VIII level normal,Unmatched,2nd
Corneal infection,corneal infect,corneal infect,Corneal epithelium defect,Unmatched,2nd
Cyst rupture,cyst bust,cyst bust,CSF test normal,Unmatched,2nd
Cyst rupture,cyst break,cyst break,Post procedural bile leak,Unmatched,2nd
Cyst rupture,cyst sever,cyst sever,Graft versus host disease in liver,Unmatched,2nd
Cyst rupture,cyst tear,cyst tear,CSF test normal,Unmatched,2nd
Cytomegalovirus test,CMV test,cmv test,CSF test,Unmatched,2nd
Dental operation,alveolar operation,alveolar operation,Neonatal alveolar aeration excessive,Unmatched,2nd
Dental operation,dental procedure,dental procedure,Renal procedural complication,Unmatched,2nd
Dental operation,dental function,dental function,Renal function test abnormal,Unmatched,2nd
Dental operation,dental procedural,dental procedural,Renal procedural complication,Unmatched,2nd
Dental operation,dental surgery,dental surgery,Renal revascularisation surgery,Unmatched,2nd
Drug level,dose level,dose level,Graft versus host disease in liver,Unmatched,2nd
Drug level,drug floor,drug floor,Labelled drug-food interaction medication error,Unmatched,2nd
Drug level,drug raze,drug raze,Incorrect drug administration rate,Unmatched,2nd
Drug level,drug tied,drug tied,"Sleep disorder due to general medical condition, mixed type",Unmatched,2nd
Drug level,drug rase,drug rase,Drug dose omission by device,Unmatched,2nd
Ear operation,ear procedure,ear procedure,Ophthalmic fluid-air exchange procedure,Unmatched,2nd
Ear operation,ear function,ear function,Magnetic resonance proton density fat fraction measurement,Unmatched,2nd
Ear operation,ear procedural,ear procedural,Ophthalmic fluid-air exchange procedure,Unmatched,2nd
Ear operation,ear surgery,ear surgery,Eye laser surgery,Unmatched,2nd
Epinephrine abnormal,Adrenalin abnormal,adrenalin abnormal,Biopsy adrenal gland normal,Unmatched,2nd
Eye exercises,eye use,eye use,Ear tube removal,Unmatched,2nd
Eye exercises,eye usage,eye usage,End stage renal disease,Unmatched,2nd
Eye exercises,eye do,eye do,Oedema due to hepatic disease,Unmatched,2nd
Eye exercises,eye work,eye work,"Brachytherapy to ear, nose, or throat",Unmatched,2nd
Eye operation,heart operation,heart operation,Inner ear operation,Unmatched,2nd
Eye operation,eye operative,eye operative,Ear operation,Unmatched,2nd
Eye operation,eye surgery,eye surgery,Eye laser surgery,Unmatched,2nd
Eyelid operation,lid operation,lid operation,Limb operation,Unmatched,2nd
Facial operation,face operation,face operation,Male genital tract operation,Unmatched,2nd
Fat necrosis,fat gangrene,fat gangrene,Hepatic gas gangrene,Unmatched,2nd
Neoplasm of orbit,neoplasm of arena,neoplasm of arena,Malignant neoplasm of renal pelvis,Unmatched,2nd
Nose deformity,nose deformed,nose deformed,Drug monitoring procedure not performed,Unmatched,2nd
Obstruction,block,block,Nerve block,Unmatched,2nd
Obstruction,blockage,blockage,Adrenal blockade therapy,Unmatched,2nd
Pancreatic neoplasm,pancreatic tumor,pancreatic tumor,Pancreatic neuroendocrine tumour metastatic,Unmatched,2nd
Pancreatic neoplasm,pancreatic tumour,pancreatic tumour,Pancreatic neuroendocrine tumour metastatic,Unmatched,2nd
Pancreatic operation,pancreatic function,pancreatic function,Exocrine pancreatic function test abnormal,Unmatched,2nd
Cranial nerve paralysis,cranial nerve palsy,cranial nerve palsy,Microvascular cranial nerve palsy,Unmatched,2nd
Penile neoplasm,penial neoplasm,penial neoplasm,Renal neoplasm,Unmatched,2nd
Purulence,ichor,ichor,Echo virus infection,Unmatched,2nd
Purulence,sanies,sanies,Dental caries,Unmatched,2nd
Purulence,purulent,purulent,Sputum purulent,Unmatched,2nd
Purulence,pus,pus,Out of specification product use,Unmatched,2nd
Purulence,sanious,sanious,Toxicity to various agents,Unmatched,2nd
Abdomen scan,belly scan,belly scan,Red blood cell scan,Unmatched,2nd
Abdomen scan,stomachal scan,stomachal scan,Stomach scan abnormal,Unmatched,2nd
Abdomen scan,stomach scan,stomach scan,Stomach scan abnormal,Unmatched,2nd
Abdomen scan normal,stomachal scan normal,stomachal scan normal,Stomach scan normal,Unmatched,2nd
Abdomen scan normal,stomach scan normal,stomach scan normal,Stomach scan normal,Unmatched,2nd
Bladder scan,vesical scan,vesical scan,Medical device site scar,Unmatched,2nd
Bladder scan,bladder scanner,bladder scanner,Bladder cancer recurrent,Unmatched,2nd
Bone scan abnormal,cram scan abnormal,cram scan abnormal,Coma scale abnormal,Unmatched,2nd
Bone scan normal,cram scan normal,cram scan normal,Coma scale abnormal,Unmatched,2nd
Brain scan abnormal,nous scan abnormal,nous scan abnormal,Lymph nodes scan normal,Unmatched,2nd
Brain scan abnormal,mental scan abnormal,mental scan abnormal,Renal scan normal,Unmatched,2nd
Brain scan abnormal,brain skim abnormal,brain skim abnormal,Brain stem auditory evoked response abnormal,Unmatched,2nd
Brain scan normal,nous scan normal,nous scan normal,Lymph nodes scan normal,Unmatched,2nd
Brain scan normal,mental scan normal,mental scan normal,Renal scan normal,Unmatched,2nd
Brain scan normal,brain skim normal,brain skim normal,Brain stem auditory evoked response abnormal,Unmatched,2nd
Hepatobiliary scan,hepatobiliary scanner,hepatobiliary scanner,Hepatobiliary cancer in situ,Unmatched,2nd
Gastric cancer stage IV,gastric cancer stage 4,gastric cancer stage 4,Gastric cancer stage I,Unmatched,2nd
Genital pain,genital infliction,genital infliction,Genital infection bacterial,Unmatched,2nd
Intestinal cyst,enteral cyst,enteral cyst,Central nervous system function test abnormal,Unmatched,2nd
Intestinal operation,intestinal surgery,intestinal surgery,Stomach intestinal pylorus sparing surgery,Unmatched,2nd
Investigation,probe,probe,Ketosis-prone diabetes mellitus,Unmatched,2nd
Lip neoplasm,brim neoplasm,brim neoplasm,Brain neoplasm,Unmatched,2nd
Liver operation,live operation,live operation,Limb operation,Unmatched,2nd
Liver operation,liver function,liver function,Liver function test abnormal,Unmatched,2nd
Lung operation,lung surgery,lung surgery,Lung volume reduction surgery,Unmatched,2nd
Malignant nipple neoplasm,malignant teat neoplasm,malignant teat neoplasm,Malignant urinary tract neoplasm,Unmatched,2nd
Manipulation,handle,handle,Ankle fracture,Unmatched,2nd
Manipulation,handling,handling,Chromosome banding,Unmatched,2nd
Manipulation,use,use,Substance use,Unmatched,2nd
Hyperlipidaemia,lipemia,lipemia,Lipoma,Unmatched,2nd
Hyperlipidaemia,lipidemia,lipidemia,Lipaemia retinalis,Unmatched,2nd
Hyperlipidaemia,lipaemia,lipaemia,Viraemia,Unmatched,2nd
Radiotherapy to blood,irradiation to blood,irradiation to blood,Gamma radiation therapy to blood,Unmatched,2nd
Radiotherapy to blood,radiation to blood,radiation to blood,Gamma radiation therapy to blood,Unmatched,2nd
Radiotherapy to blood,radiotherapy to roue,radiotherapy to roue,Radiotherapy to nose,Unmatched,2nd
Radiotherapy to blood,radiotherapy to line,radiotherapy to line,Radiotherapy to bone,Unmatched,2nd
Radiotherapy to bone,irradiation to bone,irradiation to bone,Gamma radiation therapy to bone,Unmatched,2nd
Radiotherapy to bone,radiation to bone,radiation to bone,Gamma radiation therapy to bone,Unmatched,2nd
Radiotherapy to breast,irradiation to breast,irradiation to breast,Gamma radiation therapy to breast,Unmatched,2nd
Radiotherapy to breast,radiation to breast,radiation to breast,Gamma radiation therapy to breast,Unmatched,2nd
Radiotherapy to breast,radiotherapy to boob,radiotherapy to boob,Radiotherapy to bone,Unmatched,2nd
Radiotherapy to ear,irradiation to ear,irradiation to ear,"Electron radiation therapy to ear, nose, or throat",Unmatched,2nd
Radiotherapy to ear,radiation to ear,radiation to ear,"Electron radiation therapy to ear, nose, or throat",Unmatched,2nd
Radiotherapy to liver,irradiation to liver,irradiation to liver,Gamma radiation therapy to liver,Unmatched,2nd
Radiotherapy to liver,radiation to liver,radiation to liver,Gamma radiation therapy to liver,Unmatched,2nd
Radiotherapy to nose,irradiation to nose,irradiation to nose,Gamma radiation therapy to bone,Unmatched,2nd
Radiotherapy to nose,radiation to nose,radiation to nose,Gamma radiation therapy to bone,Unmatched,2nd
Radiotherapy to pancreas,irradiation to pancreas,irradiation to pancreas,Gamma radiation therapy to pancreas,Unmatched,2nd
Radiotherapy to pancreas,radiation to pancreas,radiation to pancreas,Gamma radiation therapy to pancreas,Unmatched,2nd
Radiotherapy to soft tissue,irradiation to soft tissue,irradiation to soft tissue,Gamma radiation therapy to soft tissue,Unmatched,2nd
Radiotherapy to soft tissue,radiation to soft tissue,radiation to soft tissue,Gamma radiation therapy to soft tissue,Unmatched,2nd
Radiotherapy to thyroid,irradiation to thyroid,irradiation to thyroid,Photon radiation therapy to thyroid,Unmatched,2nd
Radiotherapy to thyroid,radiation to thyroid,radiation to thyroid,Photon radiation therapy to thyroid,Unmatched,2nd
Renal mass,renal spate,renal spate,Rectal spasm,Unmatched,2nd
Renal mass,renal wad,renal wad,Renal and pancreas transplant,Unmatched,2nd
Renal mass,renal heap,renal heap,Anal pap smear,Unmatched,2nd
Renal mass,renal deal,renal deal,Renal cell carcinoma,Unmatched,2nd
Renal mass,renal passel,renal passel,Retinal vessel avulsion,Unmatched,2nd
Renal mass,renal raft,renal raft,Renal graft infection,Unmatched,2nd
Renal mass,renal stack,renal stack,Anal cancer stage I,Unmatched,2nd
Renal mass,renal pile,renal pile,Pedal pulse decreased,Unmatched,2nd
Renal mass,renal pot,renal pot,Anal pap smear abnormal,Unmatched,2nd
Retinal operation,retinal function,retinal function,Retinal function test abnormal,Unmatched,2nd
Retinal operation,retinal surgery,retinal surgery,Renal revascularisation surgery,Unmatched,2nd
Splenic infection,lienal infection,lienal infection,Renal graft infection,Unmatched,2nd
Sterilisation,sterilise,sterilise,Sterile pyuria,Unmatched,2nd
Sterilisation,sterilize,sterilize,Sterile pyuria,Unmatched,2nd
Syphilis,lues,lues,Ileus,Unmatched,2nd
Syphilis,syph,syph,Arteriosclerosis Moenckeberg-type,Unmatched,2nd
Syphilis,pox,pox,PO2,Unmatched,2nd
Syphilis,syphilitic,syphilitic,Alopecia syphilitic,Unmatched,2nd
Tendon operation,sinew operation,sinew operation,Frontal sinus operation,Unmatched,2nd
Testicular seminoma (pure),testicular seminoma stark,testicular seminoma stark,Testicular seminoma (pure) stage II,Unmatched,2nd
Thyroid operation,thyroid function,thyroid function,Thyroid function test abnormal,Unmatched,2nd
Tongue neoplasm,spit neoplasm,spit neoplasm,Skin neoplasm bleeding,Unmatched,2nd
Tongue neoplasm,clap neoplasm,clap neoplasm,Lip neoplasm benign,Unmatched,2nd
Tongue operation,spit operation,spit operation,Soft tissue flap operation,Unmatched,2nd
Tongue operation,clap operation,clap operation,Muscle flap operation,Unmatched,2nd
Vitamin D increased,vitamin D increased,vitamin d increased,Vitamin C increased,Unmatched,2nd
Vitamin D increased,vitamin d increase,vitamin d increase,Vitamin E increased,Unmatched,2nd
Spleen scan abnormal,lienal scan abnormal,lienal scan abnormal,Renal scan normal,Unmatched,2nd
Spleen scan abnormal,lien scan abnormal,lien scan abnormal,Liver scan normal,Unmatched,2nd
