MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Device issue,device outcome,device effect,Device effect decreased,Unmatched,2nd
Device issue,device eventuate,device effect,Device effect decreased,Unmatched,2nd
Device issue,device upshot,device effect,Device effect decreased,Unmatched,2nd
Device issue,device consequent,device effect,Device effect decreased,Unmatched,2nd
Device issue,device topic,device matter,Medical device battery replacement,Unmatched,2nd
Device issue,device effect,device effect,Device effect decreased,Unmatched,2nd
Device issue,device consequence,device effect,Device effect decreased,Unmatched,2nd
Device issue,device effectuate,device effect,Device effect decreased,Unmatched,2nd
Product complaint,product ail,product pain,Product use in unapproved therapeutic environment,Unmatched,2nd
Product complaint,product ill,product ill,Product use in unapproved indication,Unmatched,2nd
Product complaint,product ailment,product pain,Product use in unapproved therapeutic environment,Unmatched,2nd
Arterial stent removal,artery stent removal,artery stent removal,Carotid artery stent removal,Unmatched,2nd
Bacillus test positive,B test positive,b test positive,HTLV-2 test positive,Unmatched,2nd
Influenza A virus test positive,grippe a virus test positive,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,flu a virus test positive,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza angstrom_unit virus test positive,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza deoxyadenosine_monophosphate virus test positive,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza axerophthol virus test positive,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza A virus test positive,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza antiophthalmic_factor virus test positive,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza ampere virus test positive,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza angstrom virus test positive,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a computer_virus test positive,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a viral test positive,influenza a viral test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus mental_testing positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus prove positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus exam positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus try positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus tryout positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus try_out positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus examiner positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus trial_run positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus tester positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus quiz positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus testee positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus examine positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus trier positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus mental_test positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus psychometric_test positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus essay positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus quizzer positive,influenza a virus tests positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test convinced,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test plus,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test positivist,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test incontrovertibility,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test positively_charged,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test incontrovertibleness,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test positive_degree,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test incontrovertible,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test overconfident,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test confirming,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test cocksure,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test cocksureness,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test positivistic,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test electropositive,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test confident,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test positivity,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test irrefutable,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test positivism,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Influenza A virus test positive,influenza a virus test positiveness,influenza a virus test positive,Influenza C virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis ascorbic_acid virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis C virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis century virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis cytosine virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis light_speed virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis speed_of_light virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis degree_centigrade virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis one_hundred virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis nose_candy virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis deoxycytidine_monophosphate virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis coulomb virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis 100 virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis hundred virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis coke virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c computer_virus test positive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c viral test positive,hepatitis c viral test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus mental_testing positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus prove positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus exam positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus try positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus tryout positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus try_out positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus examiner positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus trial_run positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus tester positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus quiz positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus testee positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus examine positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus trier positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus mental_test positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus psychometric_test positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus essay positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus quizzer positive,hepatitis c virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test convinced,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test plus,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test positivist,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test incontrovertibility,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test positively_charged,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test incontrovertibleness,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test positive_degree,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test incontrovertible,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test overconfident,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test confirming,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test cocksure,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test cocksureness,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test positivistic,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test electropositive,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test confident,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test positivity,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test irrefutable,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test positivism,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis C virus test positive,hepatitis c virus test positiveness,hepatitis c virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis einsteinium virus test positive,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis E virus test positive,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis tocopherol virus test positive,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis atomic_number_99 virus test positive,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis due_east virus test positive,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis eastward virus test positive,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e computer_virus test positive,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e viral test positive,hepatitis e viral test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus mental_testing positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus prove positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus exam positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus try positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus tryout positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus try_out positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus examiner positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus trial_run positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus tester positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus quiz positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus testee positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus examine positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus trier positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus mental_test positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus psychometric_test positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus essay positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus quizzer positive,hepatitis e virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test convinced,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test plus,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test positivist,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test incontrovertibility,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test positively_charged,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test incontrovertibleness,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test positive_degree,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test incontrovertible,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test overconfident,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test confirming,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test cocksure,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test cocksureness,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test positivistic,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test electropositive,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test confident,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test positivity,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test irrefutable,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test positivism,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis E virus test positive,hepatitis e virus test positiveness,hepatitis e virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Foreign body,foreign personify,foreign part,Removal of foreign body from external ear,Unmatched,2nd
Device kink,device wrick,device sprain,Medical device site pain,Unmatched,2nd
Device kink,device rick,device sprain,Medical device site pain,Unmatched,2nd
Device kink,device twist,device device,Device end of service,Unmatched,2nd
Orbivirus test positive,orbivirus mental_testing positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus prove positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus exam positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus try positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus tryout positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus try_out positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus examiner positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus trial_run positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus tester positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus quiz positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus testee positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus examine positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus trier positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus mental_test positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus psychometric_test positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus essay positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus quizzer positive,orbivirus tests positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test convinced,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test plus,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test positivist,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test incontrovertibility,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test positively_charged,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test incontrovertibleness,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test positive_degree,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test incontrovertible,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test overconfident,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test confirming,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test cocksure,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test cocksureness,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test positivistic,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test electropositive,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test confident,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test positivity,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test irrefutable,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test positivism,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
Orbivirus test positive,orbivirus test positiveness,orbivirus test positive,Arbovirus test positive,Unmatched,2nd
CSF immunoglobulin,csf Ig,csf ig,Product use in unapproved indication,Unmatched,2nd
Brown tumour,brown neoplasm,brown neoplasm,Brain neoplasm benign,Unmatched,2nd
Lens discolouration,lens stain,lens stain,End stage renal disease,Unmatched,2nd
Hepatitis D virus test positive,hepatitis ergocalciferol virus test positive,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis calciferol virus test positive,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis D virus test positive,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis five_hundred virus test positive,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis viosterol virus test positive,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis 500 virus test positive,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis cholecalciferol virus test positive,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d computer_virus test positive,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d viral test positive,hepatitis d viral test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus mental_testing positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus prove positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus exam positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus try positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus tryout positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus try_out positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus examiner positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus trial_run positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus tester positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus quiz positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus testee positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus examine positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus trier positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus mental_test positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus psychometric_test positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus essay positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus quizzer positive,hepatitis d virus tests positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test convinced,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test plus,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test positivist,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test incontrovertibility,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test positively_charged,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test incontrovertibleness,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test positive_degree,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test incontrovertible,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test overconfident,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test confirming,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test cocksure,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test cocksureness,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test positivistic,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test electropositive,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test confident,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test positivity,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test irrefutable,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test positivism,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
Hepatitis D virus test positive,hepatitis d virus test positiveness,hepatitis d virus test positive,Hepatitis B virus test positive,Unmatched,2nd
