MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Coagulation factor X level normal,coagulation factor x storey normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x stratum normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x raze normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x planeness normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x razing normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x dismantle normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x even_out normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x spirit_level normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x pull_down normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x tied normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x rase normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x level_off normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x horizontal_surface normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x flatness normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x leveler normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x unwavering normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x even normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x evenness normal,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x level convention,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x level rule,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x level normality,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor X level normal,coagulation factor x level formularize,coagulation factor x level normal,Coagulation factor V level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factoring xi level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor_out xi level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation genetical xi level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation ingredient xi level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factorization xi level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation compose xi level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation divisor xi level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factorize xi level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation cistron xi level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factorisation xi level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor_in xi level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation genic xi level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor XI level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi story normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi leveller normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi tear_down normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi storey normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi stratum normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi raze normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi planeness normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi razing normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi dismantle normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi even_out normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi spirit_level normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi pull_down normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi tied normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi rase normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi level_off normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi horizontal_surface normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi flatness normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi leveler normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi unwavering normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi even normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi evenness normal,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi level convention,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi level rule,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi level normality,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XI level normal,coagulation factor xi level formularize,coagulation factor xi level normal,Coagulation factor XII level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factoring xii level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor_out xii level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation genetical xii level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation ingredient xii level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factorization xii level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation compose xii level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation divisor xii level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factorize xii level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation cistron xii level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factorisation xii level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor_in xii level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation genic xii level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor XII level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor twelve level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor dozen level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii story normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii leveller normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii tear_down normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii storey normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii stratum normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii raze normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii planeness normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii razing normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii dismantle normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii even_out normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii spirit_level normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii pull_down normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii tied normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii rase normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii level_off normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii horizontal_surface normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii flatness normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii leveler normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii unwavering normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii even normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii evenness normal,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii level convention,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii level rule,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii level normality,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XII level normal,coagulation factor xii level formularize,coagulation factor xii level normal,Coagulation factor IX level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factoring xiii level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor_out xiii level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation genetical xiii level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation ingredient xiii level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factorization xiii level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation compose xiii level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation divisor xiii level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factorize xiii level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation cistron xiii level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factorisation xiii level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor_in xiii level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation genic xiii level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor XIII level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor baker's_dozen level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor thirteen level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor long_dozen level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii story normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii leveller normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii tear_down normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii storey normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii stratum normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii raze normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii planeness normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii razing normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii dismantle normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii even_out normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii spirit_level normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii pull_down normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii tied normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii rase normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii level_off normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii horizontal_surface normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii flatness normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii leveler normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii unwavering normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii even normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii evenness normal,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii level convention,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii level rule,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii level normality,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Coagulation factor XIII level normal,coagulation factor xiii level formularize,coagulation factor xiii level normal,Coagulation factor VIII level abnormal,Unmatched,4th
Amphetamines,speed,upper,Upper airway necrosis,Unmatched,4th
Amphetamines,pep_pill,upper,Upper airway necrosis,Unmatched,4th
Amphetamines,upper,upper,Upper airway necrosis,Unmatched,4th
Blood immunoglobulin D decreased,rip immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,lineage immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,descent immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,roue immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood_line immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,descend immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,rakehell immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,line_of_descent immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,stemma immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,pedigree immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,ancestry immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,bloodline immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,profligate immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,stock immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,bloody immunoglobulin d decreased,bloody immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immune_gamma_globulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immune_globulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immune_serum_globulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin ergocalciferol decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin calciferol decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin D decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin five_hundred decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin viosterol decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin 500 decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin cholecalciferol decreased,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin d diminution,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin d minify,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin d diminish,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin d decrease,blood immunoglobulin d decrease,Blood immunoglobulin M decreased,Unmatched,4th
Blood immunoglobulin D decreased,blood immunoglobulin d lessen,blood immunoglobulin d decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,rip immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,lineage immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,descent immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,roue immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood_line immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,descend immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,rakehell immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,line_of_descent immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,stemma immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,pedigree immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,ancestry immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,bloodline immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,profligate immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,stock immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,bloody immunoglobulin d increased,bloody immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immune_gamma_globulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immune_globulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immune_serum_globulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immunoglobulin ergocalciferol increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immunoglobulin calciferol increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immunoglobulin D increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immunoglobulin five_hundred increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immunoglobulin viosterol increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immunoglobulin 500 increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immunoglobulin cholecalciferol increased,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin D increased,blood immunoglobulin d increase,blood immunoglobulin d increased,Blood immunoglobulin E increased,Unmatched,4th
Drug therapy,dose therapy,dose therapy,Autologous bone marrow transplantation therapy,Unmatched,4th
Drug therapy,drug therapeutic,drug therapeutic,Antipsychotic drug level therapeutic,Unmatched,4th
Dural tear,dural rip,dural blood,Viral load undetectable,Unmatched,4th
Coagulation test,coagulate test,clot test,Rathke's cleft cyst,Unmatched,4th
Coagulation test,curdling test,clot test,Rathke's cleft cyst,Unmatched,4th
Coagulation test,curdle test,clot test,Rathke's cleft cyst,Unmatched,4th
Coagulation test,clot test,clot test,Rathke's cleft cyst,Unmatched,4th
Coagulation test abnormal,coagulate test abnormal,clot test abnormal,Slit-lamp tests normal,Unmatched,4th
Coagulation test abnormal,curdling test abnormal,clot test abnormal,Slit-lamp tests normal,Unmatched,4th
Coagulation test abnormal,curdle test abnormal,clot test abnormal,Slit-lamp tests normal,Unmatched,4th
Coagulation test abnormal,clot test abnormal,clot test abnormal,Slit-lamp tests normal,Unmatched,4th
Coagulation test normal,coagulate test normal,clot test normal,Slit-lamp tests normal,Unmatched,4th
Coagulation test normal,curdling test normal,clot test normal,Slit-lamp tests normal,Unmatched,4th
Coagulation test normal,curdle test normal,clot test normal,Slit-lamp tests normal,Unmatched,4th
Coagulation test normal,clot test normal,clot test normal,Slit-lamp tests normal,Unmatched,4th
Radiotherapy to eye,actinotherapy to eye,radiation to eye,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Radiotherapy to eye,radiation_therapy to eye,radiation to eye,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Radiotherapy to eye,radiotherapist to eye,radiation to eye,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Radiotherapy to eye,radiation to eye,radiation to eye,"Photon radiation therapy to ear, nose, or throat",Unmatched,4th
Eyelid cyst,lid cyst,lid cyst,HIV test positive,Unmatched,4th
Nipple inflammation,pap inflammation,pap inflammation,Inner ear inflammation,Unmatched,4th
CHARGE syndrome,burst syndrome,burst syndrome,Birt-Hogg-Dube syndrome,Unmatched,4th
CHARGE syndrome,buck syndrome,tear syndrome,Gulf war syndrome,Unmatched,4th
CHARGE syndrome,shoot_down syndrome,tear syndrome,Gulf war syndrome,Unmatched,4th
CHARGE syndrome,bill syndrome,peak syndrome,Exploding head syndrome,Unmatched,4th
CHARGE syndrome,load syndrome,load syndrome,Central cord syndrome,Unmatched,4th
CHARGE syndrome,bang syndrome,bed syndrome,Amniotic band syndrome,Unmatched,4th
