MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Coagulation factor XIII level normal,coagulation factor xiii raze normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii planeness normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii razing normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii dismantle normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii even_out normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii spirit_level normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii pull_down normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii tied normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii rase normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii level_off normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii horizontal_surface normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii flatness normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii leveler normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii unwavering normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii even normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii evenness normal,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii level convention,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii level rule,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii level normality,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Coagulation factor XIII level normal,coagulation factor xiii level formularize,coagulation factor xiii level normal,Coagulation factor XI level abnormal,Unmatched,5th
Amphetamines,speed,upper,Upper airway obstruction,Unmatched,5th
Amphetamines,pep_pill,upper,Upper airway obstruction,Unmatched,5th
Amphetamines,upper,upper,Upper airway obstruction,Unmatched,5th
Blood immunoglobulin D decreased,rip immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,lineage immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,descent immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,roue immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood_line immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,descend immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,rakehell immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,line_of_descent immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,stemma immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,pedigree immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,ancestry immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,bloodline immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,profligate immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,stock immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,bloody immunoglobulin d decreased,bloody immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immune_gamma_globulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immune_globulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immune_serum_globulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immunoglobulin ergocalciferol decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immunoglobulin calciferol decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immunoglobulin D decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immunoglobulin five_hundred decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immunoglobulin viosterol decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immunoglobulin 500 decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immunoglobulin cholecalciferol decreased,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immunoglobulin d diminution,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immunoglobulin d minify,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immunoglobulin d diminish,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D decreased,blood immunoglobulin d lessen,blood immunoglobulin d decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,rip immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,lineage immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,descent immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,roue immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood_line immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,descend immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,rakehell immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,line_of_descent immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,stemma immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,pedigree immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,ancestry immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,bloodline immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,profligate immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,stock immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,bloody immunoglobulin d increased,bloody immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immune_gamma_globulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immune_globulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immune_serum_globulin d increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immunoglobulin ergocalciferol increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immunoglobulin calciferol increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immunoglobulin D increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immunoglobulin five_hundred increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immunoglobulin viosterol increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immunoglobulin 500 increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immunoglobulin cholecalciferol increased,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin D increased,blood immunoglobulin d increase,blood immunoglobulin d increased,Blood immunoglobulin G decreased,Unmatched,5th
Drug therapy,dose therapy,dose therapy,Mismatched donor bone marrow transplantation therapy,Unmatched,5th
Drug therapy,drug therapeutic,drug therapeutic,Anticoagulation drug level therapeutic,Unmatched,5th
Dural tear,dural rip,dural blood,Oral blood blister,Unmatched,5th
Coagulation test,coagulate test,clot test,MERS-CoV test,Unmatched,5th
Coagulation test,curdling test,clot test,MERS-CoV test,Unmatched,5th
Coagulation test,curdle test,clot test,MERS-CoV test,Unmatched,5th
Coagulation test,clot test,clot test,MERS-CoV test,Unmatched,5th
Eyelid cyst,lid cyst,lid cyst,Nucleic acid test,Unmatched,5th
CHARGE syndrome,buck syndrome,tear syndrome,Hyperkinetic heart syndrome,Unmatched,5th
CHARGE syndrome,shoot_down syndrome,tear syndrome,Hyperkinetic heart syndrome,Unmatched,5th
CHARGE syndrome,bill syndrome,peak syndrome,Post-traumatic neck syndrome,Unmatched,5th
CHARGE syndrome,load syndrome,load syndrome,Afferent loop syndrome,Unmatched,5th
CHARGE syndrome,bang syndrome,bed syndrome,Hyper IgD syndrome,Unmatched,5th
CHARGE syndrome,send syndrome,air syndrome,Zhu-Tokita-Takenouchi-Kim syndrome,Unmatched,5th
CHARGE syndrome,blame syndrome,pick syndrome,Milk-alkali syndrome,Unmatched,5th
CHARGE syndrome,tear syndrome,tear syndrome,Hyperkinetic heart syndrome,Unmatched,5th
CHARGE syndrome,shoot syndrome,blast syndrome,Red breast syndrome,Unmatched,5th
CHARGE syndrome,level syndrome,level syndrome,Severe fever with thrombocytopenia syndrome,Unmatched,5th
Bone fissure,os fissure,os fissure,Removal of inert matter from skin or subcutaneous tissue,Unmatched,5th
Uvulopalatopharyngoplasty,UPPP,uppp,Upper airway necrosis,Unmatched,5th
Uvulopalatopharyngoplasty,PPP,ppp,Biopsy lip,Unmatched,5th
Blood gold increased,blood Au increased,blood au increased,Blood chromogranin A increased,Unmatched,5th
Blood gold increased,blood atomic_number_79 increased,blood au increased,Blood chromogranin A increased,Unmatched,5th
Lip exfoliation,lip scale,lip scale,"Follicle centre lymphoma, follicular grade I, II, III stage I",Unmatched,5th
Tongue exfoliation,tongue scale,tongue scale,Tongue carcinoma stage IV,Unmatched,5th
Cell marker,cell marking,cell tag,B-cell lymphoma stage IV,Unmatched,5th
Skin abrasion,skin scrape,skin skin,Pain of skin,Unmatched,5th
Therapy cessation,therapy cease,therapy end,"X-ray therapy to ear, nose, or throat",Unmatched,5th
Macular rupture,macular rift,macular rift,Vascular graft stenosis,Unmatched,5th
Macular rupture,macular tear,macular tear,Vascular access steal syndrome,Unmatched,5th
Nephritic syndrome,renal syndrome,renal syndrome,Superior vena cava syndrome,Unmatched,5th
Bone loss,os loss,os loss,Suture fixation of intraocular lens,Unmatched,5th
Bone loss,bone red,bone red,Body surface area,Unmatched,5th
Stubbornness,stubborn,refractory,Waldenstrom's macroglobulinaemia refractory,Unmatched,5th
Stubbornness,self-will,self left,Anti Kell antibody test,Unmatched,5th
Urachal abnormality,urachal abnormal,urachal abnormal,Ankle brachial index normal,Unmatched,5th
Substance abuse,center abuse,eye abuse,Ex-drug abuser,Unmatched,5th
Therapy interrupted,therapy disrupt,therapy gap,"X-ray therapy to ear, nose, or throat",Unmatched,5th
Therapy interrupted,therapy interrupt,therapy gap,"X-ray therapy to ear, nose, or throat",Unmatched,5th
Therapy interrupted,therapy break_up,therapy part,"Photon radiation therapy to ear, nose, or throat",Unmatched,5th
Nail picking,nail pluck,nail tear,Anal pap smear,Unmatched,5th
Nail picking,nail foot,nail foot,Peak nasal inspiratory flow abnormal,Unmatched,5th
Nail picking,nail peck,nail mass,Nasal cavity mass,Unmatched,5th
Stomach mass,put_up mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,digest mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,endure mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,endurance mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,abidance mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,bearable mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,tolerant mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,stick_out mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,toleration mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,sufferance mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,brook mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,abide mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Stomach mass,tolerate mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Shone complex,beam complex,air complex,Thrombin-antithrombin III complex abnormal,Unmatched,5th
Plica syndrome,fold syndrome,fold syndrome,Tethered cord syndrome,Unmatched,5th
Taciturnity,reticence,reserve,Expiratory reserve volume increased,Unmatched,5th
Taciturnity,taciturn,reserve,Expiratory reserve volume increased,Unmatched,5th
Taciturnity,reserve,reserve,Expiratory reserve volume increased,Unmatched,5th
Taciturnity,reticent,reserve,Expiratory reserve volume increased,Unmatched,5th
Fistula discharge,fistula fire,fistula fire,Arteriovenous fistula site pseudoaneurysm,Unmatched,5th
Regurgitation,vomit,vomit,Blood HIV RNA below assay limit,Unmatched,5th
Regurgitation,vomiting,vomiting,Faecal vomiting,Unmatched,5th
Regurgitation,disgorge,cat,Fat intolerance,Unmatched,5th
Regurgitation,disgorgement,cat,Fat intolerance,Unmatched,5th
Regurgitation,regurgitate,cat,Fat intolerance,Unmatched,5th
Regurgitation,puking,cat,Fat intolerance,Unmatched,5th
Regurgitation,puke,cat,Fat intolerance,Unmatched,5th
Sleep sex,eternal_sleep sex,rest sex,Colour vision tests abnormal red-green,Unmatched,5th
Sleep sex,quietus sex,rest sex,Colour vision tests abnormal red-green,Unmatched,5th
Sleep sex,eternal_rest sex,rest sex,Colour vision tests abnormal red-green,Unmatched,5th
Sleep sex,rest sex,rest sex,Colour vision tests abnormal red-green,Unmatched,5th
Childhood,child,child,Clumsy child syndrome,Unmatched,5th
Oral disorder,oral trouble,oral pain,Gram stain positive,Unmatched,5th
Delivery,speech,speech,Disorganised speech,Unmatched,5th
Delivery,pitch,pitch,Pharyngeal pouch,Unmatched,5th
Delivery,deliver,borne,Tick-borne viral encephalitis,Unmatched,5th
Delivery,livery,liver,Liver tenderness,Unmatched,5th
Substance abuser,center abuser,eye abuser,Ex-alcohol user,Unmatched,5th
Skin mass,peel mass,peel mass,Extranodal marginal zone B-cell lymphoma (MALT type) stage I,Unmatched,5th
Brain injury,mental injury,mental injury,Renal tubular injury,Unmatched,5th
Brain injury,brain hurt,brain pain,Brown-Vialetto-Van Laere syndrome,Unmatched,5th
Iodine deficiency,iodinate deficiency,i deficiency,Vitamin A deficiency,Unmatched,5th
Iodine deficiency,atomic_number_53 deficiency,i deficiency,Vitamin A deficiency,Unmatched,5th
Iodine deficiency,I deficiency,i deficiency,Vitamin A deficiency,Unmatched,5th
Iodine deficiency,iodin deficiency,i deficiency,Vitamin A deficiency,Unmatched,5th
Iodine deficiency,iodize deficiency,i deficiency,Vitamin A deficiency,Unmatched,5th
Iodine deficiency,iodise deficiency,i deficiency,Vitamin A deficiency,Unmatched,5th
Ubiquinone,coenzyme_Q,coenzyme_q,Short-chain acyl-coenzyme A dehydrogenase deficiency,Unmatched,5th
Heat illness,heat ill,heat ill,Chest wall abscess,Unmatched,5th
Heat illness,heat sick,heat sick,Head and neck cancer stage IV,Unmatched,5th
Fasting,fast,fast,HIV test false positive,Unmatched,5th
Rabbit syndrome,hare syndrome,hare syndrome,Athletic heart syndrome,Unmatched,5th
Nail injury,nail hurt,nail pain,HAIR-AN syndrome,Unmatched,5th
Overconfidence,cocksure,positive,Barbiturates positive,Unmatched,5th
Overconfidence,overconfident,positive,Barbiturates positive,Unmatched,5th
Overconfidence,cocksureness,positive,Barbiturates positive,Unmatched,5th
Crime,offense,wound,Wound infection,Unmatched,5th
Crime,offend,shock,Endotoxic shock,Unmatched,5th
Crime,offence,wound,Wound infection,Unmatched,5th
Haemoglobin C,Hb c,hb c,Carbohydrate antigen 72-4,Unmatched,5th
Gasping syndrome,heaving syndrome,heave syndrome,Exploding head syndrome,Unmatched,5th
Gasping syndrome,panting syndrome,heave syndrome,Exploding head syndrome,Unmatched,5th
Gasping syndrome,pant syndrome,heave syndrome,Exploding head syndrome,Unmatched,5th
Gasping syndrome,puffing syndrome,heave syndrome,Exploding head syndrome,Unmatched,5th
Gasping syndrome,heave syndrome,heave syndrome,Exploding head syndrome,Unmatched,5th
Gasping syndrome,gasp syndrome,heave syndrome,Exploding head syndrome,Unmatched,5th
Gasping syndrome,puff syndrome,heave syndrome,Exploding head syndrome,Unmatched,5th
Heart sounds,heart sonant,heart soft,Fear of death,Unmatched,5th
Heart sounds,heart go,heart loss,"Ear, nose and throat examination abnormal",Unmatched,5th
Eyelid injury,eyelid hurt,eyelid pain,Acute myeloid leukaemia (in remission),Unmatched,5th
Product deposit,product situate,product site,Product administered at inappropriate site,Unmatched,5th
Product tampering,product tamper,product packing,Accidental exposure to product packaging,Unmatched,5th
Product counterfeit,product forge,product work,Incorrect product dosage form administered,Unmatched,5th
Bed sharing,bed partake,bed touch,Face and mouth X-ray normal,Unmatched,5th
Bed sharing,bed deal,bed mass,Body mass index increased,Unmatched,5th
Bed sharing,bed share,bed part,Foreign body in ear,Unmatched,5th
Device issue,device outcome,device effect,Device effect increased,Unmatched,5th
Device issue,device eventuate,device effect,Device effect increased,Unmatched,5th
Device issue,device upshot,device effect,Device effect increased,Unmatched,5th
Device issue,device consequent,device effect,Device effect increased,Unmatched,5th
Device issue,device effect,device effect,Device effect increased,Unmatched,5th
Device issue,device consequence,device effect,Device effect increased,Unmatched,5th
Device issue,device effectuate,device effect,Device effect increased,Unmatched,5th
Bacillus test positive,B test positive,b test positive,Human herpes virus 8 test positive,Unmatched,5th
CSF immunoglobulin,csf Ig,csf ig,Transmission of an infectious agent via transplant,Unmatched,5th
Lens discolouration,lens stain,lens stain,Model for end stage liver disease score,Unmatched,5th
Menstruation normal,menstruum normal,flow normal,Clot retraction normal,Unmatched,5th
Menstruation normal,catamenial normal,flow normal,Clot retraction normal,Unmatched,5th
Menstruation normal,flow normal,flow normal,Clot retraction normal,Unmatched,5th
Menstruation normal,period normal,flow normal,Clot retraction normal,Unmatched,5th
Menstruation normal,catamenia normal,flow normal,Clot retraction normal,Unmatched,5th
Menstruation normal,menstruate normal,flow normal,Clot retraction normal,Unmatched,5th
Menstruation normal,menses normal,flow normal,Clot retraction normal,Unmatched,5th
Anal examination normal,anal examine normal,anal tests normal,Capillary nail refill test abnormal,Unmatched,5th
Anal examination normal,anal exam normal,anal tests normal,Capillary nail refill test abnormal,Unmatched,5th
Anal examination normal,anal test normal,anal test normal,Capillary nail refill test abnormal,Unmatched,5th
Anal examination abnormal,anal examine abnormal,anal tests abnormal,Capillary nail refill test abnormal,Unmatched,5th
Anal examination abnormal,anal exam abnormal,anal tests abnormal,Capillary nail refill test abnormal,Unmatched,5th
Anal examination abnormal,anal test abnormal,anal test abnormal,Capillary nail refill test abnormal,Unmatched,5th
Substance use,heart use,heart use,"Ear, nose and throat examination normal",Unmatched,5th
Substance use,center use,eye use,"Brachytherapy to ear, nose, or throat",Unmatched,5th
Substance use,meaning use,mean use,"Brachytherapy to ear, nose, or throat",Unmatched,5th
Substance use,mean use,mean use,"Brachytherapy to ear, nose, or throat",Unmatched,5th
Breast scan,chest scan,chest scan,Chronic graft versus host disease in skin,Unmatched,5th
Trisomy 9,trisomy ix,trisomy ix,Trisomy 18,Unmatched,5th
Trisomy 9,trisomy ennead,trisomy ix,Trisomy 18,Unmatched,5th
Trisomy 9,trisomy niner,trisomy ix,Trisomy 18,Unmatched,5th
Trisomy 9,trisomy nine,trisomy ix,Trisomy 18,Unmatched,5th
Trisomy 9,trisomy IX,trisomy ix,Trisomy 18,Unmatched,5th
Limb amputation,arm amputation,arm amputation,N-ras gene mutation,Unmatched,5th
Trisomy 14,trisomy fourteen,trisomy 14,Trisomy 18,Unmatched,5th
Trisomy 14,trisomy xiv,trisomy 14,Trisomy 18,Unmatched,5th
Trisomy 14,trisomy XIV,trisomy 14,Trisomy 18,Unmatched,5th
Neck lift,neck raise,neck raise,Peak expiratory flow rate increased,Unmatched,5th
Neck lift,neck get_up,neck bone,NTRK gene fusion overexpression,Unmatched,5th
Neck lift,neck hook,neck claw,Peak expiratory flow rate normal,Unmatched,5th
Fracture pain,break pain,break pain,Lobular breast carcinoma in situ,Unmatched,5th
Fracture pain,shift pain,shift pain,Short-chain acyl-coenzyme A dehydrogenase deficiency,Unmatched,5th
Skin wound,peel wound,peel wound,Reticular cell count,Unmatched,5th
Skin wound,skin nose,skin nose,Inadequate aseptic technique in use of product,Unmatched,5th
Skin wound,skin hurt,skin pain,Loin pain haematuria syndrome,Unmatched,5th
Skin wound,skin lesion,skin lesion,Target skin lesion,Unmatched,5th
Skin wound,skin scent,skin nose,Inadequate aseptic technique in use of product,Unmatched,5th
Neck surgery,neck operating_theater,neck or,Lack of prenatal care,Unmatched,5th
Neck surgery,neck OR,neck or,Lack of prenatal care,Unmatched,5th
Neck surgery,neck operating_theatre,neck or,Lack of prenatal care,Unmatched,5th
Neck surgery,neck operating_room,neck or,Lack of prenatal care,Unmatched,5th
Rectal injury,rectal hurt,rectal pain,Renal vein compression,Unmatched,5th
Umbilical discharge,umbilical run,umbilical work,Umbilical cord haemorrhage,Unmatched,5th
Drain placement,drain locate,drain site,Encephalitis brain stem,Unmatched,5th
Term birth,terminus birth,end birth,Red cell distribution width abnormal,Unmatched,5th
Bloom syndrome,peak syndrome,peak syndrome,Post-traumatic neck syndrome,Unmatched,5th
Bloom syndrome,efflorescence syndrome,rash syndrome,PASH syndrome,Unmatched,5th
Urine iron,urinary iron,urinary iron,Extragonadal primary non-seminoma stage IV,Unmatched,5th
Perineal injury,perineal wound,perineal wound,Peritoneal effluent erythrocyte count increased,Unmatched,5th
Eye ulcer,optic ulcer,optic ulcer,Peptic ulcer helicobacter,Unmatched,5th
Exfoliation syndrome,scale syndrome,scale syndrome,Cerebral salt-wasting syndrome,Unmatched,5th
Forced expiratory flow,pull expiratory flow,tear expiratory flow,Peak expiratory flow rate normal,Unmatched,5th
Device defective,device faulty,device defect,Device effect increased,Unmatched,5th
Cancer surgery,cancer operating_theater,cancer or,Transitional cell cancer of the renal pelvis and ureter regional,Unmatched,5th
Cancer surgery,cancer OR,cancer or,Transitional cell cancer of the renal pelvis and ureter regional,Unmatched,5th
Cancer surgery,cancer operating_theatre,cancer or,Transitional cell cancer of the renal pelvis and ureter regional,Unmatched,5th
Cancer surgery,cancer operating_room,cancer or,Transitional cell cancer of the renal pelvis and ureter regional,Unmatched,5th
Skin hyperplasia,peel hyperplasia,peel hyperplasia,Diffuse idiopathic pulmonary neuroendocrine cell hyperplasia,Unmatched,5th
Biliary hamartoma,bilious hamartoma,bile hamartoma,Infusion site haematoma,Unmatched,5th
Biliary hamartoma,bile hamartoma,bile hamartoma,Infusion site haematoma,Unmatched,5th
Eyelid rash,lid rash,lid rash,Acid base balance normal,Unmatched,5th
Vein collapse,vein break_up,vein part,Skin pressure mark,Unmatched,5th
Supine position,supine pose,supine present,Blood urine present,Unmatched,5th
Supine position,supine post,supine post,Urine alcohol test negative,Unmatched,5th
Prone position,prostrate position,flat position,HLA-B*5801 assay positive,Unmatched,5th
Prone position,prone pose,prone present,Blood urine present,Unmatched,5th
Prone position,prone posit,prone state,Marginal zone lymphoma stage IV,Unmatched,5th
Prone position,prone post,prone post,Bone cyst excision,Unmatched,5th
Prone position,prone officiate,prone part,Extranodal marginal zone B-cell lymphoma (MALT type) refractory,Unmatched,5th
Cardiovascular examination,cardiovascular examine,cardiovascular tests,Cardiovascular autonomic function test normal,Unmatched,5th
Cardiovascular examination,cardiovascular exam,cardiovascular tests,Cardiovascular autonomic function test normal,Unmatched,5th
Cardiovascular examination,cardiovascular test,cardiovascular test,Cardiovascular autonomic function test normal,Unmatched,5th
Hair injury,hair hurt,hair pain,HAIR-AN syndrome,Unmatched,5th
TEMPI syndrome,tempo syndrome,pacing syndrome,Post-thoracotomy pain syndrome,Unmatched,5th
TEMPI syndrome,pacing syndrome,pacing syndrome,Post-thoracotomy pain syndrome,Unmatched,5th
Intestinal tuberculosis,intestinal T.B.,intestinal t.b,Intestinal T-cell lymphoma stage III,Unmatched,5th
Germ cell neoplasm,germ cell tumor,germ cell tumour,Testicular germ cell tumour mixed,Unmatched,5th
Germ cell neoplasm,germ cell tumour,germ cell tumour,Testicular germ cell tumour mixed,Unmatched,5th
Germ cell neoplasm,germ cell neoplastic,germ cell tumour,Testicular germ cell tumour mixed,Unmatched,5th
Electrocardiogram J wave abnormal,cardiogram j wave abnormal,electrocardiogram j wave abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
Electrocardiogram J wave abnormal,electrocardiogram watt_second wave abnormal,electrocardiogram j wave abnormal,Electrocardiogram P wave abnormal,Unmatched,5th
