MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Blood immunoglobulin D decreased,descend immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,rakehell immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,line_of_descent immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,stemma immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,pedigree immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,ancestry immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,bloodline immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,profligate immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,stock immunoglobulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,bloody immunoglobulin d decreased,bloody immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immune_gamma_globulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immune_globulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immune_serum_globulin d decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immunoglobulin ergocalciferol decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immunoglobulin calciferol decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immunoglobulin D decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immunoglobulin five_hundred decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immunoglobulin viosterol decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immunoglobulin 500 decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immunoglobulin cholecalciferol decreased,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immunoglobulin d diminution,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immunoglobulin d minify,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immunoglobulin d diminish,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immunoglobulin d decrease,blood immunoglobulin d decrease,Blood immunoglobulin G decreased,Unmatched,3rd
Blood immunoglobulin D decreased,blood immunoglobulin d lessen,blood immunoglobulin d decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,rip immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,lineage immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,descent immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,roue immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,blood_line immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,descend immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,rakehell immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,line_of_descent immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,stemma immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,pedigree immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,ancestry immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,bloodline immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,profligate immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,stock immunoglobulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,bloody immunoglobulin d increased,bloody immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,blood immune_gamma_globulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,blood immune_globulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,blood immune_serum_globulin d increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,blood immunoglobulin ergocalciferol increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,blood immunoglobulin calciferol increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,blood immunoglobulin D increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,blood immunoglobulin five_hundred increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,blood immunoglobulin viosterol increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,blood immunoglobulin 500 increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,blood immunoglobulin cholecalciferol increased,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin D increased,blood immunoglobulin d increase,blood immunoglobulin d increased,Blood immunoglobulin E decreased,Unmatched,3rd
Oestradiol abnormal,estradiol abnormal,oestradiol abnormal,Oestriol abnormal,Unmatched,3rd
Oestradiol abnormal,oestradiol unnatural,oestradiol abnormal,Oestriol abnormal,Unmatched,3rd
CD4 lymphocytes increased,CD4 lymphocytes increased,cd4 lymphocytes increased,CD8 lymphocytes decreased,Unmatched,3rd
CD4 lymphocytes increased,cluster_of_differentiation_4 lymphocytes increased,cd4 lymphocytes increased,CD8 lymphocytes decreased,Unmatched,3rd
CD4 lymphocytes increased,cd4 lymphocytic increased,cd4 lymphocytic increased,CD8 lymphocytes decreased,Unmatched,3rd
CD4 lymphocytes increased,cd4 lymph_cell increased,cd4 lymphocytes increased,CD8 lymphocytes decreased,Unmatched,3rd
CD4 lymphocytes increased,cd4 lymphocyte increased,cd4 lymphocyte increased,CD8 lymphocytes decreased,Unmatched,3rd
CD4 lymphocytes increased,cd4 lymphocytes increase,cd4 lymphocytes increased,CD8 lymphocytes decreased,Unmatched,3rd
Drug therapy,dose therapy,dose therapy,Allogenic bone marrow transplantation therapy,Unmatched,3rd
Drug therapy,drug therapeutic,drug therapeutic,Anticonvulsant drug level therapeutic,Unmatched,3rd
Dural tear,dural rip,dural blood,Viral load increased,Unmatched,3rd
Hepatitis B antigen positive,hepatitis boron antigen positive,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis barn antigen positive,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis boric antigen positive,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis boronic antigen positive,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis atomic_number_5 antigen positive,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis B antigen positive,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigenic positive,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen convinced,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen plus,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen positivist,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen incontrovertibility,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen positively_charged,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen incontrovertibleness,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen positive_degree,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen incontrovertible,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen overconfident,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen confirming,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen cocksure,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen cocksureness,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen positivistic,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen electropositive,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen confident,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen positivity,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen irrefutable,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen positivism,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Hepatitis B antigen positive,hepatitis b antigen positiveness,hepatitis b antigen positive,Hepatitis E antigen positive,Unmatched,3rd
Coagulation test,coagulate test,clot test,Low set ears,Unmatched,3rd
Coagulation test,curdling test,clot test,Low set ears,Unmatched,3rd
Coagulation test,curdle test,clot test,Low set ears,Unmatched,3rd
Coagulation test,clot test,clot test,Low set ears,Unmatched,3rd
Coagulation test abnormal,coagulate test abnormal,clot test abnormal,Slit-lamp tests abnormal,Unmatched,3rd
Coagulation test abnormal,curdling test abnormal,clot test abnormal,Slit-lamp tests abnormal,Unmatched,3rd
Coagulation test abnormal,curdle test abnormal,clot test abnormal,Slit-lamp tests abnormal,Unmatched,3rd
Coagulation test abnormal,clot test abnormal,clot test abnormal,Slit-lamp tests abnormal,Unmatched,3rd
Coagulation test normal,coagulate test normal,clot test normal,Slit-lamp tests abnormal,Unmatched,3rd
Coagulation test normal,curdling test normal,clot test normal,Slit-lamp tests abnormal,Unmatched,3rd
Coagulation test normal,curdle test normal,clot test normal,Slit-lamp tests abnormal,Unmatched,3rd
Coagulation test normal,clot test normal,clot test normal,Slit-lamp tests abnormal,Unmatched,3rd
Radiotherapy to eye,actinotherapy to eye,radiation to eye,"Gamma radiation therapy to ear, nose, or throat",Unmatched,3rd
Radiotherapy to eye,radiation_therapy to eye,radiation to eye,"Gamma radiation therapy to ear, nose, or throat",Unmatched,3rd
Radiotherapy to eye,radiotherapist to eye,radiation to eye,"Gamma radiation therapy to ear, nose, or throat",Unmatched,3rd
Radiotherapy to eye,radiation to eye,radiation to eye,"Gamma radiation therapy to ear, nose, or throat",Unmatched,3rd
Genital injury,genital hurt,genital pain,Genital cancer male in situ,Unmatched,3rd
Eyelid cyst,lid cyst,lid cyst,HIV test negative,Unmatched,3rd
Reperfusion injury,reperfusion hurt,reperfusion pain,Perfusion brain scan normal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein ascorbic_acid abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein C abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein century abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein cytosine abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein light_speed abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein speed_of_light abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein degree_centigrade abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein one_hundred abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein nose_candy abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein deoxycytidine_monophosphate abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein coulomb abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein 100 abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein hundred abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein coke abnormal,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Apolipoprotein C abnormal,apolipoprotein c unnatural,apolipoprotein c abnormal,Apolipoprotein E abnormal,Unmatched,3rd
Nipple inflammation,pap inflammation,pap inflammation,Middle ear inflammation,Unmatched,3rd
CHARGE syndrome,burst syndrome,burst syndrome,Organic dust toxic syndrome,Unmatched,3rd
CHARGE syndrome,rush syndrome,induced syndrome,Behavioural induced insufficient sleep syndrome,Unmatched,3rd
CHARGE syndrome,buck syndrome,tear syndrome,Subclavian steal syndrome,Unmatched,3rd
CHARGE syndrome,shoot_down syndrome,tear syndrome,Subclavian steal syndrome,Unmatched,3rd
CHARGE syndrome,thrill syndrome,chills syndrome,Child maltreatment syndrome,Unmatched,3rd
CHARGE syndrome,bill syndrome,peak syndrome,Red ear syndrome,Unmatched,3rd
CHARGE syndrome,load syndrome,load syndrome,Capillary leak syndrome,Unmatched,3rd
CHARGE syndrome,bang syndrome,bed syndrome,Iliotibial band syndrome,Unmatched,3rd
CHARGE syndrome,send syndrome,air syndrome,Snapping hip syndrome,Unmatched,3rd
CHARGE syndrome,blame syndrome,pick syndrome,Post-traumatic neck syndrome,Unmatched,3rd
CHARGE syndrome,tear syndrome,tear syndrome,Subclavian steal syndrome,Unmatched,3rd
CHARGE syndrome,shoot syndrome,blast syndrome,BRASH syndrome,Unmatched,3rd
CHARGE syndrome,level syndrome,level syndrome,Heel fat pad syndrome,Unmatched,3rd
Bone fissure,os fissure,os fissure,Peripheral primitive neuroectodermal tumour of soft tissue,Unmatched,3rd
Uvulopalatopharyngoplasty,UPPP,uppp,Upper gastrointestinal haemorrhage,Unmatched,3rd
Uvulopalatopharyngoplasty,PPP,ppp,PO2,Unmatched,3rd
Intercepted medication error,wiretap medication error,bug medication error,Labelled drug-disease interaction medication error,Unmatched,3rd
Intercepted medication error,bug medication error,bug medication error,Labelled drug-disease interaction medication error,Unmatched,3rd
Intercepted medication error,intercept medication error,bug medication error,Labelled drug-disease interaction medication error,Unmatched,3rd
Intercepted medication error,tapper medication error,bug medication error,Labelled drug-disease interaction medication error,Unmatched,3rd
Intercepted medication error,wiretapper medication error,bug medication error,Labelled drug-disease interaction medication error,Unmatched,3rd
Blood gold increased,blood Au increased,blood au increased,Blood 25-hydroxycholecalciferol increased,Unmatched,3rd
Blood gold increased,blood atomic_number_79 increased,blood au increased,Blood 25-hydroxycholecalciferol increased,Unmatched,3rd
Lip exfoliation,lip scale,lip scale,NIH stroke scale,Unmatched,3rd
Penile exfoliation,penile scale,penile scale,Penis carcinoma stage III,Unmatched,3rd
Tongue exfoliation,tongue scale,tongue scale,Tongue carcinoma stage II,Unmatched,3rd
Cell marker,cell marking,cell tag,B-cell lymphoma stage II,Unmatched,3rd
Breakthrough pain,discover pain,hearing pain,Bone anchored hearing aid implantation,Unmatched,3rd
Breakthrough pain,discovery pain,hearing pain,Bone anchored hearing aid implantation,Unmatched,3rd
Gene mutation,factor mutation,factor mutation,Factor V Leiden mutation,Unmatched,3rd
Gene mutation,genetical mutation,factor mutation,Factor V Leiden mutation,Unmatched,3rd
Gene mutation,genic mutation,factor mutation,Factor V Leiden mutation,Unmatched,3rd
Gene mutation,cistron mutation,factor mutation,Factor V Leiden mutation,Unmatched,3rd
Tetrahydrocortisone urine decreased,tetrahydrocortisone weewee decreased,tetrahydrocortisone urine decreased,Tetrahydrocortisone urine increased,Unmatched,3rd
Tetrahydrocortisone urine decreased,tetrahydrocortisone urinate decreased,tetrahydrocortisone urine decreased,Tetrahydrocortisone urine increased,Unmatched,3rd
Tetrahydrocortisone urine decreased,tetrahydrocortisone piddle decreased,tetrahydrocortisone urine decreased,Tetrahydrocortisone urine increased,Unmatched,3rd
Tetrahydrocortisone urine decreased,tetrahydrocortisone pee decreased,tetrahydrocortisone urine decreased,Tetrahydrocortisone urine increased,Unmatched,3rd
Tetrahydrocortisone urine decreased,tetrahydrocortisone piss decreased,tetrahydrocortisone urine decreased,Tetrahydrocortisone urine increased,Unmatched,3rd
Tetrahydrocortisone urine decreased,tetrahydrocortisone urine diminution,tetrahydrocortisone urine decreased,Tetrahydrocortisone urine increased,Unmatched,3rd
Tetrahydrocortisone urine decreased,tetrahydrocortisone urine minify,tetrahydrocortisone urine decreased,Tetrahydrocortisone urine increased,Unmatched,3rd
Tetrahydrocortisone urine decreased,tetrahydrocortisone urine diminish,tetrahydrocortisone urine decreased,Tetrahydrocortisone urine increased,Unmatched,3rd
Tetrahydrocortisone urine decreased,tetrahydrocortisone urine lessen,tetrahydrocortisone urine decreased,Tetrahydrocortisone urine increased,Unmatched,3rd
Faecal vomiting,faecal cast,faecal cast,Foetal non-stress test abnormal,Unmatched,3rd
Breath sounds,breath sonant,breath soft,Death of relative,Unmatched,3rd
Skin abrasion,skin scrape,skin skin,Loin pain haematuria syndrome,Unmatched,3rd
Therapy cessation,therapy cease,therapy end,"Gamma radiation therapy to ear, nose, or throat",Unmatched,3rd
Non-dipping,non sink,non drop,Similar reaction on previous exposure to drug,Unmatched,3rd
Non-dipping,non dip,non drop,Similar reaction on previous exposure to drug,Unmatched,3rd
Wound infection viral,hurt infection viral,pain infection viral,Transmission of an infectious agent via transplant,Unmatched,3rd
Dental fistula,dental fistular,dental sinus,Dermal sinus excision,Unmatched,3rd
Dental fistula,dental sinus,dental sinus,Dermal sinus excision,Unmatched,3rd
Dental fistula,dental fistulous,dental sinus,Dermal sinus excision,Unmatched,3rd
Macular rupture,macular rift,macular rift,Vascular graft complication,Unmatched,3rd
Macular rupture,macular tear,macular tear,Vascular test abnormal,Unmatched,3rd
Infusion site discolouration,infusion site stain,infusion site stain,Infusion site joint pain,Unmatched,3rd
Infusion site irritation,infusion site bother,infusion site pain,Infusion site joint pain,Unmatched,3rd
Infusion site irritation,infusion site botheration,infusion site pain,Infusion site joint pain,Unmatched,3rd
Infusion site irritation,infusion site annoyance,infusion site pain,Infusion site joint pain,Unmatched,3rd
Infusion site scar,infusion site pit,infusion site pit,Infusion site joint pain,Unmatched,3rd
Infusion site scar,infusion site scrape,infusion site skin,Infusion site joint pain,Unmatched,3rd
NIH stroke scale,nih shot scale,nih shot scale,HIV infection WHO clinical stage III,Unmatched,3rd
Urethral stenosis,urethral stricture,urethral stricture,Urethral stricture post infection,Unmatched,3rd
Loose tooth,liberator tooth,free tooth,Face and mouth X-ray normal,Unmatched,3rd
Loose tooth,liberty tooth,free tooth,Face and mouth X-ray normal,Unmatched,3rd
Loose tooth,unloosen tooth,free tooth,Face and mouth X-ray normal,Unmatched,3rd
Loose tooth,free tooth,free tooth,Face and mouth X-ray normal,Unmatched,3rd
Loose tooth,liberate tooth,free tooth,Face and mouth X-ray normal,Unmatched,3rd
Loose tooth,unloose tooth,free tooth,Face and mouth X-ray normal,Unmatched,3rd
Loose tooth,easy tooth,soft tooth,Hand-foot-and-mouth disease,Unmatched,3rd
Nephritic syndrome,renal syndrome,renal syndrome,Branchio-oto-renal syndrome,Unmatched,3rd
Bone loss,os loss,os loss,Congenital bowing of long bones,Unmatched,3rd
Bone loss,bone red,bone red,"Ear, nose and throat examination normal",Unmatched,3rd
Stubbornness,stubborn,refractory,Burkitt's lymphoma refractory,Unmatched,3rd
Stubbornness,self-will,self left,Drug half-life increased,Unmatched,3rd
Injection site pallor,injection site pale,injection site pale,Injection site joint pain,Unmatched,3rd
Injection site pallor,injection site pallidness,injection site pale,Injection site joint pain,Unmatched,3rd
Injection site pallor,injection site wanness,injection site pale,Injection site joint pain,Unmatched,3rd
Vaccination site pallor,vaccination site pale,vaccination site pale,Vaccination site joint pain,Unmatched,3rd
Vaccination site pallor,vaccination site pallidness,vaccination site pale,Vaccination site joint pain,Unmatched,3rd
Vaccination site pallor,vaccination site wanness,vaccination site pale,Vaccination site joint pain,Unmatched,3rd
Drug diversion,drug deflection,drug refraction,Adverse drug reaction,Unmatched,3rd
Drug diversion,drug deflexion,drug refraction,Adverse drug reaction,Unmatched,3rd
Urachal abnormality,urachal abnormal,urachal abnormal,Brachial pulse normal,Unmatched,3rd
Substance abuse,center abuse,eye abuse,T-cell type acute leukaemia,Unmatched,3rd
Mediastinal shift,mediastinal reposition,mediastinal storage,Primary mediastinal large B-cell lymphoma stage III,Unmatched,3rd
Therapy interrupted,therapy disrupt,therapy gap,"Gamma radiation therapy to ear, nose, or throat",Unmatched,3rd
Therapy interrupted,therapy break,therapy break,Photon radiation therapy to breast,Unmatched,3rd
Therapy interrupted,therapy interrupt,therapy gap,"Gamma radiation therapy to ear, nose, or throat",Unmatched,3rd
Therapy interrupted,therapy break_up,therapy part,"Electron radiation therapy to ear, nose, or throat",Unmatched,3rd
Nail picking,nail pluck,nail tear,Tandem gait test normal,Unmatched,3rd
Nail picking,nail foot,nail foot,Peak nasal inspiratory flow increased,Unmatched,3rd
Nail picking,nail peck,nail mass,Abdominal wall mass,Unmatched,3rd
Stomach mass,put_up mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Stomach mass,digest mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Stomach mass,endure mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Stomach mass,endurance mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Stomach mass,abidance mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Stomach mass,bearable mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Stomach mass,tolerant mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Stomach mass,stick_out mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Stomach mass,toleration mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Stomach mass,sufferance mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Stomach mass,brook mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Stomach mass,abide mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Stomach mass,tolerate mass,borne mass,Extranodal marginal zone B-cell lymphoma (MALT type) recurrent,Unmatched,3rd
Shone complex,beam complex,air complex,Thrombin-antithrombin III complex decreased,Unmatched,3rd
Plica syndrome,fold syndrome,fold syndrome,Central cord syndrome,Unmatched,3rd
Taciturnity,reticence,reserve,Expiratory reserve volume abnormal,Unmatched,3rd
Taciturnity,taciturn,reserve,Expiratory reserve volume abnormal,Unmatched,3rd
Taciturnity,reserve,reserve,Expiratory reserve volume abnormal,Unmatched,3rd
Taciturnity,reticent,reserve,Expiratory reserve volume abnormal,Unmatched,3rd
Bowel preparation,bowel formulation,bowel formulation,Bone formation test,Unmatched,3rd
Fistula discharge,fistula fire,fistula fire,Arteriovenous fistula site infection,Unmatched,3rd
Regurgitation,vomit,vomit,Trial of void,Unmatched,3rd
Regurgitation,vomiting,vomiting,Vomiting psychogenic,Unmatched,3rd
Regurgitation,disgorge,cat,Contraceptive cap,Unmatched,3rd
Regurgitation,disgorgement,cat,Contraceptive cap,Unmatched,3rd
Regurgitation,regurgitate,cat,Contraceptive cap,Unmatched,3rd
Regurgitation,puking,cat,Contraceptive cap,Unmatched,3rd
Regurgitation,puke,cat,Contraceptive cap,Unmatched,3rd
Lead dislodgement,lead dislodge,lead free,Contact lens acute red eye,Unmatched,3rd
Astringent therapy,acerbity therapy,acid therapy,Localised alternating hot and cold therapy,Unmatched,3rd
Astringent therapy,acerbic therapy,acid therapy,Localised alternating hot and cold therapy,Unmatched,3rd
Astringent therapy,acerb therapy,acid therapy,Localised alternating hot and cold therapy,Unmatched,3rd
Adverse reaction,inauspiciousness reaction,ill reaction,Type III immune complex mediated reaction,Unmatched,3rd
Adverse reaction,inauspicious reaction,ill reaction,Type III immune complex mediated reaction,Unmatched,3rd
Sleep sex,eternal_sleep sex,rest sex,Chest X-ray normal,Unmatched,3rd
Sleep sex,quietus sex,rest sex,Chest X-ray normal,Unmatched,3rd
Sleep sex,eternal_rest sex,rest sex,Chest X-ray normal,Unmatched,3rd
Sleep sex,rest sex,rest sex,Chest X-ray normal,Unmatched,3rd
Blood immunoglobulin D,rip immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin G,Unmatched,3rd
Blood immunoglobulin D,lineage immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin G,Unmatched,3rd
Blood immunoglobulin D,descent immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin G,Unmatched,3rd
Blood immunoglobulin D,roue immunoglobulin d,blood immunoglobulin d,Blood immunoglobulin G,Unmatched,3rd
